match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_penaltyConceded,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_penaltyMiss,stat_blockedScoringAttempt
14167895,home,Nice,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,80,80,False,30.0,19.0,21.0,10.0,0.0,15.0,19.0,4.0,11.0,2.0,2.0,9.0,11.0,1.0,2.0,1.0,1.0,5.0,5.0,90.0,49.0,8.1,11.0,0.00067427,0.7953,0,1.0406,0.1,0.22,0.24,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Antoine Mendy,,,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,False,17.0,15.0,1.0,,0.0,8.0,9.0,7.0,8.0,1.0,6.0,10.0,3.0,,,,,,,90.0,43.0,7.5,3.0,0.00321569,,0,,0.11,-0.17,0.61,,1.0,1.0,4.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Kojo Peprah Oppong,,,peprah-oppong-kojo,K. P. Oppong,D,37,185,1391,M,1473092,EUR,1086307200,D,37,37,False,16.0,16.0,1.0,1.0,0.0,15.0,15.0,1.0,1.0,3.0,5.0,12.0,4.0,,,,,,,90.0,37.0,7.0,,0.00313511,,0,,0.07,0.01,0.3,,1.0,3.0,2.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Dante,,,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,25.0,21.0,6.0,3.0,0.0,10.0,11.0,11.0,14.0,1.0,2.0,4.0,1.0,,,,,,,66.0,31.0,6.7,4.0,0.00257155,,0,,0.11,0.09,-0.05,,,2.0,1.0,,,,1.0,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Jonathan Clauss,,,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,92,92,False,29.0,19.0,3.0,1.0,1.0,6.0,8.0,13.0,21.0,1.0,1.0,5.0,3.0,,,,,,,90.0,49.0,6.7,15.0,0.0465031,,0,,0.21,0.15,0.14,,1.0,6.0,1.0,2.0,,,,2.0,,2.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
14167895,home,Nice,Hicham Boudaoui,,,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,6,6,False,24.0,22.0,2.0,1.0,0.0,11.0,12.0,11.0,12.0,2.0,5.0,5.0,7.0,,,,,,,90.0,51.0,8.1,9.0,0.0151856,,1,,0.09,0.26,0.45,,,6.0,4.0,3.0,2.0,2.0,1.0,1.0,,2.0,1.0,,2.0,3.0,,hicham_boudaoui,1.0,1.0,1.0,0.0646,0.4989,0.51,,,,,,,,,,
14167895,home,Nice,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182,622,M,928033,EUR,905904000,M,24,24,False,28.0,20.0,5.0,1.0,0.0,8.0,10.0,12.0,18.0,2.0,4.0,2.0,1.0,,,,,,,90.0,38.0,6.4,11.0,0.0169298,,0,,0.23,0.17,-0.15,,2.0,4.0,1.0,1.0,1.0,,,2.0,,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,
14167895,home,Nice,Melvin Bard,,,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,M,26,26,False,22.0,14.0,3.0,,0.0,3.0,5.0,11.0,17.0,2.0,4.0,3.0,6.0,,,,,,,90.0,43.0,7.7,12.0,0.00894375,,1,,-0.14,0.09,0.35,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,0.0322,0.0804,0.53,,,,,,,,,,
14167895,home,Nice,Mohamed-Ali Cho,,,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,25,25,False,9.0,4.0,,,0.0,,1.0,4.0,8.0,1.0,1.0,2.0,1.0,,,,,,,73.0,20.0,6.2,12.0,0.00719503,,0,,-0.04,0.08,0.15,,1.0,7.0,,,,,,1.0,,,1.0,,1.0,1.0,,,4.0,,,,,,,,1.0,,,,,,,
14167895,home,Nice,Sofiane Diop,,,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,F,10,10,False,24.0,19.0,1.0,1.0,1.0,7.0,9.0,12.0,15.0,,4.0,1.0,5.0,,,,,,,73.0,36.0,7.7,8.0,0.0503485,,1,,0.13,0.19,0.14,,1.0,4.0,,1.0,,,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.4479,0.9868,0.32,,,1.0,,,,,,,
14167895,home,Nice,Jérémie Boga,,,jeremie-boga,J. Boga,F,13,172,4912,M,367056,EUR,852249600,F,7,7,False,18.0,15.0,3.0,1.0,1.0,6.0,7.0,9.0,11.0,,2.0,2.0,3.0,,,,,,,73.0,29.0,6.7,8.0,0.00658751,,1,,-0.11,0.21,0.26,,1.0,4.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,jeremieboga,3.0,,,0.0193,,0.0,1.0,,,1.0,1.0,,,,,
14167895,home,Nice,Abdulay Juma Bah,,,abdulay-juma-bah,A. J. Bah,D,28,195,5965,M,1606792,EUR,1144713600,D,28,28,True,,,,,0.0,,,,,,1.0,4.0,,,,,,,,24.0,6.0,6.3,,,,0,,,0.0,-0.15,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Tom Louchet,,,tom-louchet,T. Louchet,M,20,176,395,M,1127313,EUR,1052006400,M,20,20,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,4.0,1.0,4.0,,,,,,,17.0,17.0,6.5,4.0,0.0021299,,0,,-0.02,0.36,-0.04,,1.0,3.0,,1.0,2.0,,1.0,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,
14167895,home,Nice,Morgan Sanson,,,morgan-sanson,M. Sanson,M,8,182,499,M,250133,EUR,777168000,M,8,8,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,17.0,3.0,6.6,1.0,0.00490458,,0,,0.21,0.02,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Tiago Gouveia,,,tiago-gouveia,T. Gouveia,F,47,176,1493,M,976410,EUR,992822400,F,47,47,True,,,,,0.0,,,,,,4.0,,,,,,,,,17.0,9.0,6.6,4.0,,,1,,,-0.05,-0.07,,,5.0,,,2.0,,1.0,,,1.0,,,1.0,,,,4.0,1.0,,0.035,0.2024,-0.01,1.0,,,,,,,,,
14167895,home,Nice,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Tanguy Ndombélé,,,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,845486,EUR,851731200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Kevin Carlos Omoruyi,Kevin,,kevin-omoruyi,K. Carlos,F,9,188,479,M,1035619,EUR,986860800,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,home,Nice,Isak Jansson,,,isak-jansson,I. Jansson,F,21,176,322,M,962064,EUR,1012435200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167895,away,Olympique Lyonnais,Dominik Greif,,,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,False,25.0,23.0,6.0,4.0,0.0,21.0,23.0,2.0,2.0,,,1.0,8.0,1.0,1.0,,,1.0,,90.0,31.0,6.1,3.0,0.00060532,0.0429,0,-1.2313,0.06,0.0,-0.19,-0.52,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14167895,away,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,D,98,98,False,57.0,50.0,5.0,1.0,0.0,18.0,18.0,32.0,39.0,,,1.0,5.0,,,,,,,90.0,76.0,6.0,17.0,0.696643,,2,,0.74,0.28,-0.57,,1.0,2.0,,,,,,,,,9.0,1.0,,1.0,2.0,,1.0,1.0,,0.8007,0.7133,-0.92,,,,1.0,1.0,,,1.0,1.0,
14167895,away,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,87.0,82.0,5.0,3.0,0.0,47.0,47.0,35.0,40.0,,2.0,4.0,8.0,,,,,,,77.0,98.0,6.6,5.0,0.11728,,0,,0.33,0.2,-0.42,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14167895,away,Olympique Lyonnais,Ruben Kluivert,,,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,21,21,False,71.0,65.0,,,1.0,46.0,47.0,19.0,24.0,5.0,10.0,2.0,5.0,,,,,,,90.0,84.0,6.3,8.0,0.212678,,0,,-0.43,0.16,-0.53,,1.0,4.0,,1.0,4.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
14167895,away,Olympique Lyonnais,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,16,16,False,40.0,34.0,5.0,1.0,0.0,13.0,14.0,21.0,26.0,,2.0,1.0,3.0,,,,,,,68.0,54.0,6.0,9.0,0.0359663,,2,,0.18,0.13,-0.54,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,0.1419,,-0.14,1.0,,,,,,,,,2.0
14167895,away,Olympique Lyonnais,Tyler Morton,,,tyler-morton,T. Morton,M,23,185,6667,M,979118,EUR,1036022400,M,23,23,False,37.0,32.0,4.0,4.0,0.0,10.0,10.0,22.0,27.0,1.0,7.0,2.0,4.0,,,,,,,77.0,61.0,7.2,11.0,0.0818684,,3,,0.27,0.27,-0.07,,1.0,3.0,,1.0,5.0,2.0,,2.0,,,6.0,1.0,,1.0,1.0,,1.0,,,0.1295,,-0.46,1.0,,,,1.0,,,,,2.0
14167895,away,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,69.0,61.0,4.0,3.0,0.0,28.0,28.0,33.0,41.0,2.0,5.0,1.0,4.0,,,,,,,90.0,89.0,6.4,14.0,0.320956,,5,,0.25,0.32,-0.18,,4.0,10.0,,1.0,2.0,2.0,,2.0,True,1.0,3.0,1.0,2.0,1.0,,,2.0,1.0,,0.4593,0.2915,-0.45,1.0,,,,,,,,,4.0
14167895,away,Olympique Lyonnais,Adam Karabec,,,adam-karabec,A. Karabec,M,7,186,1393,M,1000175,EUR,1057104000,M,7,7,False,16.0,10.0,2.0,,0.0,2.0,2.0,8.0,14.0,1.0,2.0,,3.0,,,,,,,68.0,32.0,6.1,17.0,0.0653545,,1,,-0.03,0.1,-0.19,,1.0,4.0,,,,,1.0,2.0,,,9.0,1.0,,1.0,3.0,,1.0,,,0.0235,,-0.14,,,,,1.0,,,,,
14167895,away,Olympique Lyonnais,Pavel Šulc,,,pavel-sulc,P. Šulc,M,10,177,3149,M,957604,EUR,978048000,M,10,10,False,30.0,24.0,,,0.0,5.0,5.0,19.0,25.0,2.0,4.0,,2.0,,,,,,,90.0,41.0,8.4,8.0,0.106249,,5,,-0.5,-0.06,-0.22,,3.0,5.0,,1.0,,,1.0,,,1.0,,,,1.0,4.0,,2.0,2.0,2.0,0.7412,1.6248,0.93,1.0,,,,1.0,,,,,2.0
14167895,away,Olympique Lyonnais,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169,6170,M,1195784,EUR,1112227200,M,11,11,False,22.0,15.0,,,0.0,4.0,6.0,11.0,16.0,,5.0,,4.0,,,,,,,77.0,36.0,6.2,10.0,0.0369447,,3,,-0.5,0.31,-0.2,,,,,,2.0,1.0,2.0,,,,4.0,1.0,,,1.0,,1.0,1.0,,0.1402,0.0713,-0.54,1.0,,,,,,,,,2.0
