match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_penaltyConceded,stat_dispossessed,captain,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine,stat_errorLeadToAShot
13472686,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,13.0,3.0,6.4,2.0,4.421e-05,0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
13472686,home,Flamengo,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,22,22,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,1.0,5.0,,1.0,0.0034569,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,home,Flamengo,Matías Viña,matias-vina,M. Viña,D,17,180,7057,M,matiasv17,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,home,Flamengo,Danilo,danilo,Danilo,D,13,184,15246,M,Danilo,124992,EUR,679536000,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,home,Flamengo,Jorge Carrascal,jorge-carrascal,J. Carrascal,M,15,179,14876,M,,590392,EUR,896054400,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,home,Flamengo,Michael,michael,Michael,M,96,166,9025,M,Michael19,878084,EUR,826588800,F,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,F,11,11,True,,,,,,,,,,,,,,,,,,0,,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,home,Flamengo,Wallace Yan,wallace,Wallace,F,64,182,6393,M,,1466084,EUR,1107820800,F,64,64,True,,,,,,,,,,,,,,,,,,0,,Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,,243509,EUR,661564800,G,1,1,False,21.0,11.0,17.0,7.0,0.0,6.0,7.0,5.0,14.0,4.0,,,90.0,32.0,7.7,10.0,0.00161972,1,0.306,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,0.7884,,1.0,0.8974,,,,,,1.0,,,2.0,4.0,2.0,,
13472686,away,Grêmio,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,14,14,False,28.0,20.0,8.0,1.0,0.0,15.0,17.0,5.0,11.0,4.0,,,90.0,60.0,7.0,16.0,0.00291748,0,,,,,1.0,2.0,4.0,7.0,,,10.0,4.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,
13472686,away,Grêmio,Erick Noriega,erick-noriega,E. Noriega,D,19,185,3770,M,,1020375,EUR,1003708800,D,19,19,False,31.0,24.0,12.0,5.0,0.0,20.0,21.0,4.0,10.0,4.0,,,90.0,52.0,8.3,7.0,0.0102809,0,,,,,1.0,,1.0,3.0,,,13.0,2.0,2.0,,1.0,,1.0,,,5.0,,,,,,,,,,,,,,,,,1.0,
13472686,away,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,,249647,EUR,668908800,D,4,4,False,29.0,25.0,5.0,1.0,0.0,21.0,22.0,4.0,7.0,3.0,,,90.0,42.0,6.6,4.0,0.00128164,0,,,,,1.0,3.0,3.0,6.0,,,5.0,1.0,,,2.0,2.0,,,,,1.0,,,,,,,,True,,,,,,,,,
13472686,away,Grêmio,Marlon,marlon,Marlon,D,23,178,1921,M,,870787,EUR,864086400,D,23,23,False,37.0,28.0,9.0,2.0,0.0,14.0,16.0,14.0,21.0,7.0,,,90.0,63.0,7.2,12.0,0.0116255,1,,,,,,,1.0,6.0,1.0,1.0,8.0,4.0,1.0,,1.0,,,,,1.0,2.0,0.0089,1.0,,,1.0,,,,,,,,,,,,
13472686,away,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,,870804,EUR,829699200,M,17,17,False,11.0,11.0,,,0.0,5.0,5.0,6.0,6.0,,,,78.0,25.0,6.5,3.0,0.00192603,0,,,,,,,4.0,2.0,1.0,,4.0,1.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
13472686,away,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,,180059,EUR,719020800,M,6,6,False,38.0,33.0,1.0,,0.0,24.0,25.0,9.0,13.0,11.0,,,90.0,55.0,7.3,7.0,0.00751169,0,,,,,,,2.0,9.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
13472686,away,Grêmio,Cristian Olivera,cristian-olivera,C. Olivera,M,99,170,1981,M,,1068987,EUR,1019001600,M,99,99,False,5.0,1.0,,,0.0,1.0,2.0,,3.0,4.0,,,60.0,20.0,6.2,12.0,1.39e-05,0,,Cristian Olivera,,1.0,1.0,,8.0,3.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,3.0,,,,,,,,,,
13472686,away,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,,221636,EUR,629942400,M,8,8,False,19.0,15.0,3.0,1.0,0.0,10.0,12.0,5.0,7.0,3.0,,,65.0,29.0,6.7,6.0,0.0232705,0,,,,,1.0,,3.0,3.0,3.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,braithwaite,66471,EUR,676080000,F,22,22,False,19.0,18.0,,,0.0,12.0,12.0,6.0,7.0,1.0,,,60.0,25.0,6.3,4.0,0.00255503,1,,,,,,1.0,5.0,1.0,1.0,,1.0,,,,,2.0,,,1.0,,,0.0118,,,,,,2.0,,,,,,,,,,
13472686,away,Grêmio,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,,891920,EUR,796089600,F,95,95,False,9.0,5.0,1.0,,0.0,4.0,6.0,1.0,3.0,2.0,,,78.0,25.0,6.6,11.0,0.00149935,0,,,,,3.0,1.0,8.0,7.0,4.0,2.0,1.0,,,3.0,4.0,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,
13472686,away,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,,1000502,EUR,1031270400,F,16,16,True,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,,,,30.0,17.0,6.7,3.0,0.00261996,1,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,0.0402,1.0,,,,,,,,,,,,,,,
13472686,away,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,,558820,EUR,840067200,M,10,10,True,23.0,20.0,7.0,7.0,0.0,9.0,11.0,11.0,12.0,1.0,,,30.0,31.0,6.5,7.0,0.0325903,0,,,,1.0,,,2.0,,1.0,,1.0,,,2.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0
13472686,away,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,,358956,EUR,822182400,F,7,7,True,16.0,11.0,2.0,1.0,0.0,2.0,4.0,9.0,12.0,3.0,,,25.0,20.0,6.5,6.0,0.00518836,1,,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,0.0175,1.0,,,,,,,,,,,,,,,1.0
13472686,away,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,,976235,EUR,932688000,D,3,3,True,5.0,5.0,,,0.0,5.0,5.0,,,,,,12.0,6.0,6.6,,1.885e-05,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,,1463912,EUR,1008547200,F,77,77,True,8.0,7.0,,,0.0,3.0,4.0,4.0,4.0,,,,12.0,10.0,6.8,1.0,0.00207313,1,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,0.0663,1.0,,,,,,,,,,,,,,,
13472686,away,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,,1387272,EUR,961804800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,Luis Guedes,luis-eduardo-guedes-de-souza,L. Guedes,D,43,188,625,M,,1895389,EUR,1200441600,D,43,43,True,,,,,,,,,,,,,,,,,,0,,Luis,Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,Viery,viery,Viery,D,44,187,542,M,,1907760,EUR,1104537600,D,44,44,True,,,,,,,,,,,,,,,,,,0,,Viery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,Gabriel Mec,gabriel-mec,G. Mec,M,37,173,3171,M,,1895377,EUR,1207872000,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472686,away,Grêmio,Jardiel,jardiel,Jardiel,F,40,182,435,M,,1631875,EUR,1111363200,M,40,40,True,,,,,,,,,,,,,,,,,,0,,Jardiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
