match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,playerName,rescinded,injury,length,confirmed
11453155,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453155,,,,,90,8.0,,1,,,inGamePenalty,Woodwork,118445820.0,True,missed,woodwork,788348.0,Ashraf El Mahdioui,,,,,
11453155,,,,,90,6.0,,1,,,card,,121069630.0,False,yellow,Foul,1521953.0,Saeed Baattia,Saeed Baattia,False,,,
11453155,,1.0,3.0,,90,4.0,,1,,,goal,,176324618.0,True,regular,,351734.0,Joao Pedro,,,,,
11453155,,,,,90,2.0,,1,,,substitution,,122295774.0,False,regular,,,,,,False,,
11453155,,,,,90,2.0,,1,,,substitution,,122295773.0,False,regular,,,,,,False,,
11453155,,,,,90,,,1,,,card,,121069590.0,False,yellow,Foul,847714.0,Marwane Saadane,Marwane Saadane,False,,,
11453155,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,9.0,
11453155,,,,,75,,,16,,,varDecision,,22579.0,False,penaltyAwarded,,880790.0,Mourad Batna,,,,,False
11453155,,,,,72,,,19,,,substitution,,122295471.0,False,regular,,,,,,False,,
11453155,,,,,66,,,25,,,substitution,,122295374.0,False,regular,,,,,,False,,
11453155,,,,,54,,,37,,,card,,121069424.0,True,yellow,Foul,952442.0,Abdulfattah Adam Mohammed,Abdulfattah Adam Mohammed,False,,,
11453155,,,,,46,,,45,,,substitution,,122295267.0,True,regular,,,,,,False,,
11453155,HT,0.0,3.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453155,,0.0,3.0,,45,2.0,,1,,,goal,,176321141.0,False,regular,,1494819.0,Saad Al-Shurafa,,,,,
11453155,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,5.0,
11453155,,,,,41,,,5,,,card,,121069338.0,False,yellow,Foul,845609.0,Sofiane Bendebka,Sofiane Bendebka,False,,,
11453155,,0.0,2.0,,35,,,11,,,goal,,176320737.0,False,regular,,1494819.0,Saad Al-Shurafa,,,,,
11453155,,0.0,1.0,,30,,,16,,,goal,,176320433.0,False,regular,,1475427.0,Salem Alnajdi,,,,,
11453155,,,,,29,,,17,,,card,,121069296.0,True,yellow,Foul,1521216.0,Fahad Al Abdulrazzaq,Fahad Al Abdulrazzaq,False,,,
11453155,,,,,27,,,19,,,card,,121069284.0,False,yellow,Foul,1170500.0,Ali Al Masoud,Ali Al Masoud,False,,,
