match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,player_firstName,player_lastName,stat_totalCross,stat_wonContest,stat_errorLeadToAShot,captain,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal,stat_hitWoodwork
12436598,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,False,7.0,4.0,,,0.0,2.0,3.0,2.0,4.0,5.0,10.0,,1.0,,,,76.0,26.0,6.9,13.0,0.0113843,2,,10.0,,3.0,,,1.0,1.0,5.0,3.0,,5.0,,,,1.0,,,,3.0,1.0,1.0,1.0,0.294,0.2053,RodrigoMuniz019,,,,1.0,1.0,,,
12436598,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,1.0,,1.0,,,,14.0,9.0,6.9,2.0,0.00036996,1,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,0.0858,0.2161,,,,,,,,,
12436598,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,14.0,4.0,6.6,1.0,0.00020849,0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,esr,,,,,,,,
12436598,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,True,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,6.0,7.0,,2.0,,,,14.0,15.0,6.9,6.0,0.0275519,0,,2.0,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,RJimenez9,,,,,,,,
12436598,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,True,,,,,0.0,,,,,,2.0,1.0,1.0,,,,8.0,3.0,6.7,,,0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12436598,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,1.0,,,,8.0,4.0,6.6,1.0,0.001365,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,adamatrd,,,,,,,,
12436598,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436598,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436598,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436598,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,willianborges88,,,,,,,,
12436598,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,827362,EUR,911779200,G,62,62,False,40.0,30.0,13.0,3.0,0.0,28.0,32.0,2.0,8.0,,,1.0,8.0,1.0,3.0,1.0,90.0,50.0,6.5,10.0,0.00041622,0,-1.6575,,,,,,,,,,,,,,,,,,,,,,,,,caoimhinkelleher98,,,,,,1.0,,
12436598,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,927353,EUR,980812800,D,17,17,False,55.0,50.0,2.0,1.0,0.0,26.0,27.0,24.0,29.0,,3.0,1.0,6.0,,,,90.0,74.0,6.4,9.0,0.0670355,1,,3.0,,,,,2.0,,2.0,1.0,1.0,1.0,,,1.0,,,,2.0,1.0,,1.0,,0.049,0.1185,curtisjones,,,,,,,1.0,
12436598,away,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,826215,EUR,927590400,D,5,5,False,51.0,47.0,1.0,,0.0,37.0,37.0,10.0,14.0,2.0,5.0,3.0,3.0,,,,67.0,63.0,6.4,6.0,0.00355588,1,,5.0,,,1.0,1.0,3.0,2.0,2.0,,2.0,3.0,,,,,1.0,,,,,,,0.0633,,ibrahimakonate,,1.0,,,,,,
12436598,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,151545,EUR,678931200,D,4,4,False,82.0,72.0,10.0,3.0,0.0,47.0,48.0,25.0,34.0,3.0,4.0,8.0,2.0,,,,90.0,95.0,6.4,12.0,0.00859135,0,,6.0,1.0,,,2.0,1.0,1.0,,,,3.0,,,,,,True,,2.0,,,,,,VvD,,,,,,,,
12436598,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,262911,EUR,763344000,D,26,26,False,37.0,31.0,3.0,1.0,0.0,16.0,18.0,15.0,21.0,1.0,4.0,3.0,2.0,,,,82.0,60.0,5.9,12.0,0.28799,1,,3.0,1.0,2.0,,,2.0,1.0,2.0,,,1.0,,,2.0,1.0,,,,,1.0,,,0.0277,,andyrobertson94,,,,1.0,,,1.0,
12436598,away,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,904897,EUR,1021507200,M,38,38,False,72.0,66.0,1.0,1.0,1.0,38.0,40.0,28.0,32.0,1.0,8.0,1.0,7.0,,,,90.0,94.0,7.0,11.0,0.0199442,0,,6.0,,3.0,1.0,1.0,2.0,,2.0,4.0,1.0,3.0,,,,1.0,,,1.0,,,,,,,ryanjiro,,,,,,,,
12436598,away,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,59.0,48.0,3.0,,0.0,18.0,19.0,32.0,46.0,1.0,6.0,1.0,10.0,,,,90.0,81.0,7.3,18.0,0.106467,1,,8.0,2.0,2.0,,,3.0,1.0,,1.0,3.0,2.0,,,6.0,1.0,,,2.0,1.0,,1.0,1.0,0.0243,0.2276,Macca10,,,2.0,,,,,
12436598,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,M,11,11,False,29.0,20.0,2.0,,0.0,4.0,8.0,17.0,25.0,1.0,1.0,,5.0,,,,90.0,50.0,6.2,20.0,0.0961132,1,,7.0,1.0,2.0,,2.0,,,4.0,,,2.0,,,4.0,,,,2.0,2.0,1.0,,,0.4437,,MoSalah,,,1.0,1.0,1.0,,,
12436598,away,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,869856,EUR,972432000,M,8,8,False,28.0,22.0,1.0,,0.0,13.0,16.0,9.0,12.0,1.0,1.0,,1.0,,,,55.0,34.0,6.1,8.0,0.00985059,2,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,0.0444,,DomSzobo,,1.0,,,,,,
12436598,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,862967,EUR,926035200,M,18,18,False,7.0,6.0,,,0.0,2.0,2.0,4.0,7.0,,3.0,,1.0,,,,55.0,21.0,6.1,9.0,0.0121482,0,,7.0,1.0,3.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,2.0,1.0,,,,2.0,,,,,,CodyGakpo,,,,,,,,
12436598,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,606164,EUR,849657600,F,20,20,False,8.0,2.0,,,0.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,2.0,,,,67.0,22.0,6.3,13.0,0.00038953,1,,3.0,,1.0,,,1.0,1.0,4.0,1.0,,1.0,,,,,,,,1.0,,1.0,,0.3156,0.6294,DiogoJ18,,,,,1.0,,,
12436598,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,955245,EUR,1049414400,M,19,19,True,28.0,23.0,1.0,1.0,0.0,8.0,8.0,15.0,20.0,,,1.0,2.0,,,,35.0,37.0,7.0,9.0,0.0121266,3,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,0.2147,0.2795,harvelliott,,,,,,,,1.0
12436598,away,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,883537,EUR,853113600,F,7,7,True,22.0,19.0,3.0,3.0,0.0,2.0,2.0,18.0,22.0,,1.0,,4.0,,,,35.0,34.0,7.5,11.0,0.123914,1,,6.0,,3.0,,,,,1.0,1.0,,2.0,,,2.0,,,,2.0,1.0,,1.0,1.0,0.2291,0.6081,LuisDíaz,1.0,,1.0,,,,,
12436598,away,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,1008402,EUR,1057708800,D,84,84,True,25.0,20.0,1.0,,1.0,10.0,12.0,10.0,14.0,1.0,3.0,2.0,4.0,,,,23.0,34.0,7.4,7.0,0.0302113,0,,2.0,,,,,1.0,1.0,,1.0,,2.0,,,1.0,,,,2.0,,,,,,,conorbradley03,1.0,,,,,,,
12436598,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,924871,EUR,930182400,F,9,9,True,8.0,5.0,2.0,1.0,0.0,,1.0,5.0,7.0,,,,1.0,,,,23.0,8.0,6.6,3.0,0.00804479,0,,,,,,,,,,,,,,,,,,,,,,,,,,Darwin,,,,1.0,,,,
12436598,away,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,845386,EUR,877737600,F,14,14,True,5.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,1.0,,,,8.0,9.0,6.7,1.0,0.00433128,2,,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,0.0872,0.1525,FedeChiesa,,1.0,,,,,,
12436598,away,Liverpool,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190,4474,M,927359,EUR,995846400,G,56,56,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436598,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TK21,,,,,,,,
12436598,away,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jarellquansah,,,,,,,,
12436598,away,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,endowataru,,,,,,,,
