match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,confirmed
12624909,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12624909,,,,,90,8.0,,1,,,substitution,123541283.0,False,False,regular,,,,,,,
12624909,,1.0,2.0,,90,5.0,,1,,,goal,197328214.0,,False,regular,3306.0,Karim Benzema,,,,,
12624909,,,,,90,4.0,,1,,,card,121897416.0,,True,yellow,807400.0,Abdelhamid Sabiri,Abdelhamid Sabiri,Foul,False,,
12624909,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,10.0,
12624909,,,,,89,,,2,,,substitution,123541277.0,False,True,regular,,,,,,,
12624909,,,,,82,,,9,,,substitution,123541251.0,False,True,regular,,,,,,,
12624909,,,,,81,,,10,,,substitution,123541250.0,True,True,injury,,,,,,,
12624909,,,,,79,,,12,,,varDecision,31074.0,,False,penaltyAwarded,3306.0,Karim Benzema,,,,,False
12624909,,,,,72,,,19,,,substitution,123541158.0,False,True,regular,,,,,,,
12624909,,,,,62,,,29,,,substitution,123541154.0,False,False,regular,,,,,,,
12624909,,,,,62,,,29,,,substitution,123541155.0,False,False,regular,,,,,,,
12624909,,,,,62,,,29,,,substitution,123541153.0,False,False,regular,,,,,,,
12624909,,,,,61,,,30,,,card,121897328.0,,True,yellow,1092809.0,Mohammed Mahzari,Mohammed Mahzari,Foul,False,,
12624909,,,,,59,,,32,,,card,121897325.0,,False,yellow,872275.0,Abdulrahman Alobud,Abdulrahman Alobud,Foul,False,,
12624909,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12624909,,1.0,1.0,,45,10.0,,1,,,goal,197251860.0,,True,regular,916680.0,Musa Barrow,,,,,
12624909,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,8.0,
12624909,,,,,31,,,15,,,card,121897284.0,,True,yellow,978400.0,Waleed Al-Ahmed,Waleed Al-Ahmed,Foul,False,,
12624909,,0.0,1.0,,21,,,25,,,goal,197238108.0,,False,regular,872275.0,Abdulrahman Alobud,,,,,
