match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,captain,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11391339,home,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,14.0,8.0,9.0,3.0,7.0,8.0,1.0,6.0,6.0,1.0,4.0,6.0,90.0,26.0,7.4,6.0,0.00013034,0,-1.2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,99,99,False,53.0,46.0,5.0,4.0,15.0,16.0,31.0,40.0,3.0,,,,90.0,82.0,8.0,13.0,0.0715067,1,,,,stephane_singo,3.0,1.0,3.0,3.0,11.0,1.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,2.0,0.145,3.0,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,57.0,55.0,1.0,,23.0,23.0,32.0,34.0,3.0,,,,90.0,68.0,7.3,2.0,0.0139561,2,,,,,,3.0,4.0,5.0,5.0,,2.0,4.0,1.0,1.0,,,,,2.0,,0.0767,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,67.0,61.0,8.0,5.0,21.0,23.0,40.0,44.0,3.0,,,,90.0,82.0,7.5,6.0,0.0497861,0,,,,,,3.0,2.0,5.0,6.0,,,5.0,2.0,4.0,3.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,D,20,20,False,19.0,12.0,1.0,,4.0,7.0,9.0,14.0,,,,,45.0,32.0,6.4,11.0,0.0652069,0,,,,,2.0,2.0,,5.0,,1.0,,1.0,1.0,,,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,56.0,51.0,2.0,2.0,14.0,14.0,37.0,42.0,6.0,,,,90.0,85.0,8.9,11.0,0.307471,2,,,,YFofana19_,,2.0,1.0,8.0,11.0,3.0,1.0,1.0,3.0,6.0,5.0,,2.0,1.0,3.0,,0.5487,4.0,1.0,,,1.0,2.0,3.0,1.0,1.0,0.3647,,,,,,,,,
11391339,home,AS Monaco,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,6,6,False,36.0,32.0,1.0,1.0,10.0,10.0,23.0,29.0,5.0,,,,81.0,53.0,6.7,11.0,0.217397,3,,,,,3.0,,,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,,2.0,,0.1754,2.0,1.0,,1.0,,1.0,,1.0,,0.2082,1.0,,,,,,,,
11391339,home,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,False,33.0,28.0,2.0,1.0,5.0,6.0,23.0,31.0,6.0,,,,83.0,58.0,7.2,15.0,0.195539,4,,,,,4.0,,,6.0,4.0,4.0,1.0,,,3.0,2.0,,2.0,,2.0,,0.5212,,,,,,1.0,1.0,3.0,,0.562,,1.0,,,,,,,
11391339,home,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,False,23.0,19.0,,,3.0,3.0,16.0,21.0,3.0,,,,76.0,39.0,7.1,10.0,0.0645377,3,,,,Minamino,1.0,1.0,,4.0,2.0,1.0,2.0,,,1.0,,,3.0,,2.0,,0.1279,,,,,,1.0,1.0,1.0,,0.015,,,1.0,,,,,,
11391339,home,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,41.0,34.0,9.0,7.0,6.0,7.0,34.0,44.0,9.0,,,,88.0,72.0,8.3,16.0,0.739085,2,,,,alex_golovin17,10.0,,,5.0,5.0,1.0,1.0,1.0,,4.0,3.0,,3.0,1.0,2.0,,0.2466,5.0,1.0,,6.0,1.0,1.0,,1.0,,0.1025,,1.0,,1.0,,,,,
11391339,home,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,23.0,17.0,2.0,2.0,4.0,4.0,13.0,19.0,4.0,,,,83.0,34.0,6.8,9.0,0.195056,4,,,,wisbenyedder,,1.0,,3.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,0.7549,4.0,1.0,,,,1.0,1.0,1.0,,0.2449,2.0,2.0,,,True,,,,
11391339,home,AS Monaco,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,D,14,14,True,12.0,11.0,1.0,1.0,3.0,4.0,8.0,9.0,,,,,45.0,24.0,6.8,3.0,0.0226303,0,,,,ismaijakobs,1.0,2.0,,3.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,7,7,True,7.0,6.0,1.0,1.0,,,7.0,9.0,2.0,,,,14.0,12.0,6.5,3.0,0.013529,1,,,,benseghir44,2.0,1.0,,2.0,1.0,,,,,1.0,,,1.0,,1.0,,0.0586,,,,1.0,,,,,,,1.0,,,,,,,,
11391339,home,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,True,2.0,2.0,,,,,2.0,2.0,,,,,13.0,5.0,6.3,3.0,0.00146205,0,,,,krepindiatta,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,88,88,True,3.0,2.0,2.0,2.0,,,2.0,3.0,1.0,,,,13.0,5.0,6.5,2.0,0.00081646,0,,Soungoutou Magassa,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,0.00700618,0,,,,balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391339,home,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,,,0,,Edan Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391339,away,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,33.0,20.0,17.0,5.0,17.0,22.0,3.0,11.0,7.0,,7.0,7.0,90.0,44.0,7.5,14.0,0.00026092,0,-0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11391339,away,Lorient,Formose Mendy,formose-mendy,F. Mendy,D,27,191,1488,M,982316,EUR,978393600,D,13,13,False,56.0,42.0,7.0,3.0,24.0,29.0,18.0,27.0,4.0,,,,90.0,77.0,6.3,17.0,0.0103146,1,,,,,,2.0,4.0,5.0,7.0,,,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,0.0799,,,1.0,,1.0,1.0,,1.0,,0.0569,,,,,,,,,1.0
11391339,away,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,43.0,33.0,7.0,2.0,26.0,30.0,7.0,13.0,1.0,,,,90.0,57.0,6.7,10.0,0.00315583,0,,,,,,2.0,2.0,3.0,6.0,,,6.0,,2.0,1.0,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11391339,away,Lorient,Nathaniel Adjei,nathaniel-adjei,N. Adjei,D,32,191,432,M,1103079,EUR,1029888000,D,32,32,False,35.0,33.0,4.0,4.0,22.0,24.0,11.0,11.0,3.0,,,,90.0,51.0,7.0,4.0,0.275753,0,,Nathaniel Adjei,,,,,4.0,,5.0,,,9.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391339,away,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,M,37,37,False,33.0,28.0,,,10.0,11.0,18.0,24.0,3.0,,,,82.0,55.0,6.9,9.0,0.0417644,1,,,,,2.0,,,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,0.0119,1.0,,,,,,,,,,1.0,,,,,,,,
11391339,away,Lorient,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,149735,EUR,777081600,M,14,14,False,41.0,36.0,2.0,1.0,19.0,21.0,17.0,20.0,4.0,,,,90.0,49.0,7.4,7.0,0.0208803,1,,,,,,1.0,5.0,3.0,9.0,,,,,1.0,1.0,,1.0,3.0,1.0,,0.0319,,,,,,1.0,,1.0,1.0,0.3181,,,,,,,,,
11391339,away,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,39.0,35.0,3.0,1.0,11.0,14.0,25.0,27.0,3.0,,,,76.0,57.0,7.0,8.0,0.0576857,2,,,,,2.0,,,4.0,6.0,2.0,1.0,,1.0,3.0,1.0,,1.0,2.0,,,0.0754,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,,0.2226,,,,,True,1.0,,,
11391339,away,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,M,12,12,False,22.0,16.0,3.0,2.0,9.0,13.0,9.0,18.0,4.0,,,,90.0,63.0,6.4,23.0,0.240336,1,,,,,9.0,1.0,,12.0,6.0,6.0,1.0,5.0,1.0,4.0,4.0,,2.0,2.0,2.0,,0.0803,,,,2.0,1.0,2.0,,,,,,,,,,,,,
11391339,away,Lorient,Ayman Kari,ayman-kari,A. Kari,F,,180,678,M,1142673,EUR,1100822400,F,44,44,False,27.0,21.0,1.0,,8.0,10.0,13.0,17.0,1.0,,,,68.0,39.0,6.6,9.0,0.0174543,1,,,,,,,,3.0,6.0,,,1.0,,1.0,1.0,,2.0,5.0,2.0,,0.1034,,,,,,1.0,,1.0,,0.0684,,1.0,,,,,,,
