match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,injury,from,confirmed
11391339,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11391339,,2.0,2.0,,90,5.0,,1,,,goal,179827303.0,False,regular,149735.0,Tiemoué Bakayoko,,,,,,,
11391339,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,,
11391339,,,,,89,,,2,,,card,121209195.0,False,red,875548.0,Aiyegun Tosin,,Aiyegun Tosin,Foul,False,,,
11391339,,,,,88,,,3,,,substitution,122508910.0,True,regular,,,,,,,False,,
11391339,,,,,83,,,8,,,substitution,122508846.0,True,regular,,,,,,,False,,
11391339,,,,,83,,,8,,,substitution,122508845.0,True,regular,,,,,,,False,,
11391339,,,,,82,,,9,,,substitution,122508836.0,False,regular,,,,,,,False,,
11391339,,,,,81,,,10,,,card,121209130.0,True,yellowRed,770677.0,Denis Zakaria,,Denis Zakaria,Foul,False,,,
11391339,,,,,76,,,15,,,substitution,122508778.0,False,regular,,,,,,,False,,
11391339,,,,,76,,,15,,,substitution,122508777.0,False,regular,,,,,,,False,,
11391339,,,,,76,,,15,,,substitution,122508776.0,True,regular,,,,,,,False,,
11391339,,,,,71,,,20,,,card,121209069.0,False,yellow,982316.0,Formose Mendy,,Formose Mendy,Foul,False,,,
11391339,,,,,69,,,22,,,substitution,122508696.0,False,regular,,,,,,,False,,
11391339,,,,,68,,,23,,,substitution,122508695.0,False,regular,,,,,,,False,,
11391339,,,,,62,,,29,,,card,121209023.0,True,yellow,770677.0,Denis Zakaria,,Denis Zakaria,Foul,False,,,
11391339,,2.0,1.0,,60,,,31,,,goal,179824884.0,True,regular,945062.0,Youssouf Fofana,,,,,,,
11391339,,,,,54,,,37,,,card,121208995.0,True,yellow,155818.0,Takumi Minamino,,Takumi Minamino,Foul,False,,,
11391339,,,,,46,,,45,,,substitution,122508516.0,True,regular,,,,,,,False,,
11391339,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11391339,,,,,45,0.0,,1,,,injuryTime,,,,,,3.0,,,,,,
11391339,,1.0,1.0,,27,,,19,,,goal,179822074.0,True,ownGoal,982316.0,Formose Mendy,,,,,,owngoal,
11391339,,,,,2,,,44,,,varDecision,24288.0,True,goalNotAwarded,978285.0,Wilfried Singo,,,,,,,False
11391339,,0.0,1.0,,1,,,45,,,goal,179820885.0,False,ownGoal,978285.0,Wilfried Singo,,,,,,owngoal,
