match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_aerialLost,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_goalAssist,captain,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
12190336,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190.0,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,25.0,19.0,6.0,2.0,18.0,20.0,1.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,90.0,31.0,6.1,6.0,0.00767882,0,0.2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183.0,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,77.0,70.0,2.0,,32.0,35.0,38.0,43.0,2.0,,,,,,90.0,99.0,6.8,10.0,0.026095,0,,1.0,3.0,1.0,6.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185.0,86039,M,Casemiro,122951,EUR,698803200,D,18,18,False,125.0,109.0,21.0,13.0,71.0,76.0,38.0,51.0,5.0,,,,,,90.0,141.0,7.4,21.0,0.019427,2,,2.0,5.0,3.0,8.0,,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.347,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194.0,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,100.0,91.0,7.0,3.0,49.0,51.0,42.0,49.0,4.0,,,,,,90.0,110.0,8.3,10.0,0.0161431,1,,,3.0,,5.0,,,1.0,1.0,1.0,,,,,1.0,2.0,,0.0866,1.0,1.0,1.0,1.0,0.5499,,,,,,,,,,,,,
12190336,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184.0,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,73.0,67.0,1.0,,17.0,19.0,50.0,56.0,5.0,,,,,,90.0,93.0,7.8,12.0,0.1123,2,,2.0,2.0,2.0,6.0,1.0,,3.0,1.0,3.0,,1.0,,1.0,,,,0.0889,1.0,,,,0.3349,1.0,1.0,1.0,3.0,,,,,,,,,
12190336,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180.0,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,False,44.0,40.0,,,18.0,19.0,22.0,25.0,6.0,,,,,,89.0,60.0,7.3,9.0,0.278838,1,,,,4.0,6.0,3.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,,,0.0588,,,2.0,,,2.0,3.0,,1.0,1.0,,,,,,,,
12190336,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182.0,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,60.0,56.0,4.0,2.0,25.0,26.0,31.0,35.0,4.0,,,,,,64.0,66.0,6.9,6.0,0.162383,2,,1.0,,2.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,0.0766,,,,,,,,,1.0,,,,,,,,,
12190336,home,Manchester United,Antony,,,antony,Antony,M,7,172.0,219783,M,Antony,958380,EUR,951350400,M,21,21,False,41.0,34.0,,,8.0,8.0,26.0,33.0,3.0,,,,,,55.0,54.0,6.8,13.0,0.0578129,2,,,,8.0,3.0,4.0,,,,2.0,2.0,1.0,1.0,1.0,,,1.0,0.0957,,,1.0,,,2.0,2.0,1.0,2.0,,,,,,,,,
12190336,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179.0,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,76.0,66.0,12.0,8.0,20.0,20.0,51.0,72.0,2.0,,,,,,90.0,110.0,10.0,28.0,1.06258,5,,16.0,,8.0,3.0,,,2.0,,3.0,2.0,4.0,1.0,1.0,1.0,,,0.8814,3.0,2.0,1.0,,1.235,2.0,,2.0,9.0,1.0,True,5.0,2.0,,,,,
12190336,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180.0,138483,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,53.0,48.0,,,5.0,6.0,44.0,48.0,2.0,,,,,,90.0,73.0,7.2,10.0,0.137018,6,,1.0,,6.0,4.0,4.0,,,,,,2.0,,1.0,,,,0.6248,5.0,,3.0,,0.9314,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,
12190336,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191.0,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,False,11.0,11.0,,,3.0,3.0,8.0,8.0,,,,,,,89.0,17.0,7.5,,0.0436863,3,,,,2.0,,,,,,,,,1.0,,1.0,,,0.6022,2.0,1.0,,,0.8195,2.0,,,1.0,,,,,,,,,
12190336,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173.0,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,True,18.0,17.0,1.0,1.0,6.0,6.0,11.0,12.0,1.0,,,,,,35.0,28.0,6.6,7.0,0.0236684,0,,,,7.0,2.0,2.0,,1.0,1.0,1.0,,4.0,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,
12190336,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193.0,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,22.0,21.0,1.0,1.0,8.0,8.0,13.0,14.0,,,,,,,26.0,24.0,6.6,1.0,0.00960736,1,,,,2.0,1.0,,,1.0,1.0,,,,,,,,2.0,0.0743,1.0,,,,0.0799,,,,,,,,,1.0,,,,
12190336,home,Manchester United,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183.0,27708,M,sofyanamrabat,359272,EUR,840585600,M,4,4,True,5.0,5.0,,,3.0,3.0,2.0,2.0,1.0,,,,,,9.0,6.0,6.5,,0.0008476,0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Ethan Wheatley,,,wheatley-ethan,E. Wheatley,F,27,187.0,5982,M,,1426625,EUR,1137715200,F,84,84,True,,,,,,,,,,,,,,,9.0,2.0,6.5,,,0,,,,2.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198.0,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Habeeb Ogunneye,Habeeb Ogunneye,,ogunneye-habeeb,H. Ogunneye,D,2,180.0,836,M,,1150926,EUR,1131753600,D,75,75,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Louis Jackson,,,jackson-louis,L. Jackson,D,4,191.0,397,M,,1167382,EUR,1127001600,D,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Harry Amass,Harry Amass,,amass-harry,H. Amass,D,99,181.0,8461,M,,1461595,EUR,1174003200,D,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190336,home,Manchester United,Omari Forson,,,forson-omari,O. Forson,F,11,179.0,1036,M,,1153434,EUR,1090281600,M,62,62,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
