match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_penaltyWon,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,player_sofascoreId
14032403,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,False,25.0,22.0,8.0,5.0,0.0,16.0,16.0,6.0,9.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,90.0,32.0,7.0,3.0,0.0013001,32.090225237984,7.0,21.927433561851,0.0,0.5232,0,-0.7263,0.1,0.0,-0.36,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032403,home,RC Sporting Charleroi,Lewin Blum,lewin-blum,L. Blum,D,27,181.0,164,M,966670,EUR,996192000,D,27,27,False,50.0,42.0,4.0,2.0,0.0,20.0,22.0,22.0,28.0,1.0,4.0,,,,,,90.0,84.0,5.9,30.0,0.086717,153.55079865095,24.0,61.316030509806,1.0,,1,,0.17,-0.33,-0.73,,,,10.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,0.0713,12.570608810701,23.922211958763,1.0,0.02,,,,,,,,,,,,,,,,,,,,,
14032403,home,RC Sporting Charleroi,Aiham Ousou,aiham-ousou,A. Ousou,D,4,186.0,1246,M,965265,EUR,947376000,D,4,4,False,61.0,58.0,5.0,4.0,0.0,29.0,30.0,29.0,31.0,6.0,6.0,,,,,,90.0,80.0,6.4,3.0,0.026822,216.32479530556,32.0,114.45742826715,2.0,,3,,0.22,0.18,-0.49,,,,,,4.0,5.0,8.0,,,4.0,,,0.143,17.577380684512,35.474474439711,1.0,-0.54,True,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
14032403,home,RC Sporting Charleroi,Cheick Keita,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,False,48.0,47.0,2.0,1.0,0.0,31.0,31.0,16.0,17.0,1.0,4.0,,,,,,69.0,53.0,5.8,1.0,0.00609585,246.00085263635,29.0,104.5377266435,1.0,,0,,0.09,0.13,-0.7,,Cheick Keita,,,,,,1.0,,,,,,,17.431466492077,23.589659281134,,,,1.0,,,,,,,,,,,,,,,,,,,
14032403,home,RC Sporting Charleroi,Jules Gaudin,jules-gaudin,J. Gaudin,D,23,180.0,64,M,1119498,EUR,957830400,D,23,23,False,55.0,48.0,5.0,2.0,0.0,17.0,19.0,31.0,36.0,1.0,6.0,,,,,,90.0,82.0,6.0,15.0,0.18488,97.540001484959,15.0,30.145261426467,0.0,,3,,0.34,0.13,-0.78,,,,3.0,1.0,1.0,5.0,8.0,3.0,1.0,2.0,3.0,3.0,0.0496,,,1.0,-0.08,,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,0.0133,,,,,,,,,,
14032403,home,RC Sporting Charleroi,Yassine Khalifi,yassine-khalifi,Y. Khalifi,M,40,175.0,1779,M,1126852,EUR,1123545600,M,40,40,False,27.0,23.0,1.0,1.0,0.0,12.0,14.0,11.0,13.0,,2.0,,,,,,45.0,35.0,6.5,5.0,0.0259169,58.907727648506,7.0,-8.6825161607818,0.0,,0,,0.02,0.03,-0.26,,Yassine Khalifi,,,,,3.0,5.0,1.0,,1.0,,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
14032403,home,RC Sporting Charleroi,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,False,56.0,47.0,10.0,6.0,1.0,20.0,26.0,27.0,30.0,4.0,5.0,,,,,,74.0,65.0,7.2,10.0,0.118683,76.051718095617,9.0,31.16260712635,2.0,,0,,0.27,0.1,-0.29,,Etienne Camara,,1.0,1.0,,2.0,6.0,,,2.0,1.0,,,14.536687080969,29.696620182507,3.0,,,4.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
14032403,home,RC Sporting Charleroi,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170.0,191,M,281283,EUR,849312000,M,14,14,False,49.0,40.0,4.0,4.0,0.0,9.0,9.0,31.0,40.0,2.0,1.0,,,,,,90.0,78.0,7.1,25.0,0.193278,178.60864523391,18.0,99.408882356901,3.0,,2,,0.4,0.29,-0.28,,,,13.0,2.0,2.0,3.0,6.0,1.0,2.0,3.0,5.0,1.0,0.0575,30.553392534107,80.171921146619,1.0,-0.05,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,
14032403,home,RC Sporting Charleroi,Jakob Napoleon Romsaas,jakob-napoleon-romsaas,J. N. Romsaas,F,8,187.0,202,M,1198306,EUR,1084665600,M,8,8,False,40.0,33.0,1.0,1.0,0.0,9.0,10.0,24.0,30.0,1.0,1.0,,,,,,90.0,57.0,6.5,12.0,0.534,25.459712588106,5.0,10.268597826746,0.0,,2,,0.42,0.09,-0.6,,Jakob Napoleon Romsaas,,1.0,1.0,2.0,8.0,3.0,1.0,1.0,,1.0,1.0,0.183,,,5.0,-0.14,,2.0,1.0,,,1.0,,,,1.0,,1.0,3.0,1.0,,,,,,,
14032403,home,RC Sporting Charleroi,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188.0,181,M,909965,EUR,983145600,M,25,25,False,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,2.0,2.0,,,,,,45.0,17.0,6.7,7.0,0.00352774,8.8158497597608,2.0,2.8542854962867,0.0,,1,,0.14,0.06,-0.13,,,,,,1.0,4.0,1.0,2.0,,,4.0,,0.1471,,,,0.31,,1.0,,,,,,1.0,,,0.7788,1.0,,,,,,,,,
14032403,home,RC Sporting Charleroi,Aurélien Scheidler,aurelien-scheidler,A. Scheidler,F,21,192.0,170,M,915567,EUR,896918400,F,21,21,False,21.0,14.0,2.0,1.0,0.0,1.0,2.0,13.0,19.0,1.0,,,,,,,90.0,34.0,7.5,10.0,0.054227,32.993290851907,5.0,-3.8324882565461,0.0,,4,,0.03,-0.56,0.13,,,,,,5.0,9.0,12.0,1.0,2.0,,3.0,2.0,1.1791,,,,0.34,,9.0,1.0,,,4.0,1.0,1.0,,,0.7573,,,,1.0,,,,,,
14032403,home,RC Sporting Charleroi,Parfait Guiagon,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,F,10,10,True,25.0,20.0,1.0,,0.0,2.0,2.0,18.0,23.0,,3.0,,,,,,45.0,45.0,7.7,13.0,0.349809,164.66385797264,21.0,54.776081139943,2.0,,6,,0.26,0.35,-0.01,,,,4.0,,1.0,3.0,3.0,4.0,2.0,1.0,1.0,,0.3107,9.9685402678242,20.749864822316,2.0,0.47,,,2.0,,1.0,,2.0,2.0,,,1.3355,,,,1.0,1.0,1.0,,,,
14032403,home,RC Sporting Charleroi,Yassine Titraoui,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,True,46.0,43.0,9.0,8.0,0.0,5.0,5.0,38.0,41.0,,2.0,,,,,,45.0,53.0,7.2,6.0,0.0733382,253.36174662512,24.0,153.83572905356,5.0,,3,,0.41,0.37,-0.07,,Yacine Titraoui,,1.0,,1.0,1.0,1.0,1.0,,,2.0,,0.1636,26.662694609686,95.00912166904,1.0,-0.43,,,1.0,,,,1.0,2.0,,,0.2002,,,,,,,,,,
