match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_penaltyConceded,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon
10389768,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,17.0,8.0,12.0,3.0,7.0,11.0,1.0,6.0,2.0,3.0,3.0,12.0,1.0,2.0,1.0,2.0,90.0,34.0,6.2,9.0,0.0,0.0,0.00010601,0,-0.8959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389768,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,63.0,55.0,7.0,6.0,31.0,33.0,24.0,30.0,3.0,5.0,4.0,6.0,,,,,90.0,73.0,6.9,8.0,0.1997,0.0,0.0445502,2,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10389768,home,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,24057,EUR,504489600,D,23,23,False,45.0,41.0,9.0,6.0,27.0,28.0,14.0,17.0,2.0,2.0,5.0,7.0,,,,,70.0,53.0,6.8,5.0,0.0601,0.0,0.0078465,1,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
10389768,home,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,68.0,56.0,8.0,4.0,30.0,35.0,26.0,33.0,3.0,9.0,8.0,9.0,2.0,,,,90.0,87.0,7.5,12.0,0.0496,0.0,0.0823687,1,,,,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
10389768,home,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,M,18,18,False,32.0,22.0,,,15.0,18.0,8.0,16.0,2.0,7.0,,8.0,1.0,,,,90.0,60.0,7.3,17.0,0.0905,0.0802,0.145365,2,,,,,,,,,,4.0,4.0,,1.0,,1.0,2.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,,
10389768,home,Troyes,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,8,8,False,58.0,49.0,5.0,4.0,23.0,24.0,28.0,36.0,4.0,7.0,,5.0,,,,,90.0,66.0,7.3,11.0,0.0,0.0,0.197087,0,,,,,3.0,2.0,,7.0,11.0,1.0,,,,2.0,4.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,
10389768,home,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,32.0,27.0,3.0,3.0,13.0,14.0,14.0,19.0,1.0,3.0,1.0,2.0,1.0,,,,62.0,38.0,6.6,7.0,0.0,0.0,0.00539067,0,,,,,1.0,1.0,,1.0,3.0,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,
10389768,home,Troyes,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,M,12,12,False,40.0,29.0,1.0,1.0,13.0,16.0,16.0,28.0,1.0,3.0,2.0,2.0,1.0,,,,90.0,64.0,6.6,19.0,0.0,0.0,0.10851,0,,,,,1.0,,,1.0,4.0,1.0,,,,1.0,,4.0,,,,,,,,1.0,,,,,,,,
10389768,home,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,31.0,23.0,3.0,1.0,6.0,7.0,17.0,27.0,,8.0,1.0,1.0,3.0,,,,90.0,52.0,8.2,15.0,0.2937,1.0,0.216038,3,,,,,3.0,2.0,,1.0,6.0,4.0,2.0,,1.0,2.0,2.0,3.0,,3.0,,2.0,,,1.0,,1.0,1.0,,,,,,
10389768,home,Troyes,Renaud Ripart,renaud-ripart,R. Ripart,F,20,181,136,M,247445,EUR,732067200,F,20,20,False,19.0,14.0,1.0,,2.0,3.0,12.0,16.0,2.0,5.0,,2.0,,,,,62.0,32.0,6.9,9.0,0.0553,0.0956,0.0224477,1,,,,,3.0,,,5.0,15.0,3.0,,1.0,,2.0,1.0,,,1.0,,,,,4.0,1.0,,1.0,,,,,,
10389768,home,Troyes,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,7,7,False,20.0,12.0,1.0,,3.0,5.0,9.0,15.0,2.0,5.0,1.0,4.0,1.0,,,,90.0,41.0,6.5,17.0,0.3498,0.0,0.022287,3,,,,3.0,1.0,1.0,,6.0,7.0,1.0,1.0,,,,,,,,,8.0,,,,1.0,,,1.0,,,,,
10389768,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,True,5.0,3.0,,,,,3.0,5.0,,2.0,,,,,,,28.0,10.0,6.5,3.0,0.0433,0.0,0.00809635,1,,,,,2.0,,,,2.0,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,
10389768,home,Troyes,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,F,29,29,True,8.0,7.0,,,4.0,4.0,4.0,5.0,,1.0,,3.0,,,,,28.0,14.0,6.6,4.0,0.0179,0.0,0.0707504,1,,,,,,,,1.0,4.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,
10389768,home,Troyes,Tanguy Zoukrou,tanguy-zoukrou,T. Zoukrou,D,4,189,141,M,1133520,EUR,1052265600,D,22,22,True,18.0,16.0,2.0,1.0,9.0,10.0,7.0,8.0,3.0,4.0,,2.0,,,,,20.0,22.0,6.8,2.0,0.0,0.0,0.0026635,0,,Tanguy Zoukrou,,,1.0,,,1.0,2.0,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,
10389768,home,Troyes,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,578,M,798375,EUR,857001600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389768,home,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
