match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_challengeLost,stat_goalAssist,stat_goals
11399384,home,RKC Waalwijk,Filip Stevanović,filip-stevanovic,F. Stevanović,F,80,177,762,M,966503,EUR,1032825600,F,10,10,False,37.0,33.0,4.0,4.0,10.0,12.0,27.0,32.0,3.0,,,71.0,59.0,7.7,11.0,0.255768,4,,,,7.0,4.0,2.0,,5.0,3.0,1.0,,2.0,3.0,,,,1.0,1.0,0.2486,,1.0,1.0,3.0,1.0,,,,1.0,0.0267,,1.0,,,,
11399384,home,RKC Waalwijk,David Min,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,True,3.0,1.0,,,1.0,2.0,,2.0,1.0,,,19.0,8.0,6.5,6.0,2.746e-05,0,,,,1.0,,1.0,,3.0,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,True,8.0,5.0,,,1.0,1.0,4.0,7.0,1.0,,,19.0,17.0,6.6,6.0,0.015953,0,,,,,,1.0,,2.0,2.0,1.0,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,10,178,46,M,846202,EUR,796262400,F,27,27,True,6.0,4.0,,,,,4.0,6.0,,,,16.0,9.0,6.8,2.0,0.0748155,1,,,,,,1.0,2.0,1.0,2.0,,,,1.0,,,,,,0.0219,,,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,11,11,True,3.0,2.0,1.0,1.0,,,2.0,4.0,,,,1.0,5.0,,3.0,0.125204,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Raz Meir,raz-meir,R. Meir,D,55,180,13,M,283917,EUR,849312000,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,42,180,95,M,1142678,EUR,1052006400,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,44.0,23.0,38.0,17.0,17.0,19.0,6.0,25.0,17.0,1.0,5.0,90.0,53.0,8.0,21.0,0.00220671,0,0.6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
11399384,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,28.0,10.0,11.0,,8.0,13.0,2.0,15.0,3.0,,,90.0,56.0,7.1,21.0,0.00165635,1,,,,,,3.0,2.0,5.0,7.0,,1.0,,,4.0,1.0,1.0,4.0,2.0,0.0095,,1.0,1.0,1.0,,,1.0,,,,,,,,,
11399384,away,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,25.0,16.0,7.0,4.0,11.0,16.0,5.0,9.0,4.0,,,90.0,30.0,6.9,10.0,0.00904608,0,,Jamal Amofa,,,,,,1.0,2.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,41.0,33.0,2.0,,29.0,34.0,4.0,7.0,4.0,,,90.0,59.0,7.3,9.0,0.00253094,1,,,,,,5.0,5.0,5.0,5.0,,,,,14.0,1.0,,,,0.0503,,1.0,,,,,1.0,,,,,,,,,
11399384,away,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,24.0,17.0,7.0,1.0,12.0,14.0,5.0,11.0,5.0,,,90.0,43.0,6.9,13.0,0.00745019,0,,,,1.0,,3.0,,3.0,3.0,,,,,,,,3.0,2.0,,,3.0,,,,,,,,,True,,,,,
11399384,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,31.0,28.0,,,14.0,14.0,15.0,18.0,8.0,,,90.0,44.0,7.2,4.0,0.176652,0,,,,1.0,1.0,1.0,,2.0,1.0,,,1.0,,5.0,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,
11399384,away,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,46.0,38.0,5.0,2.0,23.0,28.0,16.0,20.0,7.0,,,90.0,58.0,7.1,12.0,0.13079,1,,,,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,,,2.0,2.0,,0.0756,,1.0,,,,,1.0,,,,,,,,1.0,
11399384,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,16.0,14.0,,,6.0,6.0,8.0,11.0,5.0,,,74.0,30.0,6.4,10.0,0.0188835,0,,,,1.0,,2.0,,8.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,,,2.0,2.0,3.0,,,,,,,,1.0,,,,
11399384,away,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,31.0,19.0,2.0,,3.0,5.0,16.0,26.0,7.0,,,90.0,47.0,7.3,20.0,0.0374871,2,,,,,,2.0,5.0,5.0,8.0,2.0,,,,1.0,,,1.0,,0.1487,,5.0,2.0,,,,1.0,,1.0,0.2349,,1.0,,1.0,,1.0
11399384,away,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,21.0,15.0,2.0,1.0,5.0,8.0,10.0,14.0,2.0,,,89.0,36.0,6.9,12.0,0.00777904,0,,,,1.0,,,2.0,1.0,6.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,13.0,8.0,,,3.0,4.0,5.0,9.0,,,,73.0,21.0,6.4,8.0,0.00632128,3,,,,,,2.0,2.0,4.0,2.0,,2.0,,1.0,,,,,,0.3445,,2.0,,1.0,,1.0,1.0,,1.0,0.0587,,,,,,
11399384,away,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,9,9,True,9.0,6.0,,,4.0,6.0,2.0,3.0,1.0,,,17.0,12.0,6.3,5.0,0.00097993,0,,,,,,2.0,,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,F,29,29,True,3.0,,,,,1.0,,2.0,,,,16.0,9.0,6.5,6.0,,1,,,,,,,,2.0,,1.0,,,1.0,,,,,,0.1819,,1.0,,1.0,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,True,,,,,,,,,,,,1.0,2.0,,,,0,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Dario Serra,serra-dario,D. Serra,F,21,180,33,M,1431589,EUR,1042934400,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399384,away,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
