match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,stat_duelWon,stat_totalContest,stat_wonContest,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_interceptionWon,captain,stat_dispossessed,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss
11407376,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,34.0,32.0,15.0,13.0,26.0,26.0,6.0,8.0,1.0,6.0,4.0,1.0,4.0,90.0,44.0,8.0,2.0,0.0,0.0,0.00092036,0,0.3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407376,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188.0,1364,M,,355486,EUR,863568000,D,3,3,False,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,10.0,4.0,6.4,1.0,0.0,0.0,0.00148379,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407376,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,,898815,EUR,911260800,D,31,31,False,66.0,58.0,6.0,3.0,43.0,46.0,15.0,20.0,3.0,3.0,,,,90.0,73.0,6.9,8.0,0.0,0.0,0.00678855,0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407376,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185.0,4571,M,,818481,EUR,898819200,D,26,26,False,39.0,37.0,5.0,4.0,30.0,31.0,7.0,8.0,5.0,7.0,,,,66.0,49.0,7.1,3.0,0.0,0.0,0.00193427,0,,1.0,1.0,,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11407376,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,,1092409,EUR,1039996800,D,15,15,False,41.0,32.0,3.0,1.0,17.0,21.0,15.0,21.0,,1.0,,,,90.0,62.0,7.0,14.0,0.0,0.0,0.0105163,0,,3.0,2.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
11407376,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182.0,1236,M,,850891,EUR,852508800,M,20,20,False,51.0,49.0,2.0,1.0,27.0,28.0,22.0,23.0,1.0,1.0,,,,90.0,58.0,6.8,3.0,0.0,0.0,0.011949,0,,2.0,1.0,2.0,2.0,,,,2.0,1.0,,,,,1.0,True,,,,,,,,,,,,,,,,
11407376,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181.0,1928,M,,115516,EUR,703296000,M,8,8,False,43.0,41.0,1.0,,22.0,24.0,19.0,21.0,2.0,1.0,,,,82.0,61.0,6.9,6.0,0.0,0.0,0.0190011,0,,4.0,1.0,1.0,4.0,1.0,1.0,,2.0,2.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
11407376,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184.0,4721,M,,944327,EUR,972432000,M,11,11,False,15.0,12.0,1.0,1.0,5.0,6.0,7.0,9.0,,8.0,,,,65.0,34.0,6.4,11.0,0.0,0.0,0.00502956,0,,10.0,1.0,2.0,9.0,6.0,2.0,,3.0,1.0,4.0,,,2.0,,,2.0,,,,,,,,,,,,,,,
11407376,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181.0,1972,M,,907152,EUR,935452800,M,19,19,False,51.0,45.0,3.0,2.0,22.0,26.0,24.0,26.0,,5.0,,,,90.0,70.0,6.8,13.0,0.0296,0.0,0.06265,1,,9.0,2.0,3.0,9.0,2.0,,,4.0,2.0,3.0,1.0,3.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,
11407376,home,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179.0,1272,M,,834597,EUR,901324800,M,10,10,False,22.0,18.0,1.0,,7.0,7.0,13.0,22.0,,1.0,,,,82.0,43.0,7.1,12.0,0.0,0.0,0.193251,0,,3.0,1.0,,5.0,3.0,3.0,,2.0,2.0,,7.0,,2.0,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,
