match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_blockedScoringAttempt,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAGoal,captain,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,player_sofascoreId
11401989,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,15.0,9.0,,,1.0,1.0,8.0,14.0,2.0,1.0,,90.0,27.0,5.8,7.0,1.0099,0.239823,4,,,,,4.0,1.0,8.0,1.0,,,2.0,,2.0,,,1.0,2.0,1.0,1.0965,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,
11401989,home,Go Ahead Eagles,Søren Tengstedt,soren-tengstedt,S. Tengstedt,M,10,187,88,M,987647,EUR,962323200,F,7,7,True,4.0,2.0,,,1.0,1.0,1.0,4.0,,,,36.0,11.0,6.5,7.0,,0.00132983,0,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11401989,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,12.0,11.0,1.0,,4.0,4.0,7.0,10.0,,,,19.0,18.0,6.8,3.0,,0.0127471,0,,,,2.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11401989,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,19.0,11.0,6.4,2.0,,0.00302139,0,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11401989,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,True,,,,,,,,,,,,18.0,3.0,6.7,1.0,0.1557,,2,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,0.0607,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
11401989,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,home,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192,44,M,1090199,EUR,1098403200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,Sven Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,home,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,home,Go Ahead Eagles,Robbin Weijenberg,robbin-weijenberg,R. Weijenberg,M,15,180,45,M,1386182,EUR,1099872000,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Jasper Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,43.0,23.0,29.0,9.0,17.0,20.0,6.0,23.0,,10.0,3.0,90.0,54.0,7.4,20.0,,0.00259312,0,1.1521,Jasper,Schendelaar,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,2.0,3.0,1.0,2.0,2.0,2.0,,
11401989,away,PEC Zwolle,Bram van Polen,bram-van-polen,B. v. Polen,D,,179,52,M,17032,EUR,497836800,D,2,2,False,27.0,24.0,3.0,2.0,13.0,15.0,14.0,16.0,,1.0,,90.0,61.0,7.0,7.0,0.0731,0.138438,1,,,,4.0,2.0,2.0,6.0,2.0,,,,,7.0,1.0,,2.0,3.0,,,3.0,,,,1.0,1.0,,True,3.0,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Sam Kersten,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,41.0,35.0,4.0,3.0,22.0,25.0,14.0,17.0,,2.0,,90.0,61.0,7.7,6.0,,0.107515,0,,,,1.0,,2.0,1.0,7.0,,,,,6.0,2.0,2.0,,2.0,,,1.0,4.0,4.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,
11401989,away,PEC Zwolle,Thomas Lam,thomas-lam,T. Lam,D,3,188,86,M,110934,EUR,756172800,D,13,13,False,56.0,53.0,12.0,9.0,45.0,45.0,8.0,11.0,,5.0,,90.0,66.0,7.0,3.0,,0.00253511,0,,,,,3.0,2.0,3.0,2.0,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,15,15,False,46.0,35.0,8.0,3.0,25.0,28.0,10.0,19.0,,1.0,,90.0,77.0,7.4,16.0,,0.00499681,0,,,,1.0,,1.0,3.0,9.0,,,,,3.0,1.0,3.0,,2.0,,,,7.0,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Nick Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178,50,M,1509752,EUR,1081209600,M,34,34,False,25.0,21.0,3.0,2.0,12.0,15.0,9.0,11.0,,7.0,,70.0,40.0,7.5,6.0,0.0086,0.0203543,1,,Nick,Fichtinger,1.0,,1.0,2.0,8.0,,,1.0,,2.0,1.0,,1.0,1.0,,0.0397,1.0,5.0,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,11,11,False,46.0,41.0,5.0,2.0,20.0,21.0,21.0,26.0,1.0,4.0,,90.0,66.0,7.9,7.0,0.1522,0.0331363,4,,,,1.0,,,,6.0,2.0,,2.0,,2.0,1.0,1.0,,,,0.3984,1.0,3.0,3.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,1.0,
11401989,away,PEC Zwolle,Younes Namli,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,7,7,False,33.0,27.0,1.0,1.0,9.0,13.0,21.0,27.0,1.0,2.0,,90.0,62.0,7.5,17.0,0.0857,0.310435,3,,,,7.0,,,7.0,7.0,6.0,1.0,,,,,,3.0,2.0,,,4.0,3.0,1.0,,2.0,2.0,,,3.0,1.0,4.0,,,,,,,,,,,,
11401989,away,PEC Zwolle,Odysseus Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,False,25.0,16.0,1.0,1.0,4.0,8.0,12.0,19.0,,3.0,,86.0,38.0,6.5,18.0,0.0362,0.0253892,1,,Odysseus,Velanas,2.0,1.0,2.0,6.0,4.0,1.0,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Eliano Reijnders,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,M,23,23,False,16.0,12.0,3.0,1.0,5.0,6.0,7.0,11.0,,2.0,,64.0,23.0,6.2,7.0,0.3156,0.0200286,1,,,,1.0,2.0,,5.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,eliano.r
11401989,away,PEC Zwolle,Lennart Thy,lennart-thy,L. Thy,F,9,184,263,M,109126,EUR,698976000,F,9,9,False,27.0,24.0,1.0,1.0,10.0,10.0,15.0,21.0,,5.0,,90.0,42.0,7.5,11.0,0.6153,0.0300636,3,,,,4.0,4.0,3.0,8.0,3.0,1.0,,1.0,1.0,2.0,,,1.0,,1.0,0.4358,1.0,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Kaj de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184,124,M,927605,EUR,975110400,F,22,22,True,17.0,12.0,,,2.0,3.0,10.0,14.0,1.0,2.0,,26.0,28.0,6.8,8.0,0.033,0.0113641,1,,Kaj,de Rooij,,1.0,1.0,2.0,4.0,,,,,1.0,1.0,,2.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Filip Krastev,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,True,8.0,6.0,2.0,2.0,4.0,6.0,2.0,2.0,,3.0,,20.0,11.0,6.4,3.0,,0.00109265,0,,,,,,,2.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Anouar El Azzouzi,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,D,6,6,True,3.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,,15.0,8.0,6.3,3.0,,2.56e-06,0,,,,,1.0,,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Mike Hauptmeijer,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Kenneth Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,0,,Kenneth,Vermeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Damian van der Haar,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,True,,,,,,,,,,,,,,,,,,0,,Damian van der Haar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Luis Görlich,luis-gorlich,L. Görlich,D,2,182,16,M,944299,EUR,954547200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Anthony Fontana,anthony-fontana,A. Fontana,M,21,173,56,M,928318,EUR,939859200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Silvester van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,8,8,True,,,,,,,,,,,,,,,,,,0,,Silvester,van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Lennart Czyborra,lennart-czyborra,L. Czyborra,M,25,181,99,M,942990,EUR,925689600,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Teun Gijselhart,gijselhart-teun,T. Gijselhart,M,8,176,53,M,1405763,EUR,1112745600,M,38,38,True,,,,,,,,,,,,,,,,,,0,,Teun,Gijselhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401989,away,PEC Zwolle,Apostolos Vellios,apostolos-vellios,A. Vellios,F,,191,184,M,51021,EUR,694828800,F,14,14,True,,,,,,,,,,,,,,,,,,0,,Apostolos,Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
