match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,captain,stat_totalOffside,player_firstName,player_lastName,stat_clearanceOffLine
10408607,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,20,20,False,42.0,34.0,1.0,1.0,2.0,2.0,33.0,43.0,5.0,5.0,,,,90.0,70.0,7.0,23.0,0.7322,0.0959,0.286644,4,,3.0,,10.0,,,3.0,1.0,,2.0,,2.0,4.0,,,1.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,
10408607,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,15,15,True,26.0,24.0,,,7.0,7.0,17.0,19.0,,2.0,,,,27.0,28.0,7.2,2.0,0.0324,0.0,0.289485,1,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,
10408607,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,13.0,13.0,,,1.0,1.0,12.0,12.0,1.0,3.0,,,,10.0,18.0,6.7,2.0,0.0,0.0,0.0155136,0,,,,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,
10408607,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,True,16.0,14.0,2.0,2.0,4.0,4.0,11.0,14.0,1.0,2.0,,,,10.0,20.0,6.8,4.0,0.0,0.0,0.0610739,0,,2.0,,2.0,,,,1.0,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,
10408607,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,True,3.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,,,1.0,4.0,,1.0,0.0,0.0,0.00037922,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408607,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,home,Real Madrid,Luis López,luis-lopez,L. López,G,1,190,394,M,,1014375,EUR,989280000,G,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,home,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,home,Real Madrid,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,,175753,EUR,744163200,F,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,home,Real Madrid,Eden Hazard,eden-hazard,E. Hazard,F,,173,36243,,HazardEden10,27583,EUR,663206400,F,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,,253809,EUR,760579200,G,13,13,False,32.0,25.0,16.0,9.0,21.0,23.0,4.0,9.0,,6.0,,2.0,2.0,90.0,40.0,6.4,7.0,0.0,0.0,0.00095259,0,-0.7148,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Rui,Silva,
10408607,away,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,youssouf_sabaly23,111803,EUR,731289600,D,23,23,False,45.0,41.0,,,24.0,27.0,17.0,19.0,5.0,8.0,,,,71.0,64.0,7.1,8.0,0.0,0.0,0.0108142,0,,1.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,
10408607,away,Real Betis,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187,1042,M,,850035,EUR,858988800,D,19,19,False,48.0,42.0,4.0,,33.0,34.0,9.0,14.0,6.0,2.0,,,,90.0,64.0,7.8,7.0,0.0,0.0,0.00283687,0,,,1.0,1.0,4.0,2.0,5.0,1.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0
10408607,away,Real Betis,Edgar González,edgar-gonzalez,E. González,D,12,193,375,M,,914522,EUR,859852800,D,3,3,False,52.0,48.0,4.0,3.0,46.0,49.0,2.0,3.0,3.0,5.0,,,,90.0,62.0,6.9,4.0,0.0,0.0,0.00067849,0,,,2.0,4.0,4.0,,2.0,,1.0,,3.0,2.0,,,,,,,,,,2.0,,,,,,,,,,
10408607,away,Real Betis,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,False,46.0,41.0,2.0,1.0,23.0,25.0,18.0,22.0,2.0,3.0,,,,90.0,71.0,5.6,15.0,0.1215,0.0765,0.0199881,1,,1.0,1.0,9.0,,1.0,,,2.0,,,,2.0,,,,,2.0,,6.0,,,,1.0,,,,,,,,
10408607,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,5,5,False,71.0,64.0,5.0,4.0,38.0,41.0,26.0,30.0,7.0,9.0,,,,90.0,92.0,7.1,10.0,0.0624,0.0662,0.0277319,2,,,,8.0,3.0,,5.0,1.0,1.0,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,5.0,,1.0,,,,,1.0,,,
10408607,away,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,,169,1007,M,,14942,EUR,528249600,M,18,18,False,41.0,38.0,,,20.0,22.0,18.0,19.0,2.0,5.0,,,,71.0,50.0,6.6,4.0,0.0,0.0,0.0137779,0,,,1.0,4.0,1.0,1.0,2.0,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,True,,,,
10408607,away,Real Betis,Sergio Canales,sergio-canales,S. Canales,M,10,176,2979,M,,41560,EUR,666662400,M,10,10,False,76.0,66.0,12.0,7.0,22.0,23.0,45.0,56.0,6.0,4.0,,,,90.0,94.0,8.0,20.0,0.0514,0.0724,0.222385,1,,3.0,,2.0,,,4.0,1.0,,,,2.0,3.0,,,,3.0,,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,
10408607,away,Real Betis,Nabil Fekir,nabil-fekir,N. Fekir,M,20,173,3513,M,NabilFekir,337671,EUR,742953600,M,8,8,False,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,11.0,9.0,6.3,2.0,0.0,0.0,0.00694923,0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10408607,away,Real Betis,Juanmi,juanmi,Juanmi,F,7,169,648,M,,96369,EUR,737856000,M,7,7,False,21.0,18.0,2.0,1.0,7.0,8.0,11.0,13.0,2.0,3.0,,,,71.0,27.0,6.6,5.0,0.0536,0.0525,0.0054389,1,,,1.0,2.0,,1.0,,,1.0,,,,2.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,2.0,,,
10408607,away,Real Betis,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,,785989,EUR,727228800,F,9,9,False,23.0,16.0,2.0,2.0,6.0,8.0,10.0,15.0,4.0,3.0,,,,90.0,38.0,6.7,13.0,0.2057,0.0,0.0492391,2,,,,8.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,4.0,,3.0,,,1.0,,,,,,,
10408607,away,Real Betis,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12996,M,luizhenrique_07,1035995,EUR,978393600,F,11,11,True,20.0,17.0,,,8.0,9.0,9.0,11.0,6.0,1.0,,,,79.0,36.0,6.3,10.0,0.0375,0.0,0.0180382,1,,,4.0,12.0,,,5.0,,,,,4.0,1.0,,,,,2.0,2.0,5.0,1.0,,,,1.0,,,,,Luiz Henrique,,
10408607,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176,879,M,,893062,EUR,827452800,F,24,24,True,11.0,10.0,2.0,1.0,3.0,3.0,7.0,8.0,3.0,2.0,,,,19.0,20.0,6.7,2.0,0.0,0.0,0.00618963,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,
10408607,away,Real Betis,Joaquín,joaquin,Joaquín,M,,181,477,,,1749,EUR,364521600,M,17,17,True,13.0,11.0,,,1.0,1.0,10.0,12.0,1.0,,,,,19.0,14.0,6.6,2.0,0.0,0.0,0.0147185,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408607,away,Real Betis,Willian José,willian-jose,W. José,F,12,189,3025,M,,123223,EUR,690854400,F,12,12,True,15.0,14.0,,,3.0,4.0,11.0,11.0,,1.0,,,,19.0,15.0,6.7,1.0,0.0,0.0,0.0521207,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10408607,away,Real Betis,Dani Martín,dani-martin,D. Martín,G,1,186,54,M,,900670,EUR,899856000,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,away,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,,184,2223,M,,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,away,Real Betis,Víctor Ruiz,victor-ruiz,V. Ruiz,D,30,184,91,M,,82400,EUR,601689600,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,,855829,EUR,948240000,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,away,Real Betis,Martín Montoya,martin-montoya,M. Montoya,D,,174,175,M,,99517,EUR,671587200,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,10,175,565,M,,1031421,EUR,958435200,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408607,away,Real Betis,Loren Morón,loren-moron,L. Morón,F,80,188,768,M,,893063,EUR,757209600,F,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
