match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,length,reason,injury,confirmed
10388274,FT,3.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10388274,,,,,90,8.0,,1,,,card,Silas Katompa Mvumpa,False,120707864.0,True,yellow,949062.0,Silas,,,,
10388274,,3.0,3.0,,90,7.0,,1,,,goal,,,168668275.0,True,regular,949062.0,Silas,,,,
10388274,,2.0,3.0,,90,2.0,,1,,,goal,,,168668192.0,False,regular,989056.0,Giovanni Reyna,,,,
10388274,,,,,90,0.0,,1,,,injuryTime,,,,,,,,6.0,,,
10388274,,,,,88,,,3,,,card,Tiago Tomás,False,120707752.0,True,yellow,983540.0,Tiago Tomás,,Simulation,,
10388274,,,,,86,,,5,,,card,Giovanni Reyna,False,120707741.0,False,yellow,989056.0,Giovanni Reyna,,Foul,,
10388274,,2.0,2.0,,84,,,7,,,goal,,,168668008.0,True,regular,906278.0,Josha Vagnoman,,,,
10388274,,,,,82,,,9,,,substitution,,,121695428.0,False,regular,,,,,False,
10388274,,1.0,2.0,,78,,,13,,,goal,,,168667893.0,True,regular,954060.0,Tanguy Coulibaly,,,,
10388274,,,,,74,,,17,,,substitution,,,121695367.0,True,regular,,,,,False,
10388274,,,,,74,,,17,,,substitution,,,121695366.0,True,regular,,,,,False,
10388274,,,,,71,,,20,,,card,Marco Reus,False,120707660.0,False,yellow,37092.0,Marco Reus,,Foul,,
10388274,,,,,69,,,22,,,substitution,,,121695323.0,False,regular,,,,,False,
10388274,,,,,63,,,28,,,substitution,,,121695290.0,False,regular,,,,,False,
10388274,,,,,63,,,28,,,substitution,,,121695274.0,False,regular,,,,,False,
10388274,,,,,62,,,29,,,substitution,,,121695273.0,True,regular,,,,,False,
10388274,,,,,57,,,34,,,card,Jude Bellingham,False,120707582.0,False,yellow,991011.0,Jude Bellingham,,Foul,,
10388274,,,,,54,,,37,,,varDecision,,,16761.0,True,goalAwarded,328027.0,Serhou Guirassy,,,,False
10388274,,,,,46,,,45,,,substitution,,,121695094.0,False,regular,,,,,False,
10388274,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10388274,,,,,45,0.0,,1,,,injuryTime,,,,,,,,2.0,,,
10388274,,,,,39,,,7,,,card,Konstantinos Mavropanos,False,120707341.0,True,yellowRed,829022.0,Konstantinos Mavropanos,,Foul,,
10388274,,,,,35,,,11,,,card,Wataru Endo,False,120707301.0,True,yellow,143040.0,Wataru Endo,,Argument,,
10388274,,,,,35,,,11,,,card,Konstantinos Mavropanos,False,120707300.0,True,yellow,829022.0,Konstantinos Mavropanos,,Foul,,
10388274,,0.0,2.0,,33,,,13,,,goal,,,168666828.0,False,regular,803039.0,Donyell Malen,,,,
10388274,,0.0,1.0,,26,,,20,,,goal,,,168666751.0,False,regular,149731.0,Sébastien Haller,,,,
