match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_goalAssist,stat_totalContest,stat_onTargetScoringAttempt,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_errorLeadToAShot,player_sofascoreId,captain,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal
10388274,home,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,33,33,False,23.0,21.0,8.0,6.0,19.0,21.0,2.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,3.0,90.0,36.0,6.2,2.0,0.0,0.0,0.00288902,0,-0.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,23.0,20.0,3.0,2.0,12.0,14.0,8.0,9.0,2.0,2.0,1.0,,,,,39.0,31.0,5.0,4.0,0.0245,0.0,0.00495084,1,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,55.0,48.0,5.0,2.0,40.0,45.0,8.0,10.0,2.0,4.0,1.0,,,,,90.0,72.0,7.0,8.0,0.0,0.0,0.00560292,0,,2.0,1.0,,,1.0,,,1.0,9.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,64.0,54.0,12.0,8.0,30.0,35.0,24.0,29.0,4.0,2.0,,,,,,90.0,79.0,7.0,11.0,0.0151,0.3701,0.0833246,1,,1.0,,,2.0,,,,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,M,4,4,False,31.0,23.0,,,15.0,22.0,9.0,11.0,7.0,5.0,2.0,2.0,,,,90.0,57.0,8.3,13.0,0.4568,0.2841,0.164966,3,,5.0,2.0,,1.0,,,,1.0,2.0,,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,,
10388274,home,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,49.0,47.0,1.0,1.0,25.0,25.0,22.0,24.0,6.0,5.0,,,,,,90.0,64.0,7.0,4.0,0.0,0.0,0.18078,0,,1.0,,,3.0,,,,1.0,2.0,1.0,2.0,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,,,
10388274,home,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,51.0,44.0,3.0,3.0,23.0,25.0,21.0,26.0,9.0,7.0,4.0,2.0,,,,90.0,77.0,6.4,13.0,0.0812,0.0,0.0710264,1,,12.0,5.0,,2.0,2.0,,,1.0,2.0,,2.0,2.0,,2.0,,2.0,,,1.0,2.0,,1.0,,,endowataru,True,4.0,,,,
10388274,home,VfB Stuttgart,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,M,24,24,False,53.0,50.0,7.0,5.0,25.0,26.0,29.0,42.0,1.0,5.0,,,,,,90.0,76.0,7.0,16.0,0.0,0.0,0.200384,0,,2.0,1.0,,,,,,,,,,,,1.0,,2.0,15.0,4.0,,1.0,,,,,BornaSosa,,1.0,1.0,,,
10388274,home,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,F,8,8,False,30.0,25.0,2.0,1.0,12.0,14.0,13.0,17.0,6.0,3.0,3.0,2.0,,,,74.0,46.0,6.6,11.0,0.0,0.0,0.150049,0,,4.0,,,2.0,,,,,1.0,,,1.0,,3.0,,,1.0,,2.0,1.0,,,,,,,,,,,
10388274,home,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,F,22,22,False,42.0,38.0,,,10.0,11.0,28.0,31.0,4.0,4.0,,,,,,62.0,53.0,7.2,9.0,0.0,0.0,0.21197,0,,3.0,1.0,,,,,,,1.0,,,3.0,,5.0,,1.0,,,,4.0,,,,,,,1.0,1.0,,,
10388274,home,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,23.0,16.0,,,7.0,11.0,9.0,12.0,5.0,5.0,,,,,,74.0,37.0,6.3,12.0,0.5013,0.235,0.0489838,3,,5.0,,1.0,2.0,,,,1.0,,,,1.0,,4.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,guirassy19off,,2.0,1.0,2.0,,
10388274,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,,1.0,,,,,,28.0,12.0,7.1,2.0,0.2622,0.2313,0.010911,2,,3.0,1.0,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,silas,,,,,,
10388274,home,VfB Stuttgart,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,477,M,954060,EUR,982454400,M,7,7,True,1.0,1.0,,,,,1.0,2.0,2.0,,1.0,,,,,16.0,6.0,7.2,1.0,0.0457,0.1212,0.0008456,1,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,
10388274,home,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,10,10,True,2.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,16.0,8.0,6.5,4.0,0.0,0.0,3.321e-05,0,,3.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,1.0,,,,
10388274,home,VfB Stuttgart,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Lilian Egloff,egloff-lilian,L. Egloff,M,25,183,84,M,1007962,EUR,1029801600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Gil Dias,gil-dias,Gil,M,23,186,345,M,583838,EUR,843868800,F,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388274,home,VfB Stuttgart,Juan José Perea,juan-jose-perea,J. J. Perea,F,9,184,380,M,945145,EUR,951264000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388274,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,30.0,26.0,8.0,4.0,24.0,25.0,2.0,5.0,,5.0,,,1.0,1.0,2.0,90.0,36.0,5.9,4.0,0.0,0.0,0.00034072,0,-1.7583,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,,,,,
10388274,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,41.0,38.0,4.0,3.0,24.0,26.0,14.0,16.0,4.0,1.0,3.0,2.0,,,,90.0,58.0,6.0,6.0,0.0,0.0,0.00734819,0,,6.0,4.0,,1.0,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,
10388274,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,D,23,23,False,82.0,80.0,5.0,5.0,49.0,49.0,31.0,33.0,1.0,8.0,1.0,,,,,90.0,89.0,6.9,3.0,0.0,0.0,0.198895,0,,2.0,,,,2.0,,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,emrecan23,,,,,,
10388274,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,False,35.0,30.0,2.0,1.0,23.0,25.0,7.0,10.0,6.0,3.0,4.0,3.0,,,,45.0,49.0,7.3,5.0,0.0,0.0,0.00295985,0,,2.0,1.0,,,,,,2.0,8.0,1.0,,,,,,,,,1.0,,,,,,aussenrist15,True,,,,,
10388274,away,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,13,13,False,66.0,59.0,1.0,,26.0,29.0,33.0,43.0,2.0,4.0,,,,,,90.0,91.0,6.2,15.0,0.1438,0.0,0.147061,1,,4.0,1.0,1.0,,,,,,1.0,,1.0,,,4.0,,2.0,6.0,,1.0,2.0,1.0,,,,raphaelguerreiro14,,,1.0,,,
10388274,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,False,63.0,61.0,6.0,5.0,27.0,27.0,34.0,36.0,5.0,7.0,3.0,1.0,,,,90.0,75.0,6.9,5.0,0.0,0.0,0.0218194,0,,4.0,,,,4.0,,,1.0,2.0,,1.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,,
