match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_totalContest,stat_wonContest,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,player_sofascoreId
12448402,home,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,1,1,False,34.0,20.0,16.0,3.0,0.0,19.0,24.0,1.0,10.0,3.0,5.0,1.0,2.0,1.0,1.0,90.0,43.0,6.2,14.0,0.0005693,0,-1.1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448402,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,39.0,23.0,14.0,5.0,0.0,8.0,14.0,15.0,25.0,4.0,3.0,,,,,90.0,61.0,6.5,21.0,0.0248726,0,,,,True,2.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12448402,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,44.0,37.0,4.0,,0.0,32.0,35.0,5.0,9.0,4.0,2.0,,,,,90.0,53.0,6.3,9.0,0.00210467,1,,,,,3.0,,4.0,,1.0,1.0,,,,1.0,1.0,0.1743,,,,,,,,,,,,,,,,,,
12448402,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,54.0,47.0,12.0,9.0,0.0,39.0,41.0,8.0,13.0,6.0,7.0,,,,,90.0,65.0,6.9,8.0,0.0049145,2,,,,,3.0,2.0,4.0,,,1.0,1.0,,,,1.0,0.0297,2.0,1.0,0.0869,,,,,,,,,,,,,,,
12448402,home,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175,109,M,1133233,EUR,1068422400,D,29,29,False,17.0,12.0,1.0,,0.0,8.0,9.0,4.0,13.0,1.0,5.0,,,,,59.0,32.0,6.4,11.0,0.0364391,0,,,,,1.0,6.0,4.0,4.0,1.0,,,2.0,1.0,,,,,,,5.0,2.0,2.0,1.0,,,,,,,,,,,
12448402,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,34.0,27.0,2.0,,1.0,15.0,19.0,13.0,17.0,1.0,5.0,,,,,88.0,55.0,8.4,12.0,0.43693,3,,,,,3.0,12.0,9.0,3.0,4.0,,2.0,2.0,2.0,,1.0,0.1873,4.0,1.0,0.0665,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,
12448402,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,54.0,37.0,11.0,2.0,0.0,21.0,23.0,16.0,32.0,1.0,6.0,,,,,90.0,70.0,6.6,21.0,0.113503,1,,,,,,9.0,3.0,,1.0,,1.0,1.0,,,,0.1733,5.0,1.0,0.189,1.0,3.0,1.0,,,1.0,,,,2.0,,,,,
12448402,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,3.0,,,,,59.0,15.0,6.4,3.0,0.0212001,2,,,,,,7.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,0.1121,2.0,1.0,0.1512,,1.0,,1.0,,1.0,,1.0,,,,,,,
12448402,home,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,20.0,12.0,1.0,,0.0,3.0,4.0,9.0,17.0,,4.0,,,,,85.0,42.0,7.2,18.0,0.0256168,1,,,,,2.0,8.0,9.0,1.0,,6.0,4.0,3.0,,,,0.9224,1.0,1.0,0.9938,1.0,3.0,3.0,,,3.0,,,1.0,,1.0,,,,
12448402,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,21.0,17.0,3.0,3.0,0.0,9.0,11.0,8.0,11.0,,4.0,,,,,85.0,28.0,6.9,9.0,0.0460344,0,,,,,2.0,5.0,2.0,,,2.0,,1.0,2.0,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,
