match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10408505,home,Almería,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,982615,EUR,1002067200,F,9,9,False,12.0,5.0,,,2.0,3.0,3.0,9.0,2.0,2.0,,,,67.0,19.0,6.8,9.0,0.2937,0.0382,0.00133295,2,,,,,5.0,3.0,1.0,,,,,1.0,1.0,,3.0,3.0,,,,,,1.0,,,1.0,,,,,el_bilal_9,,,,
10408505,home,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,M,17,17,True,33.0,28.0,4.0,2.0,10.0,10.0,23.0,29.0,,2.0,,,,45.0,40.0,7.6,7.0,0.0,0.0,0.404152,0,,,,6.0,,,,,,,,1.0,,3.0,,,,,5.0,,,,,,,,,,2.0,,,,,
10408505,home,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,F,14,14,True,10.0,7.0,1.0,1.0,1.0,2.0,6.0,8.0,,1.0,,,,45.0,23.0,7.3,7.0,0.1237,0.6311,0.0175449,1,,,,,2.0,3.0,,1.0,1.0,,,2.0,,,,,1.0,2.0,,2.0,,,,,1.0,1.0,,,,,,,,
10408505,home,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,7,7,True,8.0,7.0,1.0,1.0,3.0,3.0,4.0,5.0,,2.0,,,,29.0,11.0,6.8,1.0,0.0859,0.0,0.0414417,1,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10408505,home,Almería,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,11,11,True,3.0,2.0,,,,,2.0,3.0,2.0,,,,,23.0,11.0,7.1,4.0,0.0,0.0,0.54745,0,,,,,2.0,3.0,,,,1.0,,2.0,1.0,1.0,,2.0,,,,1.0,,,,,,,1.0,,1.0,,,,,
10408505,home,Almería,Íñigo Eguaras,inigo-eguaras,Í. Eguaras,M,16,181,52,M,572198,EUR,699926400,M,4,4,True,9.0,8.0,2.0,2.0,3.0,4.0,5.0,5.0,1.0,1.0,,,,12.0,11.0,7.5,1.0,0.4968,0.2644,0.00834203,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
10408505,home,Almería,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,home,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,home,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Kaiky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,home,Almería,Martin Šviderský,martin-svidersky,M. Šviderský,M,6,180,139,M,964161,EUR,1033689600,M,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,home,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,home,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,106288,EUR,645235200,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,home,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,False,26.0,12.0,18.0,5.0,8.0,9.0,4.0,17.0,1.0,7.0,1.0,2.0,2.0,90.0,35.0,6.1,14.0,0.0,0.0,0.00176024,0,-1.6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10408505,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,False,29.0,25.0,5.0,3.0,11.0,13.0,15.0,17.0,3.0,5.0,,,,90.0,60.0,6.7,11.0,0.0,0.0,0.0580224,0,,,,1.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,
10408505,away,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,36.0,29.0,4.0,1.0,23.0,25.0,6.0,11.0,2.0,6.0,,,,90.0,47.0,6.1,8.0,0.0188,0.0,0.00235043,1,,,,,4.0,2.0,,,,1.0,,,2.0,,2.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,
10408505,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,37.0,32.0,2.0,1.0,19.0,22.0,13.0,15.0,8.0,3.0,,,,90.0,52.0,6.3,6.0,0.0,0.0,0.00506415,0,,,,,2.0,3.0,1.0,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,False,19.0,17.0,3.0,1.0,7.0,8.0,10.0,13.0,,2.0,,,,86.0,37.0,5.9,11.0,0.0261,0.0,0.0285882,1,,,,2.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,2.0
10408505,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,43.0,36.0,2.0,,22.0,27.0,14.0,16.0,1.0,7.0,,,,89.0,52.0,6.7,9.0,0.0677,0.0,0.015842,1,,,,,3.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,,
10408505,away,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,7,7,False,10.0,10.0,,,6.0,6.0,4.0,5.0,2.0,1.0,,,,45.0,24.0,6.8,5.0,0.0239,0.0,0.0192854,1,,,,1.0,1.0,2.0,,,,1.0,,3.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,
10408505,away,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,M,28,28,False,12.0,10.0,2.0,2.0,4.0,5.0,6.0,8.0,,4.0,,,,32.0,20.0,6.3,4.0,0.0369,0.2272,0.0030516,1,,,,1.0,2.0,4.0,,1.0,,3.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,
10408505,away,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,5,5,False,34.0,27.0,2.0,,10.0,16.0,18.0,25.0,,6.0,,,,90.0,49.0,6.9,14.0,0.044,0.116,0.032015,1,,,,7.0,,3.0,,,,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0
10408505,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,31.0,22.0,1.0,1.0,7.0,9.0,15.0,22.0,2.0,3.0,,,,90.0,43.0,7.0,12.0,0.0383,0.1295,0.0280235,2,,,,,3.0,4.0,,,,,,2.0,,2.0,2.0,1.0,,3.0,,1.0,,1.0,,True,1.0,,,,,i.aspas10,,,,1.0
10408505,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,45.0,17.0,6.5,6.0,0.0,0.0,0.00084138,0,,,,,5.0,3.0,,1.0,,1.0,,1.0,1.0,1.0,,,,2.0,,3.0,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,14,14,True,17.0,13.0,1.0,,10.0,10.0,3.0,7.0,1.0,,,,,45.0,27.0,6.1,9.0,0.0,0.0,0.00793174,0,,,,,5.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,9.0,8.0,1.0,,6.0,7.0,2.0,4.0,1.0,3.0,,,,45.0,21.0,6.1,6.0,0.0,0.0,0.00023625,0,,,,2.0,6.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,35,35,True,2.0,,,,,1.0,,1.0,,,,,,12.0,4.0,6.6,2.0,0.0,0.0,0.0,0,,Pablo Durán,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0
10408505,away,Celta Vigo,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1137,M,138890,EUR,775699200,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,9.0,5.0,6.6,1.0,0.0,0.0,0.00144533,0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408505,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
