match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,stat_expectedGoals,stat_accurateCross,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_totalOffside,stat_goals
12450253,home,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180.0,26883,M,amine_gouiri,859026,EUR,950659200,F,9,9,False,25.0,23.0,,,0.0,7.0,8.0,16.0,20.0,1.0,,,90.0,40.0,7.6,8.0,0.0851091,4,,3.0,3.0,,5.0,3.0,,2.0,2.0,,,,1.0,1.0,,1.0,,,,2.0,,1.0,,0.4231,,1.0,,,3.0,1.0089,,,,,,
12450253,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181.0,6103,M,,977679,EUR,1008288000,F,44,44,True,25.0,23.0,2.0,2.0,0.0,4.0,4.0,19.0,27.0,,,,45.0,42.0,6.9,8.0,0.0305363,1,,6.0,,,1.0,2.0,,,2.0,,3.0,,,,,,1.0,1.0,,2.0,,,,0.0714,,,,,1.0,0.2906,1.0,,,,,
12450253,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,MGreenwood,942116,EUR,1001894400,F,10,10,True,28.0,24.0,1.0,1.0,0.0,8.0,8.0,16.0,21.0,,,,45.0,40.0,6.9,9.0,0.0463214,2,,1.0,,,3.0,2.0,,2.0,3.0,,,1.0,,,,1.0,,,,2.0,,,,0.0574,,1.0,,,1.0,0.0916,,,,,,
12450253,home,Olympique de Marseille,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173.0,2307,M,,1065261,EUR,1051660800,F,17,17,True,6.0,5.0,,,0.0,1.0,2.0,5.0,6.0,,,,20.0,14.0,7.0,4.0,0.0761481,0,,2.0,1.0,2.0,3.0,4.0,1.0,,1.0,1.0,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,1.0,,Jon Rowe,,,,,,,,,
12450253,home,Olympique de Marseille,Neal Maupay,neal-maupay,N. Maupay,F,17,171.0,2370,M,,268903,EUR,839980800,F,8,8,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,13.0,5.0,6.3,1.0,0.00567794,1,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,0.184,,,,,1.0,0.1613,1.0,,,,,
12450253,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188.0,614,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450253,home,Olympique de Marseille,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187.0,1042,M,,850035,EUR,858988800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450253,home,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183.0,660,M,,844480,EUR,871430400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450253,home,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185.0,742,M,,558320,EUR,821318400,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450253,home,Olympique de Marseille,Darryl Bakola,darryl-bakola,D. Bakola,M,50,178.0,1351,M,,1823916,EUR,1196380800,M,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Darryl Bakola,,,,,,,,,
12450253,away,RC Lens,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184.0,1508,M,,134029,EUR,702691200,G,30,30,False,31.0,16.0,23.0,8.0,0.0,11.0,13.0,5.0,18.0,12.0,6.0,6.0,90.0,48.0,8.9,15.0,0.00077848,0,1.5523,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,
12450253,away,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,,579576,EUR,735782400,D,2,2,False,20.0,13.0,3.0,2.0,0.0,7.0,11.0,6.0,9.0,6.0,,,90.0,45.0,7.1,10.0,0.00339758,0,,,2.0,2.0,6.0,7.0,1.0,1.0,,,6.0,1.0,3.0,1.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,
12450253,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180.0,273,M,,369650,EUR,722563200,D,24,24,False,28.0,22.0,8.0,2.0,0.0,17.0,19.0,5.0,9.0,4.0,,,90.0,44.0,7.3,6.0,0.00557253,0,,,,1.0,1.0,2.0,1.0,,,,8.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450253,away,RC Lens,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195.0,5965,M,,1606792,EUR,1144713600,D,27,27,False,21.0,17.0,,,0.0,16.0,18.0,1.0,3.0,5.0,,,90.0,40.0,7.4,5.0,0.00020364,0,,,,1.0,1.0,4.0,1.0,,,,11.0,2.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,
12450253,away,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182.0,2159,M,,826203,EUR,917049600,D,20,20,False,28.0,22.0,6.0,3.0,0.0,20.0,23.0,2.0,5.0,3.0,,,90.0,43.0,7.0,7.0,0.00057337,0,,,1.0,,6.0,5.0,4.0,,2.0,,4.0,1.0,2.0,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,1.0,
12450253,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179.0,1117,M,,822110,EUR,746928000,D,3,3,False,23.0,19.0,,,1.0,13.0,14.0,6.0,9.0,3.0,,,90.0,44.0,8.0,6.0,0.21997,0,,,,,1.0,7.0,,,3.0,1.0,3.0,2.0,3.0,2.0,,1.0,,1.0,,2.0,,,2.0,,,,,,,,,,,,,
12450253,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187.0,757,M,,788921,EUR,656812800,M,7,7,False,32.0,18.0,1.0,1.0,0.0,5.0,10.0,13.0,22.0,4.0,,,90.0,49.0,6.6,19.0,0.0102779,0,,,1.0,6.0,8.0,10.0,2.0,5.0,,,2.0,1.0,2.0,1.0,,,,,True,,,,2.0,,,,,,,,,,,,,
12450253,away,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5158,M,papy.mendy,123166,EUR,709257600,M,26,26,False,24.0,21.0,1.0,,0.0,13.0,13.0,8.0,11.0,2.0,,,83.0,37.0,6.8,5.0,0.00252333,0,,,,,6.0,3.0,2.0,,1.0,,2.0,2.0,3.0,3.0,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,
12450253,away,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16055,M,,1128530,EUR,994032000,M,23,23,False,24.0,18.0,1.0,1.0,0.0,11.0,13.0,7.0,11.0,4.0,,,90.0,45.0,7.6,10.0,0.00272747,1,,,,,4.0,9.0,,2.0,2.0,,,2.0,4.0,,,,1.0,,,1.0,,,4.0,0.3293,,,Neil,El Aynaoui,1.0,0.9079,,,,,,1.0
12450253,away,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,,1048889,EUR,1053129600,M,18,18,False,22.0,13.0,,,0.0,5.0,10.0,8.0,12.0,6.0,,,66.0,41.0,6.1,18.0,0.00347796,1,,,3.0,1.0,10.0,6.0,1.0,1.0,5.0,,2.0,1.0,3.0,2.0,,3.0,1.0,,,1.0,,,1.0,0.4142,,,,,1.0,0.3327,1.0,,,,1.0,
12450253,away,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,,227862,EUR,798249600,F,22,22,False,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,3.0,,,67.0,16.0,6.9,4.0,0.194913,1,,,2.0,2.0,7.0,6.0,2.0,,2.0,1.0,,,2.0,,,1.0,3.0,1.0,,2.0,1.0,,,0.1278,,,,,,,1.0,,,,,
12450253,away,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,zaroury,877036,EUR,973555200,F,21,21,True,7.0,4.0,2.0,1.0,0.0,2.0,4.0,2.0,4.0,2.0,,,24.0,13.0,6.6,6.0,0.00537948,0,,1.0,1.0,,3.0,2.0,1.0,,1.0,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
12450253,away,RC Lens,Rayan Fofana,rayan-fofana,R. Fofana,F,38,180.0,522,M,,1545376,EUR,1139702400,F,38,38,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,2.0,,,23.0,13.0,6.6,5.0,0.00065751,0,,,,,2.0,3.0,,,1.0,,,,2.0,2.0,,1.0,1.0,,,,,,1.0,,,,Rayan Fofana,,,,,,,,,
12450253,away,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177.0,292,M,,1002447,EUR,1068768000,M,15,15,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,,,14.0,6.0,6.3,2.0,4.87e-06,0,,,1.0,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12450253,away,RC Lens,Adam Delplace,adam-delplace,A. Delplace,G,50,,68,M,,1545303,EUR,1157241600,G,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Delplace,,,,,,,,,
12450253,away,RC Lens,Tom Pouilly,tom-pouilly,T. Pouilly,D,2,180.0,77,M,,1387163,EUR,1055894400,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Pouilly,,,,,,,,,
12450253,away,RC Lens,Souleymane Sagnan,souleymane-sagnan,S. Sagnan,D,41,,177,M,,1545381,EUR,1115337600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Souleymane Sagnan,,,,,,,,,
12450253,away,RC Lens,Nidal Čelik,nidal-celik,N. Čelik,D,13,192.0,682,M,,1399503,EUR,1153094400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450253,away,RC Lens,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183.0,1187,M,,891505,EUR,950572800,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450253,away,RC Lens,Jeremy Agbonifo,agbonifo-jeremy,J. Agbonifo,F,9,178.0,364,M,,1403575,EUR,1130112000,F,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
