match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,stat_totalTackle,player_lastName,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_goals,captain,stat_shotOffTarget,stat_dispossessed,stat_outfielderBlock,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_clearanceOffLine,stat_penaltyConceded
12117200,home,Red Bull Bragantino,Fabrício,fabricio,Fabrício,G,37,190,53,M,1047208,EUR,961027200,G,37,37,False,14.0,9.0,7.0,2.0,0.0,7.0,8.0,2.0,6.0,8.0,1.0,4.0,5.0,90.0,28.0,7.3,6.0,0.00035395,0,0.8159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117200,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,43.0,35.0,2.0,1.0,0.0,12.0,15.0,24.0,36.0,4.0,,,,90.0,77.0,6.5,18.0,0.0440474,1,,8.0,1.0,4.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0262,0.0569,1.0,,,,,,,,,,,,,,,,,,,,
12117200,home,Red Bull Bragantino,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189,257,M,1134472,EUR,1087084800,D,39,39,False,51.0,43.0,7.0,4.0,0.0,28.0,29.0,15.0,23.0,4.0,,,,90.0,63.0,6.6,9.0,0.0113338,0,,1.0,,1.0,2.0,4.0,4.0,,1.0,1.0,,,2.0,1.0,,3.0,,,,Douglas Mendes,1.0,,,,,,,,,,,,,,,,,,
12117200,home,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,3,3,False,68.0,55.0,13.0,6.0,0.0,44.0,50.0,11.0,18.0,3.0,1.0,,,90.0,84.0,7.2,14.0,0.00587269,0,,,,,2.0,,8.0,,1.0,1.0,,,8.0,1.0,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,,,,,
12117200,home,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,False,48.0,35.0,9.0,1.0,0.0,20.0,27.0,15.0,21.0,5.0,,,,90.0,67.0,6.3,17.0,0.0206355,1,,,,2.0,4.0,8.0,7.0,2.0,2.0,1.0,,,3.0,,,3.0,0.0232,,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,
12117200,home,Red Bull Bragantino,Lincoln,lincoln,Lincoln,M,18,177,846,M,794928,EUR,910396800,M,10,10,False,46.0,41.0,3.0,3.0,0.0,15.0,15.0,29.0,45.0,2.0,3.0,,,85.0,82.0,8.0,22.0,0.182356,2,,14.0,3.0,,,1.0,3.0,,1.0,,,2.0,1.0,1.0,,,0.816,1.1274,2.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,
12117200,home,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,870760,EUR,837043200,M,23,23,False,75.0,62.0,10.0,6.0,0.0,32.0,36.0,30.0,39.0,7.0,,,,90.0,88.0,7.5,13.0,0.0343159,3,,,,,1.0,3.0,9.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,0.1503,0.2065,1.0,,4.0,,3.0,3.0,1.0,,True,1.0,,,,,,,,,,,
12117200,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,6,6,False,23.0,20.0,3.0,2.0,0.0,2.0,3.0,19.0,22.0,2.0,1.0,,,56.0,33.0,7.5,7.0,0.277782,0,,2.0,1.0,,1.0,2.0,5.0,,4.0,4.0,1.0,,,,,,,,2.0,Jhon Jhon,,,,,,,,,2.0,,,,,,,,,,
12117200,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,False,22.0,18.0,3.0,2.0,0.0,3.0,5.0,16.0,20.0,1.0,1.0,,,45.0,33.0,6.9,8.0,0.16556,0,,3.0,1.0,3.0,,7.0,3.0,1.0,,,,,,,,2.0,,,,,3.0,,3.0,,,,,,1.0,1.0,,,,,,,,,
12117200,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,False,11.0,5.0,,,0.0,1.0,2.0,5.0,10.0,,4.0,,,73.0,25.0,6.4,12.0,0.0309627,1,,1.0,1.0,8.0,5.0,10.0,7.0,,,,,1.0,,,,,0.2529,0.2454,1.0,,,,,2.0,,,,,2.0,,1.0,,,,,,,,
