match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_errorLeadToAShot,stat_lastManTackle,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,captain,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_penaltyFaced,stat_errorLeadToAGoal
12528075,home,Gaziantep FK,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175.0,586,M,580392,EUR,832809600,F,21,21,False,21.0,15.0,2.0,,0.0,5.0,7.0,10.0,14.0,2.0,4.0,,,,,,90.0,38.0,7.2,12.0,0.0299957,0,,,,,2.0,7.0,11.0,3.0,,,3.0,5.0,,,,1.0,5.0,2.0,,,,,,,2.0,,,,,2.0,,,1.0,1.0,,,
12528075,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,M,25,25,True,12.0,5.0,3.0,1.0,0.0,2.0,4.0,3.0,8.0,1.0,3.0,,,,,,36.0,17.0,6.6,8.0,0.0115109,0,,,,,,1.0,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12528075,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180.0,197,M,883355,EUR,962668800,F,11,11,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,35.0,8.0,6.4,4.0,1.9e-07,1,,,,,,3.0,1.0,3.0,1.0,,,,,1.0,,,,,0.0291,,,,,,,,,,,,,,,,,,
12528075,home,Gaziantep FK,David Okereke,david-okereke,D. Okereke,F,77,182.0,891,M,831290,EUR,872812800,F,77,77,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,2.0,,,,,,14.0,5.0,6.6,,0.00486971,0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12528075,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179.0,17,M,1016384,EUR,933033600,D,27,27,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,,12.0,7.0,6.7,1.0,0.00148749,1,,,,,,,1.0,,,,,,,1.0,,,1.0,,0.0189,,,,,,,,,,,,,,,,,,
12528075,home,Gaziantep FK,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,930775,EUR,944611200,F,9,9,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,12.0,2.0,6.5,1.0,3.445e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,home,Gaziantep FK,Halil Bağcı,halil-bagci,H. Bağcı,G,1,194.0,19,M,1384655,EUR,1049414400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,Halil Bagci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,home,Gaziantep FK,Izzet Ali Erdal,izzet-ali-erdal,I. A. Erdal,D,40,185.0,36,M,1195754,EUR,1117152000,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,Izzet Ali Erdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,home,Gaziantep FK,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177.0,177,M,929649,EUR,978307200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,home,Gaziantep FK,Kenan Kodro,kenan-kodro,K. Kodro,F,19,187.0,435,M,591140,EUR,745718400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,home,Gaziantep FK,Ali Osman Kalın,kaln-ali-osman,A. O. Kalın,F,26,,15,M,2161813,EUR,1206230400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,25.0,24.0,5.0,4.0,0.0,21.0,21.0,3.0,4.0,,8.0,2.0,1.0,1.0,,,90.0,35.0,6.2,1.0,0.00095789,0,0.1342,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,
12528075,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,26.0,21.0,,,1.0,10.0,11.0,11.0,16.0,4.0,4.0,,,,,,90.0,48.0,7.5,9.0,0.673598,0,,,,1.0,1.0,5.0,6.0,4.0,,,,,,,,,3.0,2.0,,,,3.0,1.0,,1.0,,,,,3.0,,,,,,,
12528075,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,False,32.0,28.0,5.0,1.0,0.0,22.0,22.0,6.0,10.0,2.0,,,,,,,45.0,35.0,6.0,4.0,0.00312134,0,,,,,1.0,6.0,,,,,,,3.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,60.0,52.0,7.0,2.0,0.0,32.0,33.0,20.0,28.0,6.0,4.0,,,,,,90.0,72.0,6.8,9.0,0.00667309,0,,,,1.0,2.0,4.0,6.0,,3.0,2.0,,3.0,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,False,46.0,42.0,4.0,3.0,0.0,19.0,20.0,23.0,30.0,4.0,11.0,,,,,,90.0,73.0,7.7,9.0,0.149802,2,,,,4.0,,2.0,8.0,,5.0,3.0,1.0,1.0,1.0,,,3.0,2.0,1.0,0.0526,,1.0,2.0,,1.0,,1.0,,0.1025,,,,,,,,,
12528075,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,False,64.0,59.0,4.0,3.0,0.0,36.0,38.0,24.0,30.0,1.0,5.0,,,,,,89.0,79.0,7.3,9.0,0.0441794,1,,,,4.0,,3.0,6.0,3.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,0.0151,,,1.0,,,1.0,,,,1.0,3.0,,,,,,,
12528075,away,Kasımpaşa,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,M,11,11,False,26.0,20.0,1.0,1.0,1.0,6.0,7.0,16.0,22.0,,4.0,,,,,,90.0,44.0,7.0,13.0,0.535902,1,,,,3.0,,4.0,5.0,6.0,1.0,1.0,2.0,,,1.0,,,2.0,,0.0261,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,
12528075,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,56.0,44.0,13.0,8.0,0.0,18.0,19.0,26.0,45.0,1.0,1.0,,,,,,90.0,80.0,7.4,23.0,0.142036,3,,,,8.0,,3.0,6.0,2.0,2.0,2.0,1.0,1.0,,3.0,,1.0,1.0,1.0,0.0998,1.0,,2.0,,,2.0,,,,,2.0,,,,,,,
12528075,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,22.0,19.0,2.0,1.0,0.0,6.0,7.0,13.0,15.0,,1.0,,,,,,45.0,28.0,6.0,7.0,0.0109354,0,,,,,1.0,2.0,1.0,,,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,True,,,,,,1.0
12528075,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,17.0,12.0,,,0.0,5.0,5.0,7.0,12.0,,3.0,,,,,,89.0,24.0,7.0,8.0,0.00688134,2,,,,,2.0,3.0,2.0,1.0,,,2.0,1.0,,1.0,,,1.0,,0.3298,,,,,,,1.0,1.0,0.9106,,,,,,1.0,,,
12528075,away,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184.0,1004,M,209374,EUR,666144000,F,18,18,False,18.0,12.0,1.0,,0.0,4.0,5.0,8.0,13.0,1.0,4.0,,,,,,89.0,45.0,7.8,15.0,0.0279469,4,,,,,1.0,5.0,8.0,7.0,1.0,1.0,4.0,1.0,,2.0,,,1.0,,0.9998,,,1.0,,,2.0,2.0,1.0,1.0673,,5.0,,1.0,,,,,
12528075,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,True,33.0,31.0,3.0,2.0,0.0,19.0,19.0,12.0,14.0,1.0,3.0,,,,,,45.0,39.0,6.9,2.0,0.0145324,1,,,,,2.0,2.0,4.0,2.0,1.0,1.0,,,,,,,1.0,,0.0314,,,,,1.0,,,,,,2.0,,,,,,,
12528075,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,True,15.0,13.0,1.0,,0.0,4.0,4.0,9.0,11.0,1.0,2.0,,,,,,45.0,20.0,6.5,3.0,0.015794,0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Yusuf Inci,inci-yusuf,Y. Inci,M,,177.0,18,M,1529978,EUR,1107216000,M,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00171991,0,,Yusuf Inci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182.0,17,M,1134704,EUR,1067040000,M,54,54,True,1.0,,,,0.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Berk Can Yildizli,berk-can-yildizli,B. C. Yildizli,F,99,,10,M,2056436,EUR,1119139200,F,99,99,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187.0,164,M,5920,EUR,589248000,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Adnan Aktaş,aktas-adnan,A. Aktaş,D,13,182.0,18,M,1521616,EUR,1163116800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Berkay Muratoğlu,berkay-muratoglu,B. Muratoğlu,D,47,183.0,16,M,1931424,EUR,1199232000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,Berkay Muratoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528075,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
