match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_wonTackle,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_totalOffside
12441743,home,NEC Nijmegen,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184.0,243,M,798180,EUR,844041600,F,5,5,False,17.0,14.0,1.0,,0.0,10.0,11.0,5.0,12.0,5.0,,,,,,,,60.0,40.0,6.7,10.0,0.0972846,1.0,1,,,,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.0223,,,,,1.0,,,,1.0,,,,
12441743,home,NEC Nijmegen,Başar Önal,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,F,11,11,True,21.0,11.0,2.0,,0.0,5.0,8.0,7.0,17.0,1.0,4.0,,,,,,,82.0,43.0,6.7,19.0,0.20852,,2,,Basar Onal,,4.0,1.0,,4.0,5.0,,3.0,4.0,,,2.0,,1.0,,,0.0464,,1.0,1.0,,2.0,2.0,,,2.0,,,1.0,3.0
12441743,home,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,D,2,2,True,12.0,10.0,2.0,,0.0,3.0,5.0,7.0,7.0,2.0,1.0,,,,,,,30.0,24.0,6.6,3.0,0.00943539,,0,,,,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,
12441743,home,NEC Nijmegen,Bryan Linssen,bryan-linssen,B. Linssen,F,30,170.0,352,M,47753,EUR,655344000,F,30,30,True,5.0,4.0,,,0.0,4.0,4.0,,1.0,2.0,2.0,,,,,,,30.0,13.0,7.1,2.0,4.634e-05,,4,,,,,,2.0,1.0,2.0,,,,,1.0,,,,,2.0,0.3466,,,,,,,2.0,0.6918,,1.0,1.0,,
12441743,home,NEC Nijmegen,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181.0,102,M,893748,EUR,887760000,M,6,6,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,,,,20.0,6.0,6.2,1.0,0.00049362,,0,,,,,,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12441743,home,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175.0,133,M,877456,EUR,905990400,F,14,14,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,1.0,,,,,,,,20.0,6.0,6.5,4.0,0.00015999,,0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
12441743,home,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,home,NEC Nijmegen,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,home,NEC Nijmegen,Yousri Sbai,yousri-sbai,Y. Sbai,D,23,,59,M,2026504,EUR,1091923200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178.0,570,M,10077,EUR,517536000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,home,NEC Nijmegen,Argyrios Darelas,argyrios-darelas,A. Darelas,M,22,185.0,123,M,1146304,EUR,1066262400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188.0,36,M,339367,EUR,824601600,G,1,1,False,49.0,36.0,28.0,15.0,0.0,23.0,26.0,13.0,23.0,1.0,12.0,,1.0,2.0,,1.0,1.0,90.0,58.0,6.8,13.0,0.00738767,,0,-1.0733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Faissal Al Mazyani,faissal-al-mazyani,F. A. Mazyani,D,33,179.0,681,M,1195771,EUR,1106006400,D,33,33,False,58.0,48.0,10.0,4.0,0.0,27.0,33.0,22.0,29.0,1.0,4.0,,,,,,,90.0,83.0,7.0,16.0,0.133054,1.0,0,,Faissal Al Mazyani,,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,
12441743,away,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184.0,104,M,798179,EUR,880329600,D,2,2,False,47.0,43.0,3.0,2.0,0.0,23.0,25.0,20.0,22.0,6.0,3.0,,,,,,,90.0,59.0,6.7,4.0,0.0398765,,0,,,,,,1.0,4.0,1.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Liam van Gelderen,liam-van-gelderen,L. v. Gelderen,D,4,178.0,172,M,910049,EUR,985305600,D,4,4,False,58.0,57.0,2.0,2.0,0.0,43.0,43.0,14.0,15.0,8.0,2.0,,,,,,,90.0,74.0,7.0,2.0,0.00691477,,0,,,,,,2.0,3.0,4.0,5.0,1.0,,,2.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,
12441743,away,RKC Waalwijk,Juan Familia-Castillo,juan-castillo,J. Familia-Castillo,D,5,175.0,185,M,856735,EUR,947721600,D,5,5,False,42.0,38.0,8.0,6.0,0.0,17.0,19.0,21.0,26.0,6.0,2.0,,,,,,,90.0,61.0,6.9,8.0,0.0174623,1.0,0,,,,3.0,,2.0,2.0,4.0,,2.0,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,
12441743,away,RKC Waalwijk,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,52,182.0,2918,M,929633,EUR,1013472000,M,52,52,False,46.0,42.0,2.0,2.0,1.0,17.0,17.0,29.0,45.0,,3.0,,,,,,,90.0,81.0,7.4,25.0,0.863065,4.0,1,,,,16.0,4.0,,8.0,2.0,1.0,,1.0,,,,,,,1.0,0.0533,,6.0,2.0,2.0,,,,,4.0,,,,
12441743,away,RKC Waalwijk,Tim van de Loo,tim-van-de-loo,T. v. d. Loo,M,22,180.0,36,M,1174460,EUR,1045872000,M,22,22,False,37.0,27.0,5.0,3.0,0.0,13.0,16.0,14.0,21.0,3.0,5.0,,,,,,,89.0,49.0,6.8,13.0,0.00565158,,0,,Tim van de Loo,,,,,2.0,4.0,1.0,1.0,3.0,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,
12441743,away,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195.0,495,M,1010846,EUR,978480000,M,6,6,False,35.0,33.0,,,0.0,13.0,13.0,20.0,23.0,2.0,3.0,,,,,,,77.0,51.0,7.0,7.0,0.0140962,,2,,,,1.0,,5.0,4.0,8.0,1.0,2.0,3.0,2.0,,1.0,,1.0,,1.0,0.2213,,,,,,1.0,1.0,0.0572,1.0,,,,
12441743,away,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,5,175.0,140,M,1126518,EUR,1099785600,F,14,14,False,42.0,32.0,3.0,2.0,0.0,11.0,12.0,24.0,33.0,,7.0,,,,,,,90.0,60.0,7.4,17.0,0.305739,2.0,1,,,,3.0,3.0,,6.0,5.0,,1.0,4.0,2.0,1.0,,,,,1.0,0.0988,,4.0,4.0,1.0,,1.0,,,3.0,,,,1.0
12441743,away,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195.0,192,M,36781,EUR,597110400,F,29,29,False,17.0,9.0,1.0,,0.0,2.0,4.0,7.0,13.0,1.0,1.0,,,,,,,90.0,29.0,6.8,12.0,0.0285994,,3,,,,,,6.0,9.0,8.0,,,3.0,2.0,5.0,1.0,1.0,2.0,True,,0.6497,,,,,,,3.0,1.2488,1.0,2.0,1.0,,
12441743,away,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191.0,393,M,973716,EUR,968284800,F,19,19,False,14.0,13.0,1.0,1.0,0.0,3.0,4.0,10.0,14.0,,2.0,,,,,,,77.0,30.0,6.6,8.0,0.00992692,,2,,,,4.0,,,3.0,5.0,,1.0,1.0,,1.0,,,4.0,,1.0,0.0573,,2.0,,,1.0,,,,,,,,
12441743,away,RKC Waalwijk,Richard van der Venne,richard-van-der-venne,R. v. d. Venne,M,10,178.0,80,M,804489,EUR,705974400,M,23,23,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,,,,,,13.0,11.0,6.6,4.0,0.0254217,,0,,,,,,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,
12441743,away,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179.0,62,M,971006,EUR,1007769600,F,7,7,True,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,,,,,13.0,15.0,6.4,6.0,0.000652,,1,,,,1.0,,,2.0,2.0,,,1.0,,,,,1.0,,1.0,0.0434,,3.0,1.0,,,,,,,,,,
12441743,away,RKC Waalwijk,Silvester van der Water,silvester-van-der-water,S. v. d. Water,M,,184.0,93,M,807145,EUR,844041600,F,18,18,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,0.00143565,,0,,Silvester,van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196.0,33,M,875466,EUR,854323200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Joey Kesting,joey-kesting,J. Kesting,G,1,190.0,14,M,1166678,EUR,983923200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Joey Kesting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182.0,100,M,887617,EUR,822528000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Roshon van Eijma,roshon-van-eijma,R. v. Eijma,D,3,186.0,59,M,925930,EUR,897350400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176.0,30,M,32386,EUR,562377600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Aaron,Meijers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175.0,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Patrick,Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,6,178.0,106,M,825849,EUR,935020800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172.0,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441743,away,RKC Waalwijk,Alexander Jakobsen,alexander-jakobsen,A. Jakobsen,M,,180.0,167,,340491,EUR,763948800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
