match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_totalCross,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_keyPass,stat_shotValueNormalized,captain,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_clearanceOffLine,stat_outfielderBlock,stat_goals,stat_goodHighClaim,stat_punches,stat_bigChanceCreated
14073450,home,Watford,Luca Kjerrumgaard,luca-kjerrumgaard,L. Kjerrumgaard,F,9,190.0,689,M,1127789,EUR,1044748800,F,9,9,True,,,,,0.0,,,,,,,,10.0,1.0,6.4,1.0,,0,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14073450,home,Watford,Nathan Baxter,baxter-nathan,N. Baxter,G,12,193.0,137,M,838612,EUR,910483200,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073450,home,Watford,Joshua Mullins,joshua-mullins,J. Mullins,D,50,187.0,5,M,2206453,EUR,1132099200,D,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073450,home,Watford,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187.0,1095,M,27014,EUR,619228800,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073450,home,Watford,Mamadou Doumbia,mamadou-doumbia,M. Doumbia,F,20,192.0,1742,M,1542789,EUR,1140220800,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,Mamadou Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073450,away,Norwich City,Daniel Grimshaw,grimshaw-daniel,D. Grimshaw,G,32,185.0,82,M,851096,EUR,884908800,G,32,32,False,45.0,32.0,19.0,6.0,0.0,27.0,28.0,17.0,3.0,,1.0,1.0,90.0,51.0,6.5,15.0,0.0239,0,0.25,0.02,-0.07,-0.72,,,5.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14073450,away,Norwich City,Kellen Fisher,fisher-kellen,K. Fisher,D,35,182.0,163,M,1395695,EUR,1083715200,D,35,35,False,35.0,31.0,2.0,1.0,0.0,18.0,19.0,16.0,4.0,,,,82.0,61.0,6.1,7.0,,0,-0.02,0.15,-0.24,,,,13.0,,6.0,2.0,,,2.0,2.0,,5.0,,2.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,
14073450,away,Norwich City,Jakov Medić,jakov-medic,J. Medić,D,5,194.0,857,M,872307,EUR,905126400,D,5,5,False,69.0,62.0,5.0,1.0,0.0,46.0,46.0,23.0,5.0,,,,90.0,74.0,6.4,7.0,,1,0.22,0.08,-0.13,,,,16.0,1.0,2.0,1.0,,,2.0,,,,2.0,1.0,,,,,,,,,-0.21,,,1.0,,,,,,,,
14073450,away,Norwich City,Harry Darling,harry-darling,H. Darling,D,6,189.0,127,M,866169,EUR,934243200,D,6,6,False,71.0,66.0,4.0,1.0,0.0,53.0,56.0,15.0,2.0,,,,90.0,82.0,7.0,5.0,,2,0.14,0.12,-0.03,,,,13.0,5.0,1.0,5.0,,,8.0,,,,1.0,,,,,,1.0,,,,-0.27,,,1.0,,,,,,,,
14073450,away,Norwich City,Ben Chrisene,ben-chrisene,B. Chrisene,D,14,183.0,149,M,992045,EUR,1073865600,D,14,14,False,61.0,56.0,,,0.0,33.0,36.0,25.0,5.0,,,,90.0,81.0,7.2,8.0,,0,-0.18,0.37,-0.09,,,,23.0,2.0,1.0,9.0,,2.0,2.0,,2.0,,1.0,,3.0,,,2.0,,,2.0,2.0,,,,,,,,,,,,
14073450,away,Norwich City,Marcelino Núñez,marcelino-nunez,M. Núñez,M,32,173.0,3023,M,1014801,EUR,951868800,M,26,26,False,58.0,52.0,8.0,5.0,0.0,24.0,24.0,34.0,4.0,,,,90.0,80.0,8.8,12.0,,2,0.39,0.27,-0.08,,,,28.0,,4.0,6.0,3.0,1.0,1.0,2.0,,,,1.0,5.0,5.0,1.0,1.0,,,3.0,3.0,0.54,,,2.0,,4.0,,,1.0,,,
14073450,away,Norwich City,Mirko Topić,mirko-topic,M. Topić,M,22,190.0,485,M,980797,EUR,981331200,M,22,22,False,37.0,35.0,,,0.0,20.0,20.0,17.0,1.0,,,,45.0,41.0,6.7,2.0,,1,0.05,0.06,0.0,,,,15.0,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,-0.03,,,1.0,,,,,,,,
14073450,away,Norwich City,Oscar Schwartau,oscar-schwartau,O. Schwartau,F,29,186.0,559,M,1387353,EUR,1147824000,M,29,29,False,23.0,17.0,,,0.0,6.0,9.0,14.0,2.0,,,,73.0,39.0,6.3,10.0,,0,-0.35,0.19,-0.12,,,,11.0,,5.0,5.0,2.0,2.0,,1.0,2.0,,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
14073450,away,Norwich City,Emiliano Marcondes,emiliano-marcondes,E. Marcondes,M,11,185.0,257,M,186809,EUR,794707200,M,11,11,False,22.0,19.0,,,0.0,9.0,10.0,12.0,2.0,,,,90.0,39.0,6.3,13.0,,0,-0.11,0.11,-0.02,,,,10.0,2.0,6.0,3.0,,2.0,1.0,6.0,,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,
14073450,away,Norwich City,Papa Amadou Diallo,pape-diallo,P. Diallo,M,19,182.0,918,M,1463508,EUR,1088121600,M,19,19,False,23.0,22.0,2.0,2.0,2.0,8.0,8.0,15.0,3.0,,,,62.0,34.0,7.4,5.0,,2,-0.06,0.32,0.13,,Pape Diallo,,14.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,,2.0,,1.0,2.0,-0.5,,,,,,,,,,,1.0
14073450,away,Norwich City,Josh Sargent,josh-sargent,J. Sargent,F,9,185.0,1775,M,880796,EUR,951004800,F,9,9,False,14.0,10.0,,,0.0,1.0,2.0,12.0,,,,,62.0,19.0,7.3,4.0,,2,-0.42,-0.53,-0.03,,,,9.0,2.0,2.0,2.0,,,1.0,,,,1.0,,,,1.0,,1.0,,,,0.5,True,,1.0,,,,,1.0,,,
14073450,away,Norwich City,Jacob Wright,wright-jacob,J. Wright,M,16,178.0,1325,M,1402922,EUR,1127260800,M,16,16,True,29.0,24.0,2.0,2.0,0.0,7.0,9.0,20.0,2.0,,,,45.0,36.0,6.9,5.0,,1,0.0,0.17,0.0,,Jacob Wright,,17.0,1.0,2.0,4.0,,,1.0,,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,,-0.1,,,,,,,1.0,,,,
14073450,away,Norwich City,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178.0,759,M,148710,EUR,725068800,M,27,27,True,8.0,7.0,1.0,,0.0,1.0,2.0,6.0,,,,,28.0,11.0,6.5,1.0,,0,-0.16,0.05,-0.06,,,,6.0,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14073450,away,Norwich City,Jovon Makama,jovon-makama,J. Makama,F,24,184.0,1169,M,1133296,EUR,1075593600,F,24,24,True,5.0,3.0,,,0.0,,,5.0,,,,,28.0,10.0,6.3,4.0,,0,-0.09,0.03,-0.01,,Jovon Makama,,3.0,,4.0,1.0,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,
14073450,away,Norwich City,Liam Gibbs,liam-gibbs,L. Gibbs,M,8,178.0,61,M,1005723,EUR,1039996800,M,8,8,True,6.0,5.0,1.0,,0.0,2.0,2.0,4.0,,,,,17.0,9.0,6.5,2.0,,0,-0.06,0.02,-0.05,,,,3.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14073450,away,Norwich City,Matěj Jurásek,matej-jurasek,M. Jurásek,M,10,181.0,475,M,1008382,EUR,1062201600,M,10,10,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,8.0,6.0,6.7,1.0,,0,0.0,0.08,0.21,,,,1.0,,1.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,
14073450,away,Norwich City,Louie Moulden,louie-moulden,L. Moulden,G,31,188.0,63,M,980633,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073450,away,Norwich City,Ruairi McConville,ruairi-mcconville,R. McConville,D,15,193.0,181,M,1142324,EUR,1114905600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,Ruairi McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073450,away,Norwich City,José Córdoba,jose-cordoba,J. Córdoba,D,33,188.0,853,M,1105688,EUR,991526400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073450,away,Norwich City,Shane Duffy,shane-duffy,S. Duffy,D,4,193.0,483,M,55570,EUR,694224000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
