match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_duelLost,stat_totalClearance,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_crossNotClaimed,stat_goodHighClaim,stat_outfielderBlock
10389999,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,22.0,14.0,12.0,4.0,14.0,17.0,5.0,3.0,1.0,2.0,90.0,27.0,7.4,8.0,0.0,0.0,7.3704e-05,0,0.4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389999,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,False,39.0,29.0,2.0,1.0,14.0,16.0,25.0,8.0,,,90.0,59.0,7.0,17.0,0.0,0.0,0.0102588,0,,,,15.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389999,home,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,52.0,39.0,14.0,8.0,19.0,25.0,27.0,3.0,,,90.0,66.0,7.4,13.0,0.0,0.0,0.0176456,0,,,,20.0,,2.0,4.0,3.0,1.0,,1.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389999,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,40.0,36.0,3.0,1.0,30.0,33.0,7.0,6.0,,,90.0,54.0,7.4,4.0,0.0,0.0,0.00140646,0,,,,6.0,,3.0,7.0,,3.0,2.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389999,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,53.0,44.0,3.0,2.0,14.0,21.0,35.0,9.0,,,90.0,72.0,7.3,12.0,0.0,0.0,0.429233,0,,,,31.0,3.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,,True,1.0,2.0,,,,,,,,,,,,,,,,
10389999,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,False,37.0,29.0,2.0,2.0,11.0,13.0,24.0,6.0,,,90.0,54.0,7.5,11.0,0.0357,0.0,0.021443,1,,,,18.0,,,8.0,2.0,7.0,6.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
10389999,home,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,10,10,False,72.0,64.0,10.0,5.0,28.0,30.0,46.0,14.0,,,90.0,90.0,6.9,16.0,0.0,0.0,0.482412,0,,,,37.0,4.0,,5.0,,3.0,3.0,8.0,,2.0,,,1.0,1.0,3.0,,1.0,2.0,2.0,1.0,3.0,,,,,,,,,
10389999,home,Lorient,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,M,11,11,False,26.0,19.0,,,5.0,7.0,22.0,4.0,,,90.0,58.0,7.5,15.0,0.4938,0.0672,0.121754,4,,Dango Ouattara,,14.0,3.0,2.0,17.0,1.0,5.0,3.0,4.0,,8.0,,,,1.0,,3.0,1.0,1.0,5.0,,1.0,d.ouattara15,3.0,1.0,1.0,,,,,
10389999,home,Lorient,Quentin Boisgard,quentin-boisgard,Q. Boisgard,M,17,174,73,M,827386,EUR,858556800,M,17,17,False,21.0,20.0,,,7.0,7.0,16.0,2.0,,,68.0,39.0,7.0,7.0,0.0321,0.077,0.049872,1,,,,13.0,2.0,1.0,7.0,1.0,4.0,2.0,3.0,,1.0,1.0,,,,,,2.0,1.0,2.0,,,,1.0,,1.0,,,,,
10389999,home,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,521,M,1105700,EUR,1027296000,M,22,22,False,11.0,10.0,,,1.0,1.0,14.0,3.0,,,68.0,31.0,6.6,12.0,0.1132,0.0724,0.0988744,2,,,,10.0,4.0,,3.0,1.0,1.0,1.0,6.0,,,2.0,,1.0,,1.0,,4.0,2.0,4.0,,,,2.0,,1.0,1.0,1.0,,,
