match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_penaltyWon,stat_bigChanceMissed,stat_keyPass,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyConceded,stat_bigChanceCreated,stat_hitWoodwork
10388431,home,Borussia Dortmund,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,,795000,EUR,896400000,M,30,30,True,10.0,8.0,2.0,1.0,2.0,3.0,6.0,7.0,,1.0,,2.0,,,,23.0,16.0,6.7,4.0,0.0,0.0,0.0102194,0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
10388431,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,True,6.0,3.0,1.0,,2.0,3.0,1.0,3.0,,,,3.0,,,,22.0,12.0,6.1,7.0,0.0226,0.0,0.00385878,1,,,,,,4.0,3.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10388431,home,Borussia Dortmund,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174,3646,M,THazard,94286,EUR,733363200,M,10,10,True,12.0,8.0,2.0,2.0,3.0,5.0,5.0,7.0,1.0,3.0,,4.0,,,,12.0,20.0,6.6,7.0,0.0,0.0,0.00778143,0,,,,,,2.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388431,home,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,AModeste27,21931,EUR,576979200,F,20,20,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,8.0,2.0,6.5,1.0,0.0,0.0,0.00077658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388431,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388431,home,Borussia Dortmund,Antonios Papadopoulos,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,,888954,EUR,936921600,M,47,47,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388431,home,Borussia Dortmund,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,,1001858,EUR,1066089600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388431,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,,24937,EUR,589766400,G,1,1,False,48.0,31.0,33.0,16.0,18.0,22.0,13.0,26.0,,,,10.0,,,,90.0,50.0,5.7,17.0,0.0,0.0,0.00873576,0,-1.0732,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,
10388431,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,,117794,EUR,625190400,D,2,2,False,24.0,15.0,6.0,2.0,11.0,12.0,5.0,14.0,,2.0,,1.0,,,,90.0,35.0,6.1,11.0,0.0,0.0,0.00426719,0,,,,2.0,,4.0,,,2.0,,,,,,2.0,,,4.0,,,,,,,,,,,,,1.0,,,,
10388431,away,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,,32993,EUR,638755200,D,24,24,False,33.0,20.0,8.0,2.0,16.0,19.0,4.0,14.0,1.0,2.0,2.0,5.0,,,,90.0,39.0,5.7,14.0,0.0601,0.0,0.0445988,1,,,,,1.0,3.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,
10388431,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,,137673,EUR,710553600,D,20,20,False,35.0,26.0,10.0,4.0,20.0,21.0,6.0,14.0,2.0,4.0,2.0,12.0,,,,90.0,42.0,6.3,9.0,0.0,0.0,0.00339873,0,,,,,4.0,7.0,,,2.0,,,1.0,,,2.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,
10388431,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,,121551,EUR,688694400,D,3,3,False,24.0,18.0,3.0,2.0,10.0,12.0,8.0,13.0,2.0,9.0,,8.0,,,,90.0,58.0,6.6,16.0,0.0,0.0,0.011354,0,,,,1.0,1.0,4.0,1.0,,,1.0,,,2.0,,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,,119179,EUR,510796800,M,8,8,False,25.0,16.0,4.0,2.0,5.0,5.0,11.0,20.0,1.0,3.0,1.0,4.0,,,,90.0,32.0,6.1,10.0,0.0,0.0,0.0234211,0,,,,,3.0,5.0,,,,,True,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,,110850,EUR,754790400,M,16,16,False,28.0,24.0,2.0,2.0,18.0,19.0,6.0,9.0,3.0,10.0,,3.0,,,,78.0,40.0,7.0,7.0,0.0,0.0,0.00394586,0,,,,,,4.0,1.0,,,1.0,,,1.0,,6.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,,88471,EUR,677894400,M,9,9,False,16.0,11.0,1.0,1.0,4.0,4.0,7.0,13.0,1.0,2.0,3.0,1.0,,,,71.0,25.0,6.4,7.0,0.3247,0.0,0.0614832,1,,,,1.0,,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,,95381,EUR,746409600,M,7,7,False,34.0,21.0,5.0,,9.0,9.0,14.0,32.0,,7.0,1.0,3.0,,,,88.0,57.0,7.3,22.0,0.0135,0.0,0.198031,1,,,,7.0,,3.0,,,1.0,2.0,,1.0,1.0,,4.0,3.0,3.0,1.0,,,,1.0,,,3.0,,,,,,2.0,,,1.0,
10388431,away,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,,908631,EUR,907286400,M,18,18,False,12.0,9.0,1.0,,4.0,5.0,5.0,8.0,,3.0,,6.0,,,,71.0,28.0,6.2,11.0,0.0856,0.6877,0.0062098,1,,,,1.0,1.0,5.0,3.0,1.0,1.0,3.0,,2.0,,,2.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0
10388431,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,,340719,EUR,733449600,F,33,33,False,26.0,17.0,,,7.0,9.0,10.0,17.0,3.0,4.0,,3.0,,,,71.0,34.0,6.6,12.0,0.0,0.0,0.0416779,0,,,,,6.0,8.0,,,3.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,744,M,,787448,EUR,836006400,F,35,35,True,8.0,6.0,1.0,,1.0,1.0,5.0,7.0,,,,1.0,,,,19.0,11.0,6.6,3.0,0.0698,0.0,0.0118045,2,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,
10388431,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,,844203,EUR,760579200,F,22,22,True,5.0,3.0,,,1.0,1.0,3.0,5.0,1.0,1.0,,1.0,,,,19.0,15.0,6.5,7.0,0.0,0.0,0.0301245,0,,,,1.0,,3.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,
10388431,away,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,,253517,EUR,796089600,F,17,17,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,2.0,,,,19.0,9.0,6.6,2.0,0.0,0.0,0.00610525,0,,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,,914755,EUR,949363200,M,6,6,True,6.0,3.0,,,1.0,2.0,2.0,4.0,,1.0,,1.0,,,,12.0,11.0,6.6,4.0,0.0386,0.0,0.00405766,1,,,,,,2.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,
10388431,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,,268791,EUR,791856000,M,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,2.0,6.0,,2.0,0.0,0.0,0.00109659,0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Michael Esser,michael-esser,M. Esser,G,,198,31,M,,40371,EUR,564537600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Jannes Horn,jannes-horn,J. Horn,D,38,186,73,M,,827688,EUR,855187200,D,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,,1138778,EUR,1065398400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388431,away,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,,348362,EUR,814320000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
