match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,captain,stat_goals,stat_wonTackle,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_totalOffside
10382067,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186.0,29,M,843764,EUR,829008000,G,23,23,True,2.0,1.0,2.0,1.0,,,1.0,2.0,,,,,,,,,8.0,2.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,home,SC Heerenveen,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,,190.0,56,M,87223,EUR,689990400,D,25,25,True,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
10382067,home,SC Heerenveen,Xavier Mous,xavier-mous,X. Mous,G,,188.0,36,,352328,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,home,SC Heerenveen,Alex Timossi Andersson,alex-timossi-andersson,A. T. Andersson,D,21,170.0,90,M,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180.0,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,home,SC Heerenveen,Rami Al Hajj,rami-al-hajj,R. Al Hajj,M,22,180.0,219,M,978289,EUR,1000684800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,home,SC Heerenveen,Rami Kaib,rami-kaib,R. Kaib,M,24,178.0,374,M,834724,EUR,863049600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,home,SC Heerenveen,Tibor Halilović,tibor-halilovic,T. Halilović,M,7,176.0,395,M,843167,EUR,795484800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,home,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,11,186.0,589,M,1173573,EUR,1049673600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Daniel Karlsbakk,,,,,,,,,,,,,,,,,,
10382067,away,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188.0,623,M,803034,EUR,891388800,G,1,1,False,28.0,16.0,15.0,3.0,13.0,16.0,3.0,12.0,,,12.0,,5.0,,,,90.0,41.0,7.1,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
10382067,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180.0,337,M,794013,EUR,868924800,D,2,2,False,40.0,27.0,6.0,3.0,13.0,15.0,15.0,26.0,7.0,3.0,8.0,,,,,,90.0,59.0,7.1,16.0,1,1.0,,4.0,1.0,,,,1.0,3.0,2.0,1.0,,,3.0,,1.0,,3.0,,,3.0,1.0,1.0,,1.0,,,,,
10382067,away,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185.0,110,M,1049653,EUR,911952000,D,25,25,False,45.0,38.0,5.0,1.0,31.0,33.0,7.0,12.0,9.0,1.0,8.0,,,,,,90.0,58.0,6.6,8.0,0,,4.0,10.0,2.0,1.0,1.0,,1.0,7.0,,1.0,Jamal Amofa,,,,,,4.0,,,5.0,,,,,,,,,
10382067,away,Go Ahead Eagles,Jay Idzes,jay-idzes,J. Idzes,D,21,190.0,19136,M,933641,EUR,959904000,D,6,6,False,57.0,45.0,8.0,4.0,39.0,44.0,6.0,13.0,3.0,4.0,4.0,,,,,,90.0,64.0,6.5,12.0,0,,2.0,2.0,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,jayidzes,,,,,,
10382067,away,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180.0,146,M,339879,EUR,777081600,D,5,5,False,40.0,33.0,5.0,2.0,23.0,26.0,10.0,15.0,2.0,2.0,4.0,,,,,,90.0,56.0,6.3,11.0,0,1.0,,4.0,3.0,1.0,,,1.0,,,,,,2.0,,,,,True,,,,2.0,,,,,,,1.0
10382067,away,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172.0,76,M,997161,EUR,1024617600,M,20,20,False,17.0,13.0,,,7.0,9.0,6.0,8.0,4.0,,3.0,,,,,,64.0,26.0,6.4,5.0,0,,,4.0,2.0,1.0,,,2.0,,,2.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,
10382067,away,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175.0,233,M,606190,EUR,872035200,M,10,10,False,63.0,44.0,11.0,4.0,20.0,27.0,25.0,39.0,6.0,,10.0,,,,,,90.0,78.0,7.4,22.0,1,3.0,,1.0,,,,,1.0,5.0,1.0,,,,1.0,,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,
10382067,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170.0,177,M,825851,EUR,918950400,M,11,11,False,33.0,23.0,3.0,,7.0,8.0,18.0,28.0,5.0,,6.0,,,,,,90.0,51.0,7.0,14.0,3,3.0,2.0,9.0,5.0,3.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,4.0,,2.0,,,1.0,,
10382067,away,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193.0,297,M,978823,EUR,909100800,M,18,18,False,44.0,36.0,2.0,1.0,13.0,14.0,23.0,30.0,5.0,1.0,6.0,,,,,,90.0,58.0,7.3,11.0,1,,4.0,5.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,4.0,,,,,,,
10382067,away,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175.0,591,M,878599,EUR,921801600,M,23,23,False,31.0,21.0,3.0,1.0,9.0,11.0,12.0,20.0,6.0,1.0,8.0,,,,,,79.0,49.0,6.7,15.0,1,,,4.0,1.0,1.0,,,,5.0,4.0,1.0,,,,,,,2.0,,,4.0,,,,,,,1.0,,
10382067,away,Go Ahead Eagles,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185.0,1089,M,798175,EUR,905212800,F,9,9,False,23.0,19.0,,,6.0,6.0,13.0,17.0,2.0,1.0,4.0,,,,,,90.0,44.0,6.5,11.0,6,,4.0,7.0,,1.0,,1.0,,1.0,5.0,,,,1.0,1.0,3.0,,1.0,,,1.0,,,,,,2.0,2.0,,1.0
10382067,away,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182.0,143,M,845995,EUR,839462400,F,19,19,True,6.0,5.0,,,,,5.0,6.0,5.0,,2.0,,,,,,26.0,20.0,6.5,5.0,2,,,4.0,1.0,3.0,3.0,,,1.0,,1.0,,,,3.0,2.0,,,,,1.0,,2.0,,,,1.0,,,
10382067,away,Go Ahead Eagles,Dario Serra,serra-dario,D. Serra,F,21,180.0,33,M,1431589,EUR,1042934400,F,17,17,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,1.0,,1.0,,,,,,11.0,6.0,6.6,2.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382067,away,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193.0,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,away,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187.0,85,M,877840,EUR,952646400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,away,Go Ahead Eagles,Aventis Aventisian,aventis-aventisian,A. Aventisian,D,,171.0,45,M,983040,EUR,1029542400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Aventis,Aventisian,,,,,,,,,,,,,,,,,
10382067,away,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186.0,47,M,1171238,EUR,1072569600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183.0,329,M,916951,EUR,987033600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382067,away,Go Ahead Eagles,Jorn Smits,jorn-smits,J. Smits,M,17,,3,M,1492444,EUR,1041724800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Jorn Smits,,,,,,,,,,,,,,,,,,
10382067,away,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170.0,40,M,803024,EUR,901670400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
