match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,captain,stat_dispossessed,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goodHighClaim,stat_totalKeeperSweeper,stat_bigChanceMissed
11407456,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,24.0,13.0,16.0,5.0,12.0,14.0,1.0,10.0,4.0,1.0,3.0,90.0,29.0,7.1,11.0,0.00020609,0,0.4716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407456,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188.0,1364,M,,355486,EUR,863568000,D,3,3,False,52.0,37.0,14.0,2.0,17.0,21.0,20.0,34.0,4.0,,,90.0,76.0,7.1,21.0,0.0571652,1,,3.0,1.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0847,1.0,,,,,,,,,,,,,,,,,,,
11407456,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,,898815,EUR,911260800,D,31,31,False,54.0,44.0,9.0,3.0,30.0,33.0,14.0,21.0,8.0,,,90.0,64.0,7.7,10.0,0.116565,1,,,2.0,2.0,3.0,5.0,1.0,1.0,3.0,,1.0,1.0,,,0.0993,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
11407456,home,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188.0,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,41.0,36.0,2.0,1.0,24.0,25.0,12.0,18.0,4.0,,,81.0,57.0,7.2,10.0,0.0189563,0,,2.0,1.0,1.0,4.0,5.0,,,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,
11407456,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,,1092409,EUR,1039996800,D,15,15,False,13.0,12.0,1.0,1.0,6.0,6.0,6.0,9.0,,,,56.0,28.0,6.6,7.0,0.0119876,0,,2.0,1.0,,3.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11407456,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182.0,1236,M,,850891,EUR,852508800,M,20,20,False,37.0,33.0,4.0,2.0,12.0,13.0,21.0,26.0,4.0,,,55.0,47.0,6.7,9.0,0.00769561,0,,2.0,1.0,,2.0,1.0,,,1.0,,1.0,,2.0,,,1.0,,,,,,,True,1.0,,,,,,,,,,,
11407456,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1385,M,,1067204,EUR,1042502400,M,80,80,False,21.0,16.0,2.0,1.0,7.0,8.0,9.0,13.0,3.0,,,81.0,36.0,7.4,9.0,0.0235409,3,,,,1.0,4.0,5.0,,1.0,,1.0,,,1.0,1.0,0.7905,1.0,,,,2.0,4.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,0.2099,,,,
11407456,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184.0,4721,M,,944327,EUR,972432000,M,11,11,False,27.0,20.0,5.0,3.0,3.0,5.0,17.0,23.0,9.0,,,90.0,48.0,7.5,14.0,0.0143152,3,,1.0,1.0,1.0,6.0,9.0,,2.0,,1.0,2.0,2.0,3.0,2.0,0.2315,1.0,,,,5.0,4.0,1.0,,,,,,1.0,,,,,,,
11407456,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181.0,1972,M,,907152,EUR,935452800,M,19,19,False,41.0,36.0,1.0,,13.0,13.0,23.0,28.0,4.0,,,90.0,47.0,6.9,6.0,0.0258605,0,,,2.0,4.0,6.0,4.0,,,,1.0,,,,3.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11407456,home,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180.0,7592,M,AS56,901891,EUR,930441600,M,56,56,False,19.0,14.0,,,3.0,4.0,13.0,21.0,3.0,,,71.0,40.0,7.0,15.0,0.260582,1,,6.0,,1.0,6.0,7.0,3.0,,,,1.0,1.0,2.0,1.0,0.0221,2.0,,,,1.0,5.0,4.0,,1.0,,,,1.0,,,,2.0,,,
11407456,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,24.0,18.0,1.0,,7.0,7.0,11.0,18.0,4.0,,,90.0,51.0,6.9,18.0,0.0152794,4,,1.0,1.0,,9.0,4.0,,1.0,,,,,2.0,1.0,0.3214,,,,,2.0,6.0,2.0,,3.0,,,1.0,2.0,1.0,,0.1071,,,,
