match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside
12421073,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,8,8,True,15.0,12.0,1.0,,1.0,2.0,4.0,11.0,14.0,,3.0,,,,,,26.0,22.0,7.3,5.0,0.0362391,0,,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,,,3.0,,,,,3.0,,,,,,,1.0,
12421073,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,True,11.0,9.0,1.0,,0.0,2.0,3.0,7.0,8.0,,2.0,,,,,,26.0,17.0,6.5,4.0,0.0157564,0,,,4.0,2.0,1.0,,2.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,
12421073,home,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,D,20,20,True,9.0,8.0,1.0,,0.0,3.0,4.0,5.0,5.0,1.0,1.0,,,,,,14.0,14.0,6.7,3.0,0.0111922,2,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,2.0,,0.1614,,,,,
12421073,home,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188,952,M,982523,EUR,1012262400,F,9,9,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,,,,,14.0,10.0,7.7,1.0,0.00264847,1,,1.0,1.0,4.0,,,2.0,1.0,,,2.0,,1.0,,,,,,,,,,0.0712,1.0,1.0,0.6341,,
12421073,home,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176,599,M,1094395,EUR,1020384000,F,29,29,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,,1.0,4.0,,2.0,0.00492383,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12421073,home,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421073,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421073,home,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176,575,M,1135616,EUR,1107129600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421073,home,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182,175,M,1396529,EUR,1131148800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,36.0,30.0,12.0,6.0,0.0,29.0,32.0,1.0,4.0,,5.0,1.0,2.0,2.0,,,90.0,43.0,6.4,6.0,0.00020158,0,-1.1771,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,False,26.0,24.0,,,0.0,20.0,21.0,4.0,8.0,,,,,,,,45.0,40.0,6.2,5.0,0.00224668,0,,,,1.0,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184,257,M,832976,EUR,881971200,D,5,5,False,66.0,62.0,4.0,2.0,0.0,47.0,49.0,15.0,17.0,3.0,3.0,,,,,,83.0,73.0,6.3,4.0,0.0055389,0,,2.0,,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,96.0,84.0,17.0,10.0,0.0,58.0,64.0,26.0,33.0,1.0,2.0,,,,,,90.0,110.0,6.9,13.0,0.0803796,0,,1.0,3.0,4.0,,2.0,,3.0,,1.0,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,D,30,30,False,34.0,28.0,1.0,,0.0,18.0,21.0,10.0,13.0,4.0,5.0,,,,,,90.0,52.0,6.8,8.0,0.011045,1,,3.0,2.0,6.0,,1.0,3.0,,2.0,,2.0,2.0,,,,,,,,1.0,,1.0,0.0993,,,,,
12421073,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,False,30.0,25.0,2.0,2.0,0.0,13.0,16.0,12.0,14.0,,4.0,,,,,,90.0,38.0,6.6,6.0,0.0244783,0,,,4.0,3.0,,,2.0,1.0,,,1.0,,3.0,,,,1.0,,,1.0,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,M,10,10,False,46.0,35.0,4.0,1.0,0.0,18.0,20.0,18.0,33.0,1.0,5.0,,,,,,90.0,76.0,6.4,27.0,0.18225,1,,,5.0,3.0,4.0,2.0,,1.0,,,,2.0,,,7.0,,3.0,2.0,,,1.0,,0.0167,,,,1.0,
12421073,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,26.0,19.0,6.0,2.0,0.0,11.0,15.0,8.0,12.0,,2.0,,,,,,45.0,32.0,6.5,8.0,0.00810563,1,,,1.0,2.0,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,0.0568,,,,,
12421073,away,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,11,11,False,20.0,16.0,,,0.0,7.0,9.0,9.0,12.0,,5.0,,,,,,90.0,39.0,6.7,14.0,0.014581,3,,1.0,8.0,2.0,2.0,,,,1.0,,,4.0,1.0,,1.0,1.0,4.0,1.0,,1.0,2.0,,0.1239,1.0,,0.1365,,
12421073,away,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,14.0,10.0,3.0,3.0,0.0,7.0,8.0,3.0,6.0,,3.0,,,,,,69.0,26.0,7.4,5.0,0.00077297,4,,,,4.0,2.0,,1.0,1.0,,,1.0,1.0,,True,,,,2.0,,,2.0,,0.0982,2.0,,0.3273,,1.0
12421073,away,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181,893,M,1019892,EUR,1029369600,F,23,23,False,28.0,20.0,2.0,1.0,0.0,11.0,13.0,9.0,20.0,,5.0,,,,,,69.0,48.0,6.8,17.0,0.025205,1,,,4.0,3.0,2.0,,1.0,1.0,,,1.0,2.0,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,,0.027,,,,,
12421073,away,Oud-Heverlee Leuven,Hasan Kuruçay,,,kurucay-hassan,H. Kuruçay,D,4,187,204,M,852096,EUR,872985600,D,58,58,True,34.0,31.0,3.0,1.0,0.0,24.0,25.0,7.0,9.0,4.0,1.0,,,,,,45.0,40.0,6.6,3.0,0.005117,0,,,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,21,21,True,23.0,19.0,4.0,2.0,0.0,7.0,8.0,13.0,17.0,2.0,4.0,,,,,,45.0,31.0,6.8,6.0,0.136076,1,,,3.0,2.0,1.0,,1.0,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,0.0515,,,,1.0,
12421073,away,Oud-Heverlee Leuven,Mickaël Biron,,,mickael-biron,M. Biron,F,7,170,132,M,986817,EUR,872553600,F,7,7,True,4.0,2.0,1.0,,0.0,2.0,2.0,,3.0,,,,,,,,21.0,7.0,6.6,3.0,0.0001655,0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,417,M,1143547,EUR,996969600,F,19,19,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,,21.0,9.0,6.7,2.0,0.00432613,0,,1.0,2.0,3.0,1.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0
12421073,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,10.0,7.0,6.2,3.0,0.00631378,0,,,3.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Owen Jochmans,Owen Jochmans,,owen-jochmans,O. Jochmans,G,61,185,30,M,1085907,EUR,1043625600,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Óscar Gil,,,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421073,away,Oud-Heverlee Leuven,Suphanat Mueanta,,,suphanat-mueanta,S. Mueanta,F,10,175,1109,M,927330,EUR,1028246400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
