match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,player_firstName,player_lastName,captain,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_goals,stat_goodHighClaim
11396416,home,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,niclas.fuellkrug24,132645,EUR,729216000,F,14,14,False,16.0,13.0,1.0,1.0,1.0,2.0,12.0,14.0,1.0,,,77.0,21.0,6.8,4.0,0.046026,1,,,,3.0,2.0,,,,,,,,,,1.0,,0.0423,1.0,3.0,,1.0,,2.0,,,,,,,,,,,
11396416,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,True,11.0,10.0,2.0,1.0,5.0,5.0,6.0,7.0,4.0,,,28.0,16.0,6.7,1.0,0.020273,1,,1.0,,1.0,,,,,,,1.0,1.0,,,,,0.0621,,1.0,,,,,,,,,,,,,1.0,,
11396416,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,28.0,27.0,1.0,1.0,9.0,9.0,19.0,21.0,2.0,,,28.0,44.0,7.4,5.0,0.170945,2,,2.0,,2.0,4.0,,1.0,2.0,2.0,,1.0,1.0,,,2.0,,0.1754,2.0,1.0,,1.0,,2.0,,,,,,,,,1.0,,
11396416,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,True,12.0,7.0,1.0,,2.0,4.0,5.0,8.0,2.0,,,14.0,13.0,6.5,5.0,0.00471879,1,,,1.0,,1.0,,,,,,,,,,,,0.0469,,,,1.0,,,,,,,,,,,,,
11396416,home,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,SebHaller,149731,EUR,772243200,F,9,9,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,,,13.0,14.0,6.8,2.0,0.019267,1,,,,2.0,1.0,,,,,,,,,,,,0.2174,,2.0,,1.0,,1.0,,,,,,,,,,,
11396416,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,True,3.0,3.0,,,,,3.0,3.0,,,,1.0,4.0,,1.0,0.00832008,0,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11396416,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396416,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396416,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396416,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396416,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,,190161,EUR,805507200,G,30,30,False,38.0,30.0,15.0,7.0,27.0,28.0,3.0,10.0,14.0,2.0,4.0,90.0,58.0,8.0,9.0,0.0282704,0,0.7096,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
11396416,away,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,,227224,EUR,812073600,D,13,13,False,58.0,48.0,10.0,5.0,38.0,44.0,10.0,14.0,3.0,,,90.0,69.0,6.9,10.0,0.00754851,0,,,2.0,3.0,5.0,1.0,,,,,,4.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,,
11396416,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,,825771,EUR,890006400,D,32,32,False,40.0,40.0,4.0,4.0,35.0,35.0,5.0,6.0,6.0,,,90.0,51.0,7.0,1.0,0.00635639,0,,1.0,2.0,3.0,2.0,1.0,,,,,,7.0,,,,2.0,,,,,,,,,,2.0,,,True,,,,,
11396416,away,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,,103442,EUR,689126400,D,3,3,False,45.0,39.0,6.0,4.0,35.0,39.0,4.0,6.0,5.0,,,87.0,57.0,7.1,6.0,0.00096516,0,,,3.0,,4.0,,,,,,,5.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
11396416,away,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,,138150,EUR,766886400,M,8,8,False,50.0,38.0,8.0,4.0,24.0,28.0,14.0,23.0,4.0,,,90.0,68.0,6.8,14.0,0.0101434,0,,1.0,1.0,3.0,4.0,2.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,
11396416,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,,830127,EUR,948931200,M,20,20,False,30.0,24.0,,,13.0,16.0,12.0,15.0,3.0,,,81.0,39.0,6.1,12.0,0.0462136,0,,1.0,,7.0,,1.0,1.0,1.0,,,,,,,4.0,1.0,,,3.0,1.0,,1.0,,,,1.0,,,,,,1.0,,
11396416,away,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,,830142,EUR,847411200,M,6,6,False,28.0,21.0,2.0,1.0,13.0,15.0,8.0,13.0,6.0,,,90.0,41.0,7.6,7.0,0.112567,1,,,1.0,2.0,5.0,,,,,,,4.0,4.0,1.0,,1.0,0.03,3.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,
11396416,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,,111969,EUR,756259200,M,10,10,False,37.0,30.0,2.0,1.0,21.0,23.0,10.0,15.0,10.0,,,68.0,68.0,7.1,14.0,0.0238775,2,,1.0,,8.0,13.0,1.0,2.0,6.0,3.0,,2.0,3.0,8.0,4.0,2.0,2.0,0.1042,,,1.0,,,2.0,,,,,,,,,1.0,,
11396416,away,SV Werder Bremen,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,,960114,EUR,954979200,M,2,2,False,35.0,26.0,4.0,2.0,13.0,18.0,13.0,19.0,5.0,,,90.0,58.0,6.7,13.0,0.0329944,0,,2.0,1.0,6.0,3.0,3.0,,,,,,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
11396416,away,SV Werder Bremen,Dawid Kownacki,dawid-kownacki,D. Kownacki,F,9,186,2579,M,,286103,EUR,858297600,F,9,9,False,17.0,11.0,,,6.0,7.0,5.0,10.0,3.0,,,68.0,23.0,6.4,10.0,0.00351627,0,,,1.0,4.0,3.0,1.0,1.0,2.0,1.0,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,
11396416,away,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,,258325,EUR,762998400,F,7,7,False,29.0,21.0,4.0,1.0,14.0,17.0,8.0,17.0,4.0,,,90.0,38.0,6.7,12.0,0.0275297,0,,5.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,
11396416,away,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,,826171,EUR,919382400,M,14,14,True,6.0,5.0,,,2.0,2.0,3.0,5.0,,,,22.0,8.0,6.6,2.0,0.00128927,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11396416,away,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,,1005343,EUR,974246400,F,17,17,True,2.0,,,,,,,2.0,1.0,,,22.0,8.0,6.4,4.0,,2,,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,0.2315,,,,,,,1.0,0.1252,,,,,,,,,
11396416,away,SV Werder Bremen,Nick Woltemade,nick-woltemade,N. Woltemade,F,27,198,55679,M,,980623,EUR,1013644800,F,29,29,True,3.0,2.0,,,,,2.0,3.0,,,,9.0,6.0,6.4,3.0,0.00045798,0,,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11396416,away,SV Werder Bremen,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,rafaelsantosborre,560116,EUR,811123200,F,19,19,True,2.0,1.0,,,,,1.0,2.0,,,,8.0,2.0,6.5,1.0,0.00044261,0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396416,away,SV Werder Bremen,Spyros Angelidis,angelidis-spyros,S. Angelidis,G,71,188,55,M,,1153429,EUR,1106870400,G,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Spyros,Angelidis,,,,,,
11396416,away,SV Werder Bremen,Christian Groß,christian-gross,C. Groß,D,,182,27,M,,40323,EUR,602899200,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396416,away,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,,933398,EUR,938390400,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396416,away,SV Werder Bremen,Nicolai Rapp,nicolai-rapp,N. Rapp,M,6,185,55,M,,787931,EUR,850435200,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396416,away,SV Werder Bremen,Leon Opitz,opitz-leon,L. Opitz,M,17,183,129,M,,1481688,EUR,1113177600,F,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon Opitz,,,,,,,
