match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_challengeLost,stat_interceptionWon,captain,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goodHighClaim,player_sofascoreId,stat_goalAssist,stat_goals
11067609,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,18.0,9.0,11.0,3.0,7.0,9.0,2.0,9.0,1.0,2.0,11.0,1.0,1.0,6.0,8.0,2.0,90.0,38.0,7.4,10.0,0.0,0.0,0.00019731,0,0.7291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067609,home,Fortaleza,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,False,20.0,14.0,4.0,3.0,7.0,10.0,7.0,12.0,3.0,1.0,5.0,,,,,,67.0,37.0,7.0,10.0,0.0,0.0,0.00279238,0,,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11067609,home,Fortaleza,Marcelo Benevenuto,marcelo-benevenuto,Marcelo,D,14,180,199,M,841808,EUR,820972800,D,5,5,False,47.0,35.0,6.0,,29.0,33.0,6.0,14.0,6.0,2.0,7.0,,1.0,,,,90.0,58.0,6.5,12.0,0.0,0.0,0.00166639,0,,,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11067609,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,52.0,41.0,7.0,6.0,23.0,31.0,18.0,21.0,8.0,4.0,7.0,,4.0,,,,90.0,70.0,7.0,13.0,0.0,0.0,0.0345823,0,,,5.0,8.0,3.0,1.0,1.0,3.0,,,True,1.0,3.0,1.0,,,,,,,,,,,,,,,,
11067609,home,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,50.0,41.0,6.0,2.0,20.0,20.0,21.0,30.0,10.0,2.0,3.0,,3.0,,,,90.0,79.0,7.2,15.0,0.0,0.0,0.219503,0,,,,3.0,,4.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,
11067609,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,24.0,17.0,4.0,,10.0,13.0,7.0,12.0,5.0,2.0,6.0,,,,,,90.0,41.0,6.7,10.0,0.0621,0.0,0.00137892,1,,1.0,1.0,5.0,1.0,4.0,3.0,1.0,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,
11067609,home,Fortaleza,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,8,8,False,29.0,23.0,3.0,1.0,16.0,18.0,7.0,12.0,3.0,,3.0,,,,,,62.0,37.0,6.7,8.0,0.0,0.0,0.00221842,0,,1.0,3.0,6.0,,2.0,,,,1.0,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,
11067609,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,M,15,15,False,15.0,9.0,6.0,3.0,1.0,4.0,9.0,12.0,9.0,,7.0,,7.0,,,,62.0,35.0,6.6,12.0,0.1717,0.0,0.0623407,2,,1.0,,3.0,,,,,,,,2.0,,2.0,2.0,3.0,2.0,,,,,1.0,1.0,2.0,1.0,,,,,
11067609,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,33.0,28.0,2.0,2.0,11.0,12.0,18.0,23.0,5.0,1.0,5.0,,1.0,,,,90.0,55.0,6.9,12.0,0.0916,0.2024,0.0501474,1,,2.0,,5.0,1.0,2.0,1.0,,2.0,1.0,,3.0,1.0,1.0,,4.0,2.0,,,,,1.0,,,,1.0,,,,
11067609,home,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,M,27,27,False,17.0,11.0,1.0,,2.0,5.0,9.0,13.0,13.0,,5.0,,5.0,,,,80.0,39.0,7.5,12.0,0.0,0.0,0.0866538,0,,1.0,4.0,6.0,,4.0,2.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,2.0,2.0,,Calebe,,,,,1.0,,,,,
