match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_wonTackle,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_lastManTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wonContest,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_ownGoals,stat_penaltyConceded,stat_totalOffside
14035849,home,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,F,11,11,False,,33.0,27.0,2.0,1.0,0.0,3.0,4.0,24.0,29.0,,1.0,,,,,,76.0,51.0,6.6,11.0,0.127063,,4,,-0.45,0.32,-0.04,,2.0,,,3.0,5.0,4.0,1.0,,1.0,2.0,0.179,0.0,1.0,1.0,,,1.0,,,,,2.0,1.0,0.2205,1.0,2.0,,THazard,,,,,,,
14035849,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,,30.0,25.0,5.0,2.0,0.0,3.0,6.0,22.0,24.0,,4.0,,,,,,45.0,45.0,7.1,11.0,0.0885237,,0,,0.26,0.04,-0.07,,1.0,,1.0,1.0,4.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
14035849,home,RSC Anderlecht,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173,746,M,867250,EUR,966124800,F,91,91,True,,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,,1.0,,,,,,45.0,22.0,5.8,8.0,0.0119427,,2,,-0.12,0.19,0.13,,2.0,4.0,,7.0,1.0,1.0,,1.0,1.0,,0.6059,-0.66,1.0,,,,1.0,,,,2.0,1.0,2.0,0.889,1.0,,,,1.0,,,,,,
14035849,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,,20.0,18.0,,,0.0,1.0,2.0,17.0,18.0,,,,,,,,14.0,25.0,6.7,2.0,0.0599874,,0,,0.11,0.01,-0.04,,,,,,2.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
14035849,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,,4.0,2.0,1.0,,0.0,1.0,3.0,1.0,1.0,,,,,,,,14.0,7.0,6.5,2.0,0.00040461,,1,,-0.05,,-0.05,,,1.0,1.0,2.0,2.0,,,,1.0,,0.2146,0.01,1.0,,,1.0,,,,,,1.0,,0.7427,,,,,,,,,,,
14035849,home,RSC Anderlecht,Lucas Hey,Lucas Hey,,lucas-hey,L. Hey,D,3,189,338,M,1122698,EUR,1050192000,D,3,3,True,,6.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,4.0,,1.0,,,,,,15.0,7.0,6.2,2.0,0.00150305,,0,,0.04,0.01,-0.21,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14035849,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035849,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035849,home,RSC Anderlecht,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035849,home,RSC Anderlecht,César Huerta,,,cesar-huerta,C. Huerta,M,21,173,5239,M,905257,EUR,975801600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Brent Gabriel,,,gabriel-brent,B. Gabriel,G,13,190,75,M,861977,EUR,917395200,G,13,13,False,,24.0,16.0,18.0,11.0,0.0,8.0,9.0,8.0,15.0,1.0,6.0,5.0,6.0,,1.0,1.0,90.0,36.0,7.9,8.0,0.00752618,0.8835,0,1.2772,0.2,-0.02,-0.12,0.64,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14035849,away,SV Zulte Waregem,Laurent Lemoine,,,laurent-lemoine,L. Lemoine,D,4,184,39,M,822698,EUR,893376000,D,4,4,False,,19.0,14.0,3.0,1.0,0.0,13.0,15.0,1.0,4.0,10.0,3.0,,,,,,90.0,35.0,6.5,7.0,0.0008479,,0,,0.03,0.02,-0.22,,,1.0,2.0,2.0,5.0,,,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194,72,M,1005175,EUR,917481600,D,3,3,False,True,23.0,19.0,1.0,,0.0,19.0,22.0,,1.0,8.0,1.0,,,,,,90.0,35.0,6.5,5.0,0.00021217,,0,,-0.02,0.02,-0.29,,,1.0,2.0,1.0,3.0,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,
14035849,away,SV Zulte Waregem,Lukas Willen,,,willen-lukas,L. Willen,D,31,189,70,M,1145065,EUR,1051228800,D,31,31,False,,36.0,33.0,3.0,2.0,0.0,23.0,25.0,10.0,11.0,3.0,,,,,,,90.0,46.0,6.5,4.0,0.0174033,,0,,0.15,0.16,-0.37,,,1.0,2.0,2.0,5.0,,,,3.0,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Wilguens Paugain,,,paugain-wilguens,W. Paugain,D,12,180,976,M,1404526,EUR,998611200,M,12,12,False,,11.0,6.0,,,0.0,3.0,6.0,3.0,5.0,2.0,1.0,,,,,,78.0,43.0,6.6,15.0,0.020857,,0,,-0.1,-0.16,-0.05,,,1.0,1.0,5.0,6.0,3.0,,1.0,4.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Tochukwu Nnadi,,,tochukwu-nadi,T. Nnadi,M,21,176,966,M,1191892,EUR,1056931200,M,21,21,False,,28.0,19.0,5.0,1.0,0.0,13.0,15.0,6.0,13.0,2.0,4.0,,,,,,90.0,40.0,6.7,9.0,0.00383506,,0,,0.18,0.06,0.15,,,,1.0,3.0,6.0,,,1.0,4.0,1.0,,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Thomas Claes,,,claes-thomas,T. Claes,M,8,181,137,M,1188173,EUR,1080259200,M,8,8,False,,11.0,9.0,,,0.0,6.0,7.0,3.0,4.0,,3.0,,,,,,86.0,26.0,5.8,7.0,0.00830918,,0,,0.12,0.17,-0.42,,,,,5.0,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,2.0,,,,,3.0,,2.0,,,,,,,,,,,1.0,
14035849,away,SV Zulte Waregem,Yannick Cappelle,,,yannick-cappelle,Y. Cappelle,D,55,180,117,M,1506998,EUR,1057536000,M,55,55,False,,18.0,15.0,1.0,,1.0,7.0,7.0,8.0,11.0,7.0,,,,,,,90.0,50.0,7.4,10.0,0.123515,,0,,0.12,0.02,0.31,,3.0,1.0,2.0,3.0,6.0,3.0,,,3.0,,,,3.0,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,
14035849,away,SV Zulte Waregem,Serxho Ujka,,,serxho-ujka,S. Ujka,M,36,177,62,M,907707,EUR,904176000,F,36,36,False,,15.0,6.0,1.0,,0.0,3.0,5.0,3.0,10.0,2.0,4.0,,,,,,86.0,37.0,8.3,15.0,0.00363856,,2,,-0.46,0.33,-0.08,,2.0,3.0,3.0,11.0,12.0,2.0,,,5.0,4.0,0.1797,0.67,2.0,3.0,,2.0,,,,,1.0,1.0,1.0,0.5835,1.0,,,,,1.0,,,,,
14035849,away,SV Zulte Waregem,Tobias Hedl,Tobias Hedl,,tobias-hedl,T. Hedl,F,20,185,109,M,1064825,EUR,1042588800,F,20,20,False,,17.0,8.0,1.0,,0.0,5.0,5.0,3.0,12.0,,1.0,,,,,,85.0,29.0,7.3,17.0,0.0083198,,1,,-0.18,0.44,0.13,,,4.0,2.0,7.0,3.0,2.0,,,1.0,,0.6073,0.51,1.0,,,,,,,,1.0,1.0,5.0,0.9412,,,,,,1.0,,,,,1.0
14035849,away,SV Zulte Waregem,Joseph Opoku,Joseph Okopu,,joseph-okopu,J. Okopu,M,22,179,340,M,1933796,EUR,1123459200,F,22,22,False,,16.0,11.0,2.0,1.0,1.0,5.0,6.0,6.0,10.0,,6.0,,,,,,89.0,40.0,7.0,20.0,0.209946,,2,,-0.19,0.67,0.21,,,,1.0,10.0,7.0,9.0,,,1.0,1.0,0.2025,-0.41,1.0,,,2.0,2.0,,2.0,,4.0,,6.0,,2.0,4.0,,,,,,,,,
14035849,away,SV Zulte Waregem,Benoit Nyssen,,,benoit-nyssen,B. Nyssen,D,19,186,33,M,938190,EUR,874022400,D,19,19,True,,5.0,4.0,1.0,,0.0,3.0,3.0,1.0,2.0,1.0,,,,,,,12.0,11.0,6.7,2.0,0.00092615,,1,,0.02,0.1,0.14,,,1.0,,1.0,1.0,1.0,,,,,0.0317,-0.05,,,,,,,,,,1.0,,0.317,,1.0,,,,,,,,,
14035849,away,SV Zulte Waregem,Abdoulaye Traore,,,traore-abdoulaye,A. Traoré,F,11,176,219,M,1466553,EUR,1056758400,M,10,10,True,,5.0,3.0,,,0.0,,,3.0,5.0,,3.0,,,,,,18.0,13.0,7.4,3.0,0.00556667,,2,,0.02,0.45,0.13,,,,,1.0,3.0,4.0,,,,,0.6747,0.08,,,,,,,,,,2.0,,1.0474,,3.0,,,2.0,,,,,,1.0
14035849,away,SV Zulte Waregem,Jeppe Erenbjerg,,,erenbjerg-jeppe,J. Erenbjerg,M,10,184,356,M,1035095,EUR,956966400,F,24,24,True,,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,17.0,5.0,7.0,2.0,0.00093493,,1,,-0.05,0.03,0.13,,,,,,,,,,,,0.183,0.32,,,,,,,,,,1.0,1.0,0.0907,,,,,,1.0,,,,,
14035849,away,SV Zulte Waregem,Enrique Lofolomo,,,enrique-lofolomo,E. Lofolomo,M,6,185,50,M,980923,EUR,955670400,M,6,6,True,,5.0,1.0,,,0.0,1.0,2.0,,3.0,,2.0,,,,,,17.0,6.0,6.8,4.0,0.0001037,,0,,-0.06,0.01,0.13,,,,2.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180,294,M,45946,EUR,606528000,F,9,9,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,1.0,3.0,,,0.00453901,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195,46,M,145093,EUR,749692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Stavros Gavriel,,,stavros-gavriel,S. Gavriel,M,11,178,168,M,999013,EUR,1012262400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Anosike Ementa,,,anosike-ementa,A. Ementa,F,18,202,313,M,1094132,EUR,1020384000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035849,away,SV Zulte Waregem,Kewan Vemba,,,kewan-vemba,K. Vemba,F,53,188,14,M,1894289,EUR,1122076800,F,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
