match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_jerseyNumber,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_dispossessed,stat_goals,player_sofascoreId,captain,stat_totalOffside,stat_punches
11252728,home,Chicago Fire,Spencer Richey,,,spencer-richey,S. Richey,G,185,18,M,845679,EUR,707184000,G,18,18,False,25.0,9.0,23.0,8.0,1.0,3.0,8.0,22.0,1.0,9.0,1.0,1.0,1.0,3.0,2.0,3.0,90.0,37.0,6.2,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252728,home,Chicago Fire,Arnaud Souquet,,,arnaud-souquet,A. Souquet,D,174,45,M,93570,EUR,697852800,D,2,2,False,32.0,21.0,5.0,3.0,11.0,16.0,11.0,17.0,3.0,8.0,,4.0,1.0,,,,90.0,64.0,6.8,19.0,1,1.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11252728,home,Chicago Fire,Wyatt Omsberg,,,omsberg-wyatt,W. Omsberg,D,193,13,M,930419,EUR,811641600,D,16,16,False,31.0,22.0,8.0,4.0,14.0,17.0,8.0,14.0,4.0,3.0,,,1.0,,,,90.0,39.0,6.5,10.0,0,,,1.0,3.0,,,,1.0,2.0,,,,,16,3.0,2.0,1.0,,,,,,,,,,,
11252728,home,Chicago Fire,Mauricio Pineda,,,mauricio-pineda,M. Pineda,M,185,58,M,1017171,EUR,877046400,D,22,22,False,33.0,23.0,14.0,9.0,15.0,21.0,8.0,12.0,3.0,4.0,,1.0,,,,,90.0,44.0,7.6,11.0,0,,,1.0,2.0,,,,2.0,1.0,3.0,2.0,1.0,1.0,22,,,2.0,1.0,1.0,,,,,,,,,
11252728,home,Chicago Fire,Miguel Navarro,Miguel,Navarro,miguel-navarro,M. Navarro,D,175,857,M,946472,EUR,919987200,D,6,6,False,32.0,17.0,9.0,2.0,10.0,17.0,7.0,15.0,11.0,8.0,,,4.0,,,,90.0,66.0,7.0,17.0,2,,,,3.0,,,1.0,4.0,1.0,5.0,3.0,1.0,,16,2.0,2.0,,,,1.0,1.0,,,,,,,
11252728,home,Chicago Fire,Federico Navarro,,,navarro-federico,F. Navarro,M,171,144,M,963280,EUR,952560000,M,31,31,False,35.0,25.0,6.0,1.0,17.0,21.0,8.0,14.0,12.0,17.0,,,1.0,,,,90.0,62.0,7.6,12.0,2,,,1.0,9.0,3.0,1.0,,2.0,2.0,10.0,6.0,3.0,,31,,3.0,2.0,,,,1.0,1.0,,,,,,
11252728,home,Chicago Fire,Gastón Giménez,,,gaston-gimenez,G. Giménez,M,180,157,M,789415,EUR,680572800,M,30,30,False,40.0,23.0,9.0,4.0,18.0,25.0,5.0,15.0,13.0,9.0,,1.0,2.0,,,,90.0,63.0,8.0,19.0,0,,,,2.0,1.0,1.0,,1.0,6.0,8.0,4.0,,1.0,30,3.0,1.0,,,,,,,1.0,,,,,
11252728,home,Chicago Fire,Maren Haile-Selassie,,,maren-haile-selassie,M. Haile-Selassie,M,176,179,M,888735,EUR,921283200,M,7,7,False,18.0,15.0,1.0,,8.0,8.0,7.0,10.0,5.0,4.0,,1.0,,,,,45.0,30.0,7.1,8.0,1,,,1.0,5.0,4.0,1.0,,,,2.0,2.0,,,7,2.0,,,,,,1.0,,1.0,1.0,,,,
11252728,home,Chicago Fire,Xherdan Shaqiri,,,xherdan-shaqiri,X. Shaqiri,M,169,6845,M,65953,EUR,687052800,M,10,10,False,31.0,28.0,3.0,2.0,15.0,16.0,14.0,18.0,2.0,1.0,,3.0,2.0,,,,62.0,46.0,6.6,11.0,1,3.0,1.0,,4.0,1.0,,,1.0,1.0,,,1.0,,10,,,,,,,1.0,,2.0,,shaqirixherdan,True,,
11252728,home,Chicago Fire,Brian Gutierrez,,,brian-gutierrez,B. Gutierrez,M,178,882,M,1023088,EUR,1055808000,M,17,17,False,28.0,22.0,1.0,,8.0,11.0,15.0,20.0,12.0,7.0,,4.0,4.0,,,,89.0,57.0,7.8,18.0,0,3.0,1.0,,10.0,5.0,2.0,,,3.0,5.0,3.0,2.0,4.0,11,1.0,2.0,,1.0,2.0,,,,3.0,,,,,
11252728,home,Chicago Fire,Kei Kamara,,,kei-kamara,K. Kamara,F,188,844,M,48978,EUR,462844800,F,23,23,False,33.0,17.0,,,4.0,9.0,13.0,25.0,7.0,5.0,,3.0,,,,,83.0,50.0,6.8,25.0,2,1.0,,4.0,9.0,5.0,3.0,1.0,1.0,1.0,,,,1.0,,4.0,,,,,,1.0,,3.0,,,,2.0,
11252728,home,Chicago Fire,Chris Mueller,,,chris-mueller,C. Mueller,F,175,85,M,883715,EUR,841276800,F,8,8,True,16.0,9.0,3.0,3.0,7.0,9.0,2.0,7.0,,3.0,,1.0,,,,,45.0,21.0,6.3,11.0,0,,,,3.0,2.0,,,,,,,,,8,,,,,,,,,1.0,,,,,
11252728,home,Chicago Fire,Fabian Herbers,,,fabian-herbers,F. Herbers,M,182,77,M,829027,EUR,745545600,F,21,21,True,7.0,6.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,,1.0,1.0,,,,28.0,17.0,7.5,2.0,1,,,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,,,21,,1.0,1.0,,,,1.0,,,1.0,,,,
11252728,home,Chicago Fire,Kacper Przybyłko,,,kacper-przybylko,K. Przybyłko,F,192,409,M,95358,EUR,733017600,F,11,11,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,1.0,,,,,12.0,4.0,6.6,1.0,0,,,,,,,,,,,,,1.0,19,1.0,,,,,,,,,,,,1.0,
11252728,home,Chicago Fire,Georgios Koutsias,,,georgios-koutsias,G. Koutsias,F,178,642,M,999237,EUR,1076198400,F,19,19,True,,,,,,,,,1.0,1.0,,,,,,,1.0,4.0,,1.0,1,,,,1.0,,,,,,1.0,1.0,,,9,,,,,,,,1.0,1.0,,,,,
