match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_goals,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_punches,stat_shotOffTarget,stat_bigChanceMissed
12530795,home,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,,33.0,18.0,2.0,1.0,0.0,6.0,7.0,12.0,26.0,1.0,2.0,2.0,2.0,1.0,,,,,89.0,46.0,7.7,21.0,0.0743082,2,,,1.0,1.0,,,2.0,2.0,,5.0,,,1.0205,1.0747,2.0,,,,ciroimmobile17,,,,1.0,,,,,,,
12530795,home,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,6,6,True,,33.0,31.0,6.0,6.0,0.0,18.0,19.0,13.0,14.0,1.0,2.0,5.0,3.0,1.0,,,,,65.0,47.0,6.9,3.0,0.0283593,0,,,1.0,4.0,,,,3.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,
12530795,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,True,,13.0,9.0,,,0.0,5.0,5.0,4.0,9.0,,5.0,,3.0,5.0,,,,,29.0,20.0,6.9,6.0,0.0229691,0,,1.0,,1.0,,,,,2.0,1.0,,,,,1.0,,,,MRashica,1.0,,,,,,,,,,
12530795,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,9,9,True,,8.0,6.0,,,0.0,1.0,1.0,5.0,8.0,2.0,4.0,,2.0,,,,,,20.0,17.0,6.7,7.0,0.00783489,0,,1.0,,1.0,,,,,,3.0,2.0,,,,,1.0,,,semihkilicsoy9,,,,,,,,,,,
12530795,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,True,,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,14.0,7.0,6.7,1.0,0.00134285,1,,,2.0,2.0,1.0,,1.0,,,,,,0.0436,,,,,,,,1.0,,,,,,1.0,,,
12530795,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,,14.0,12.0,6.3,5.0,0.00200519,0,,,1.0,3.0,1.0,,,1.0,,2.0,,,,,,1.0,Mustafa Hekimoglu,,,,,,,,,,,,,
12530795,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530795,home,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530795,home,Beşiktaş JK,Jean Onana,jean-onana,J. Onana,M,14,189,1392,M,978301,EUR,947289600,M,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530795,home,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,AlexOxChambo,,,,,,,,,,,
12530795,home,Beşiktaş JK,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530795,away,Bodrum FK,Diogo Sousa,diogo-sousa,D. Sousa,G,1,195,145,M,882110,EUR,905904000,G,1,1,False,,21.0,20.0,4.0,3.0,0.0,19.0,20.0,1.0,1.0,1.0,1.0,1.0,9.0,,,2.0,1.0,3.0,90.0,37.0,6.9,1.0,0.00036015,0,-0.4355,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12530795,away,Bodrum FK,Ondřej Čelůstka,ondrej-celustka,O. Čelůstka,D,,186,48,M,45764,EUR,614131200,D,33,33,False,True,16.0,12.0,3.0,2.0,0.0,6.0,7.0,6.0,12.0,,3.0,1.0,3.0,2.0,,,,,68.0,34.0,6.7,10.0,0.0195167,0,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12530795,away,Bodrum FK,Arlind Ajeti,arlind-ajeti,A. Ajeti,D,15,184,457,M,111746,EUR,748915200,D,15,15,False,,35.0,29.0,6.0,2.0,0.0,24.0,25.0,5.0,10.0,1.0,2.0,,2.0,1.0,,,,,90.0,44.0,6.7,6.0,0.00316055,0,,,1.0,2.0,,,,3.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,
12530795,away,Bodrum FK,Ali Aytemur,ali-aytemur,A. Aytemur,D,34,184,29,M,802650,EUR,828489600,D,34,34,False,,55.0,44.0,10.0,3.0,0.0,33.0,36.0,11.0,19.0,5.0,6.0,6.0,7.0,1.0,,,,,90.0,72.0,7.0,14.0,0.00325378,1,,,,1.0,,,,5.0,1.0,3.0,,1.0,0.1025,,1.0,,,,,,,,,,,,,,1.0,
12530795,away,Bodrum FK,Cenk Şen,cenk-sen,C. Şen,D,77,170,45,M,957359,EUR,970444800,D,77,77,False,,17.0,12.0,1.0,,0.0,8.0,11.0,4.0,7.0,1.0,2.0,1.0,4.0,1.0,,,,,45.0,26.0,6.1,9.0,0.00684658,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530795,away,Bodrum FK,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,5,5,False,,63.0,51.0,11.0,5.0,0.0,31.0,34.0,21.0,30.0,3.0,8.0,2.0,12.0,2.0,,,,,90.0,83.0,7.1,16.0,0.0197411,1,,1.0,,7.0,5.0,,1.0,1.0,1.0,,,,0.3631,0.3354,1.0,2.0,,,,3.0,3.0,1.0,,1.0,,,,,,
12530795,away,Bodrum FK,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,144,M,952564,EUR,1006473600,M,41,41,False,,15.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,12.0,1.0,2.0,,3.0,1.0,,,,,68.0,30.0,6.5,14.0,0.0377217,1,,1.0,,5.0,2.0,,,1.0,1.0,2.0,,,0.0225,,,2.0,,,,1.0,,,,,1.0,,,,,
12530795,away,Bodrum FK,Fredy,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,,54.0,41.0,4.0,2.0,1.0,18.0,22.0,25.0,42.0,1.0,6.0,1.0,5.0,4.0,,,,,90.0,89.0,8.1,27.0,0.777013,3,,10.0,1.0,3.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.1929,0.1043,3.0,1.0,,,,,,,,2.0,1.0,,1.0,,1.0,
12530795,away,Bodrum FK,Musah Mohammed,mohammed-musah,M. Mohammed,M,6,192,126,M,1105505,EUR,1010188800,M,26,26,False,,32.0,24.0,5.0,3.0,0.0,7.0,8.0,17.0,25.0,1.0,4.0,,5.0,1.0,,,,,77.0,50.0,6.5,17.0,0.0955761,2,,1.0,4.0,9.0,1.0,1.0,,1.0,,4.0,1.0,2.0,0.0224,,2.0,4.0,,,,,1.0,,,,2.0,,,,,
12530795,away,Bodrum FK,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,M,70,70,False,,29.0,27.0,1.0,1.0,0.0,8.0,8.0,19.0,22.0,,3.0,2.0,3.0,,,,,,90.0,57.0,6.6,15.0,0.0429605,1,,1.0,,6.0,4.0,,,3.0,,6.0,2.0,,0.0986,,,3.0,,,,,1.0,,,,,,,,1.0,1.0
12530795,away,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177,450,M,279487,EUR,848016000,F,99,99,False,,17.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,13.0,1.0,2.0,,2.0,,,,,,77.0,27.0,6.8,11.0,0.290977,2,,,1.0,3.0,1.0,,,,,2.0,1.0,,0.4176,,2.0,1.0,,,,,,,,,1.0,2.0,,,1.0,
12530795,away,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180,222,M,871342,EUR,903916800,F,7,7,True,,21.0,19.0,1.0,,0.0,5.0,5.0,15.0,19.0,,4.0,,5.0,1.0,,,,,45.0,38.0,7.3,9.0,0.100934,2,,3.0,,3.0,3.0,,1.0,,1.0,1.0,2.0,,0.0334,0.0721,2.0,1.0,,,,,1.0,,,1.0,,,,,1.0,
12530795,away,Bodrum FK,Uzeyir Ergun,uzeyir-ergun,U. Ergun,D,23,178,29,M,996122,EUR,720835200,D,23,23,True,,10.0,5.0,,,0.0,4.0,7.0,3.0,6.0,,2.0,,4.0,2.0,,,,,22.0,21.0,6.7,8.0,0.0992089,0,,3.0,2.0,3.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,2.0,,,,,,
12530795,away,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172,167,M,981535,EUR,1041206400,M,20,20,True,,11.0,8.0,,,0.0,4.0,6.0,4.0,5.0,,1.0,,4.0,,,,,,22.0,15.0,6.4,5.0,0.0105104,0,,,,4.0,2.0,,,,,1.0,,1.0,,,,,,,,3.0,1.0,,,,,,,,,
12530795,away,Bodrum FK,Celal Dumanli,celal-dumanli,C. Dumanli,F,48,189,27,M,903334,EUR,767491200,F,48,48,True,,5.0,3.0,,,0.0,,,3.0,5.0,3.0,3.0,,,,,,,,13.0,8.0,6.7,3.0,0.0111725,1,,,2.0,3.0,,,,,,,,,0.0281,,,1.0,,,,,,,,,,,,,1.0,
12530795,away,Bodrum FK,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1438,M,190319,EUR,828921600,F,9,9,True,,7.0,5.0,,,0.0,2.0,2.0,3.0,6.0,1.0,2.0,,,,,,,,13.0,15.0,7.8,4.0,0.154787,3,,1.0,,,1.0,,1.0,,,1.0,,,0.1488,,1.0,,,,,,1.0,,1.0,,,,,,2.0,
12530795,away,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530795,away,Bodrum FK,Ogulcan Basol,basol-ogulcan,O. Basol,D,95,190,19,M,2001938,EUR,1108771200,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530795,away,Bodrum FK,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,65,M,225092,EUR,714441600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530795,away,Bodrum FK,Ahmet Aslan,ahmet-aslan,A. Aslan,M,21,179,23,M,1134098,EUR,993772800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ahmet Aslan,,,,,,,,,,,,,
12530795,away,Bodrum FK,Samet Yalçın,samet-yalcin,S. Yalçın,M,23,180,46,M,789102,EUR,762652800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
