match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_totalOffside
12514162,home,AVS - Futebol SAD,Simão,,,simao,Simão,G,93,187,92,M,981817,EUR,738979200,G,93,93,False,35.0,27.0,25.0,17.0,0.0,18.0,20.0,9.0,15.0,2.0,7.0,1.0,3.0,3.0,90.0,45.0,7.3,8.0,0.00150092,0,0.3342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514162,home,AVS - Futebol SAD,Ignacio Rodríguez,Ignacio Rodríguez,,ignacio-rodriguez,I. Rodríguez,D,4,188,64,M,1104158,EUR,1068422400,D,4,4,False,41.0,29.0,12.0,5.0,0.0,23.0,26.0,6.0,15.0,6.0,4.0,,,,90.0,54.0,6.8,13.0,0.00366623,0,,1.0,2.0,1.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12514162,home,AVS - Futebol SAD,Cristian Castro,Cristian Castro,,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,32.0,30.0,2.0,1.0,0.0,21.0,22.0,9.0,10.0,6.0,5.0,,,,90.0,44.0,7.5,2.0,0.0062441,1,,1.0,1.0,4.0,4.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1795,0.5525,,,,,,,,,,,,,,,,,
12514162,home,AVS - Futebol SAD,Baptiste Roux,,,baptiste-roux,B. Roux,D,5,190,62,M,1049576,EUR,943574400,D,6,6,False,45.0,38.0,8.0,5.0,1.0,26.0,29.0,12.0,16.0,7.0,4.0,,,,90.0,62.0,7.6,7.0,0.237235,0,,1.0,1.0,6.0,5.0,3.0,4.0,,3.0,,,,3.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,
12514162,home,AVS - Futebol SAD,Fernando Fonseca,,,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,M,2,2,False,42.0,32.0,3.0,,0.0,11.0,15.0,22.0,29.0,,6.0,,,,90.0,81.0,7.9,17.0,0.0343084,2,,1.0,,7.0,9.0,4.0,5.0,3.0,3.0,1.0,,1.0,5.0,3.0,2.0,0.1365,0.226,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12514162,home,AVS - Futebol SAD,Gustavo Mendonca,,,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,False,38.0,30.0,4.0,1.0,0.0,16.0,18.0,14.0,20.0,1.0,7.0,,,,82.0,47.0,6.9,11.0,0.0157616,0,,1.0,1.0,3.0,5.0,,2.0,1.0,,,,,2.0,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,
12514162,home,AVS - Futebol SAD,Luís Silva,,,luis-silva,L. Silva,M,7,182,16,M,170131,EUR,717724800,M,7,7,False,11.0,10.0,1.0,,0.0,5.0,5.0,5.0,6.0,1.0,3.0,,,,60.0,19.0,6.9,3.0,0.0552726,0,,,2.0,2.0,4.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,True,,,,,,,,
12514162,home,AVS - Futebol SAD,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,M,24,24,False,12.0,8.0,1.0,1.0,0.0,6.0,7.0,2.0,5.0,,5.0,,,,60.0,30.0,6.7,10.0,0.00167486,1,,,1.0,2.0,5.0,,4.0,2.0,1.0,,,,2.0,,,0.0236,,,,,,1.0,,,,,1.0,,,,,,,
12514162,home,AVS - Futebol SAD,John Mercado,,,john-mercado,John Mercado,F,7,184,889,M,1002514,EUR,1023062400,F,17,17,False,23.0,16.0,1.0,,0.0,9.0,11.0,7.0,12.0,1.0,1.0,,,,60.0,39.0,6.8,16.0,0.144027,2,,,4.0,5.0,4.0,2.0,,6.0,1.0,,,,,,1.0,0.1214,,1.0,1.0,,,2.0,1.0,,2.0,,,,,,,,,
12514162,home,AVS - Futebol SAD,Zé Luís,,,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,29,29,False,15.0,11.0,,,0.0,3.0,3.0,8.0,12.0,,2.0,,,,41.0,21.0,6.6,5.0,0.0601146,1,,3.0,3.0,3.0,6.0,,1.0,1.0,,,,,,2.0,,0.2591,,,1.0,,,,,,1.0,,,1.0,,,,,,
