match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_fouls,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
12450871,home,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186.0,316,M,159837,EUR,720748800,G,16,16,False,38.0,28.0,30.0,20.0,1.0,13.0,13.0,15.0,25.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,90.0,43.0,7.6,11.0,0.00904979,1.0,0,-0.3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450871,home,Auxerre,Paul Joly,Paul Joly,,paul-joly,P. Joly,D,26,182.0,234,M,1130986,EUR,960336000,D,26,26,False,43.0,29.0,10.0,5.0,1.0,15.0,18.0,16.0,33.0,10.0,2.0,1.0,3.0,5.0,,,,90.0,73.0,8.4,21.0,0.501613,4.0,0,,8.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,
12450871,home,Auxerre,Jubal,,,jubal,Jubal,D,5,190.0,384,M,329195,EUR,746582400,D,4,4,False,40.0,39.0,3.0,2.0,0.0,32.0,32.0,7.0,8.0,3.0,,5.0,3.0,,,,,90.0,49.0,6.9,1.0,0.0466425,,1,,,,1.0,1.0,,,2.0,1.0,True,1.0,1.0,1.0,1.0,0.1391,,,,,,,,,,,,,,,
12450871,home,Auxerre,Gabriel Osho,,,gabriel-osho,G. Osho,D,4,185.0,1150,M,920680,EUR,903052800,D,3,3,False,45.0,45.0,,,0.0,38.0,38.0,7.0,7.0,,,5.0,1.0,,,,,90.0,54.0,6.8,,0.00265347,,0,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12450871,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,False,29.0,22.0,2.0,1.0,0.0,16.0,20.0,6.0,11.0,1.0,,5.0,5.0,1.0,,,,52.0,42.0,6.7,10.0,0.00879182,,0,,2.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12450871,home,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169.0,447,M,827506,EUR,834105600,M,10,10,False,35.0,29.0,2.0,1.0,0.0,7.0,8.0,25.0,33.0,4.0,1.0,,3.0,,,,,86.0,55.0,7.5,14.0,0.32161,6.0,1,,6.0,3.0,,4.0,,,1.0,,,,,1.0,,0.0246,,1.0,2.0,5.0,3.0,,,,,,,,,,
12450871,home,Auxerre,Rayan Raveloson,,,rayan-raveloson,R. Raveloson,M,45,182.0,2740,M,757742,EUR,853372800,M,97,97,False,40.0,38.0,3.0,3.0,0.0,21.0,22.0,17.0,18.0,6.0,,1.0,5.0,3.0,,,,90.0,57.0,8.0,5.0,0.0280115,,4,,,,1.0,5.0,1.0,1.0,2.0,2.0,,,,2.0,,0.3507,,,2.0,2.0,1.0,2.0,1.0,0.9726,,,,,,,
12450871,home,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179.0,1294,M,904424,EUR,878860800,M,42,42,False,38.0,34.0,2.0,1.0,0.0,25.0,27.0,9.0,11.0,3.0,,4.0,6.0,1.0,,,,90.0,53.0,6.4,8.0,0.011658,,0,,,,,7.0,1.0,1.0,1.0,1.0,,1.0,,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,
12450871,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,M,17,17,False,31.0,30.0,1.0,1.0,0.0,16.0,16.0,14.0,16.0,6.0,1.0,3.0,4.0,2.0,,,,90.0,52.0,7.2,8.0,0.603238,1.0,3,,1.0,,,6.0,,1.0,3.0,2.0,,,,2.0,,0.192,1.0,1.0,2.0,4.0,1.0,,,,1.0,2.0,,,,,
12450871,home,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191.0,426,M,936848,EUR,935712000,F,9,9,False,12.0,9.0,,,0.0,5.0,6.0,4.0,6.0,4.0,,,,1.0,,,,69.0,17.0,6.7,5.0,0.00960775,1.0,1,,,,1.0,3.0,,,,,,3.0,,1.0,,0.175,1.0,1.0,,1.0,,,,,,,,,,,
