match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_errorLeadToAGoal,player_sofascoreId,stat_totalOffside,stat_goalAssist
10835049,home,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185.0,18,M,339845,EUR,787190400,G,18,18,False,44.0,26.0,27.0,9.0,22.0,24.0,4.0,20.0,8.0,4.0,5.0,90.0,56.0,6.3,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835049,home,Excelsior,Nathan Markelo,,,nathan-markelo,N. Markelo,M,24,182.0,73,M,920489,EUR,915667200,D,24,24,False,47.0,40.0,4.0,1.0,23.0,27.0,17.0,21.0,8.0,,,90.0,79.0,6.1,13.0,1,1.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10835049,home,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182.0,100,M,887617,EUR,822528000,D,4,4,False,57.0,45.0,9.0,3.0,29.0,32.0,16.0,26.0,3.0,,,90.0,65.0,6.3,13.0,0,1.0,,2.0,,,,,4.0,1.0,1.0,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,
10835049,home,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190.0,15,M,1091021,EUR,1010102400,D,34,34,False,26.0,22.0,5.0,3.0,20.0,22.0,2.0,4.0,1.0,,,45.0,35.0,6.5,5.0,0,,1.0,,,1.0,,,4.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,
10835049,home,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186.0,201,M,794990,EUR,896745600,D,2,2,False,37.0,28.0,2.0,2.0,22.0,26.0,6.0,11.0,9.0,,,90.0,60.0,6.7,11.0,1,,2.0,5.0,1.0,1.0,,1.0,4.0,2.0,4.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
10835049,home,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184.0,147,M,1046143,EUR,1018915200,M,33,33,False,42.0,36.0,,,26.0,30.0,11.0,14.0,3.0,,,90.0,59.0,6.3,11.0,0,2.0,5.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,
10835049,home,Excelsior,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186.0,513,M,922018,EUR,957398400,M,23,23,False,38.0,28.0,1.0,,11.0,17.0,17.0,21.0,3.0,,,74.0,48.0,6.5,11.0,1,,4.0,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
10835049,home,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175.0,4617,M,1047395,EUR,1019001600,M,14,14,False,30.0,24.0,2.0,1.0,8.0,13.0,16.0,19.0,8.0,,,74.0,42.0,6.3,12.0,2,2.0,4.0,2.0,,4.0,2.0,,,,,,1.0,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,
10835049,home,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,8,8,False,37.0,30.0,3.0,2.0,8.0,8.0,22.0,30.0,2.0,,,90.0,54.0,6.8,15.0,1,1.0,1.0,3.0,,1.0,1.0,1.0,,2.0,2.0,1.0,6.0,,,,,,,1.0,1.0,,,,,,,,,,
10835049,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177.0,177,M,823856,EUR,882403200,M,22,22,False,18.0,15.0,1.0,1.0,9.0,11.0,6.0,7.0,4.0,,,79.0,24.0,6.3,7.0,0,,1.0,1.0,1.0,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,
