match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,player_firstName,player_lastName,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_errorLeadToAShot,player_sofascoreId,stat_dispossessed,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_bigChanceCreated
13797456,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,45.0,25.0,29.0,9.0,0.0,18.0,22.0,7.0,23.0,1.0,2.0,1.0,10.0,1.0,1.0,4.0,6.0,1.0,90.0,60.0,8.4,20.0,0.00540574,0,1.6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13797456,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,16,16,False,19.0,16.0,1.0,,0.0,9.0,10.0,7.0,11.0,,3.0,,4.0,,,,,,63.0,34.0,6.7,9.0,0.00498455,0,,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13797456,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,51.0,44.0,5.0,2.0,0.0,37.0,39.0,7.0,13.0,,3.0,7.0,3.0,,,,,,90.0,71.0,7.1,10.0,0.00202356,1,,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0486,,,,,,,,,,,,,,,,,,
13797456,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,40.0,35.0,3.0,2.0,0.0,28.0,29.0,7.0,11.0,4.0,6.0,9.0,,,,,,,76.0,60.0,7.5,7.0,0.00898562,0,,,1.0,,,2.0,1.0,1.0,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,
13797456,home,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,34,34,False,35.0,21.0,9.0,2.0,0.0,11.0,14.0,12.0,33.0,1.0,3.0,2.0,1.0,2.0,,,,,90.0,58.0,7.3,26.0,0.134698,0,,12.0,1.0,1.0,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,
13797456,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,False,14.0,9.0,1.0,1.0,0.0,2.0,5.0,7.0,9.0,,5.0,2.0,3.0,1.0,,,,,90.0,28.0,6.9,7.0,0.0218055,2,,,3.0,,1.0,4.0,2.0,1.0,1.0,1.0,,,0.02,,,,,,2.0,,,,,,,,,,,,
13797456,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,23.0,20.0,,,0.0,11.0,11.0,9.0,13.0,2.0,3.0,,1.0,3.0,,,,,64.0,31.0,6.9,6.0,0.00451782,1,,1.0,,,,,,2.0,,,,1.0,0.0273,,,,,,,True,1.0,0.1312,,,,,,,,,
13797456,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,27.0,22.0,1.0,,0.0,11.0,13.0,11.0,14.0,,3.0,2.0,2.0,,,,,,90.0,38.0,6.9,6.0,0.00810724,2,,,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,0.0776,,,1.0,,,,,1.0,0.1132,1.0,,,,,,,,
13797456,home,Torino,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,11,11,False,21.0,20.0,1.0,1.0,0.0,9.0,9.0,11.0,12.0,,3.0,,5.0,1.0,,,,,76.0,31.0,6.5,5.0,0.0126366,0,,,2.0,,3.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
13797456,home,Torino,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,F,22,22,False,21.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,15.0,8.0,9.0,3.0,2.0,,,,,,88.0,29.0,7.0,8.0,0.0331576,1,,,8.0,,1.0,,,1.0,2.0,6.0,1.0,,0.1461,,,,,,,,,,1.0,,cesarecasadei,1.0,,,,,
13797456,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,18,18,False,6.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,3.0,,,3.0,,,,,90.0,21.0,7.0,8.0,0.00076638,2,,1.0,6.0,,2.0,,,2.0,3.0,1.0,,,0.4965,,,,,,1.0,,1.0,0.8962,,,,3.0,1.0,1.0,,,
13797456,home,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,True,12.0,11.0,1.0,,0.0,9.0,10.0,2.0,2.0,1.0,4.0,,1.0,,,,,,27.0,20.0,6.9,1.0,0.00270968,0,,,,,,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
13797456,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,3.0,,1.0,2.0,,,,,26.0,12.0,6.7,1.0,0.0344738,0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13797456,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,2.0,2.0,,,0.0,,,2.0,2.0,,,1.0,1.0,,,,,,14.0,8.0,7.2,2.0,0.00059809,1,,,2.0,,2.0,,,,,,,,0.1084,,,,,,,,1.0,0.2637,,,,,1.0,,,,
13797456,home,Torino,Sergiu Perciun,sergiu-perciun,Perciun,M,83,180,372,M,1592970,EUR,1145750400,M,83,83,True,4.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,,1.0,,,,,,14.0,9.0,6.4,3.0,0.00085769,0,,1.0,2.0,,1.0,,,,1.0,,,,,Sergiu,Perciun,,,,,,,,,,,,,,,,
13797456,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,2.0,2.0,,,1.615e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13797456,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13797456,home,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13797456,home,Torino,Alessio Cacciamani,alessio-cacciamani,A. Cacciamani,M,77,170,193,M,1868036,EUR,1183075200,F,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Alessio Cacciamani,,,,,,,,,,,,,,,,,
13797456,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13797456,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,37.0,32.0,12.0,7.0,0.0,32.0,34.0,,3.0,1.0,1.0,2.0,9.0,,1.0,1.0,2.0,1.0,90.0,51.0,6.9,5.0,0.0002103,0,-0.5957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
