match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
14573136,home,Ħamrun Spartans FC,Henry Bonello,henry-bonello,H. Bonello,G,1,186.0,120,M,41735,EUR,592704000,G,1,1,False,True,29.0,23.0,12.0,6.0,0.0,19.0,20.0,4.0,9.0,11.0,1.0,2.0,3.0,90.0,39.0,6.9,6.0,0.00334205,43.929366836107,6.0,23.835,9.555,0.3208,0,-0.1801,0.14,0.02,-0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573136,home,Ħamrun Spartans FC,Rafael Compri,rafael-compri,R. Compri,D,2,177.0,45,M,1148427,EUR,816566400,D,2,2,False,,28.0,26.0,1.0,1.0,1.0,9.0,9.0,11.0,19.0,2.0,,,,90.0,46.0,7.3,9.0,0.275658,81.128913741741,12.0,6.72,8.505,,0,,0.49,-0.21,-0.16,,8.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573136,home,Ħamrun Spartans FC,Vincenzo Polito,vincenzo-polito,V. Polito,D,13,180.0,26,M,1001765,EUR,921369600,D,13,13,False,,36.0,33.0,5.0,3.0,0.0,21.0,21.0,12.0,15.0,4.0,,,,79.0,48.0,6.3,4.0,0.00924118,202.22202491171,18.0,131.565,23.835,,0,,0.17,0.13,-0.19,,,,5.0,1.0,1.0,,1.0,1.0,,4.0,1.0,8.0,1.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,
14573136,home,Ħamrun Spartans FC,Emerson,emerson,M. Emerson,M,91,190.0,55,M,139578,EUR,667353600,D,91,91,False,,61.0,50.0,8.0,1.0,0.0,39.0,41.0,10.0,20.0,6.0,,,,90.0,72.0,6.8,12.0,0.00433306,230.10713935214,28.0,133.875,21.735,,0,,0.09,0.17,-0.14,,1.0,,8.0,1.0,1.0,,1.0,1.0,,,5.0,3.0,1.0,5.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,
14573136,home,Ħamrun Spartans FC,Ryan Camenzuli,ryan-camenzuli,R. Camenzuli,M,94,173.0,61,M,146552,EUR,778982400,D,94,94,False,,44.0,33.0,5.0,,0.0,16.0,19.0,11.0,25.0,12.0,,,,90.0,78.0,6.7,25.0,0.0465175,221.06508905407,26.0,131.46,17.955,,0,,0.25,0.17,-0.24,,7.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,,7.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,
14573136,home,Ħamrun Spartans FC,Matias Garcia,garcia-matias,M. Garcia,M,8,179.0,28,M,895011,EUR,837993600,M,8,8,False,,25.0,16.0,2.0,1.0,0.0,3.0,4.0,10.0,21.0,3.0,,,,72.0,35.0,6.5,13.0,0.0445117,87.001748976692,13.0,51.765,9.66,,3,,0.03,0.18,-0.06,,3.0,,4.0,1.0,,,1.0,,2.0,,2.0,4.0,,1.0,1.0,3.0,,,,,1.0,1.0,2.0,0.238,0.2622,-0.19,,,,,,,,
14573136,home,Ħamrun Spartans FC,Ognjen Bjeličić,ognjen-bjelicic,O. Bjeličić,M,27,187.0,48,M,905109,EUR,870134400,M,27,27,False,,46.0,38.0,13.0,8.0,0.0,17.0,19.0,21.0,27.0,5.0,,,,90.0,59.0,6.9,9.0,0.139734,106.30566481035,14.0,73.815,20.265,,4,,0.47,0.14,-0.02,,1.0,1.0,3.0,,,1.0,2.0,1.0,2.0,1.0,,6.0,,,1.0,4.0,,,2.0,,,,2.0,0.2661,0.1323,-0.39,1.0,2.0,,,,,,
14573136,home,Ħamrun Spartans FC,Ederson,eder,Ederson,F,25,178.0,30,M,866484,EUR,619660800,M,25,25,False,,22.0,15.0,2.0,1.0,0.0,8.0,9.0,4.0,13.0,7.0,,,,45.0,40.0,6.1,16.0,0.00939698,86.812024941406,10.0,27.615,9.24,,4,,-0.03,0.1,-0.05,,3.0,,2.0,2.0,,,1.0,,,1.0,,10.0,2.0,,1.0,4.0,,,1.0,2.0,,,3.0,0.2536,0.1951,-0.02,1.0,1.0,,,,,,
14573136,home,Ħamrun Spartans FC,Joseph Mbong,joseph-mbong,J. Mbong,M,10,173.0,145,M,556474,EUR,868924800,F,10,10,False,,24.0,17.0,1.0,,0.0,4.0,4.0,11.0,20.0,5.0,,,,86.0,32.0,6.6,11.0,0.163972,113.55705059684,15.0,64.26,11.97,,2,,0.28,0.29,-0.03,,2.0,,1.0,1.0,,,1.0,1.0,2.0,,,3.0,,1.0,,1.0,,,,,,1.0,1.0,0.1479,0.1462,-0.53,1.0,,,,,,,
14573136,home,Ħamrun Spartans FC,N'Dri Koffi,ndri-koffi,N. Koffi,F,39,187.0,222,M,1141593,EUR,1015632000,F,19,19,False,,20.0,14.0,2.0,1.0,1.0,3.0,4.0,11.0,16.0,1.0,,,,89.0,34.0,7.2,13.0,0.256876,119.19127980568,14.0,17.01,25.41,,1,,0.21,0.38,-0.01,,1.0,1.0,8.0,5.0,3.0,1.0,,,3.0,4.0,4.0,9.0,,,1.0,1.0,,,,3.0,,,,0.0313,,-0.17,2.0,1.0,,,,,,
14573136,home,Ħamrun Spartans FC,Serigne Saliou Thioune,serigne-saliou-thioune,S. S. Thioune,F,9,179.0,61,M,1190951,EUR,1076112000,F,9,9,False,,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,,45.0,23.0,6.4,7.0,0.0749452,69.137885590281,6.0,35.805,19.95,,2,,0.26,0.18,0.0,,1.0,1.0,3.0,4.0,,,1.0,,1.0,1.0,1.0,8.0,,,1.0,1.0,Saliou Thioune,,,1.0,1.0,2.0,,0.2042,,-0.52,2.0,,3.0,,,,,
14573136,home,Ħamrun Spartans FC,Mouad El Fanis,mouad-el-fanis,M. E. Fanis,M,47,178.0,88,M,1198066,EUR,1072828800,M,47,47,True,,24.0,15.0,4.0,1.0,0.0,1.0,2.0,11.0,22.0,1.0,,,,45.0,30.0,7.6,12.0,0.0280208,91.803954023013,10.0,35.595,16.59,,1,,-0.06,0.27,0.21,,3.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,Mouad El Fanis,,,,,,1.0,0.5152,0.8801,0.51,,,,1.0,1.0,,,
14573136,home,Ħamrun Spartans FC,Semir Smajlagić,semir-smajlagic,S. Smajlagić,F,9,189.0,51,M,885730,EUR,906076800,F,14,14,True,,11.0,7.0,,,0.0,2.0,3.0,4.0,8.0,1.0,,,,45.0,20.0,7.3,6.0,0.137809,73.804080061696,8.0,25.62,16.905,,3,,0.09,-0.06,0.0,,1.0,,1.0,,,,,,,4.0,,6.0,,1.0,1.0,2.0,,,,1.0,,2.0,1.0,0.3766,0.3226,0.49,,,,1.0,,,,
