match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalCross,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_clearanceOffLine,stat_bigChanceMissed,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_goals
12499540,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,13.0,10.0,,,0.0,2.0,2.0,8.0,11.0,1.0,2.0,,,,74.0,27.0,6.8,5.0,0.0124705,3,,4.0,3.0,9.0,7.0,,,3.0,1.0,,,,1.0,1.0,,,0.546,,3.0,,2.0,,,2.0,0.3133,1.0,,1.0,,,,,
12499540,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,21.0,18.0,2.0,2.0,0.0,4.0,4.0,14.0,20.0,,1.0,,,,80.0,31.0,6.8,8.0,0.0225767,0,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,
12499540,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,False,13.0,8.0,,,0.0,,,8.0,14.0,,1.0,,,,45.0,19.0,6.8,7.0,0.0054369,0,,1.0,,3.0,3.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,lovromajer,
12499540,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,M,11,11,False,16.0,13.0,1.0,,0.0,2.0,3.0,11.0,15.0,1.0,3.0,,,,80.0,35.0,6.7,12.0,0.0508217,1,,1.0,1.0,6.0,5.0,,1.0,1.0,2.0,,,,,,,3.0,0.0138,2.0,3.0,1.0,4.0,1.0,,,,,,,,,1.0,,
12499540,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,F,39,39,False,17.0,8.0,1.0,,0.0,1.0,3.0,7.0,14.0,,3.0,,,,90.0,32.0,6.7,14.0,0.016171,3,,6.0,4.0,9.0,9.0,,,1.0,,,,,1.0,1.0,1.0,3.0,0.2647,,2.0,2.0,2.0,2.0,,1.0,0.1067,,,1.0,1.0,,1.0,,
12499540,away,VfL Wolfsburg,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,8,8,True,26.0,20.0,2.0,1.0,0.0,5.0,5.0,16.0,23.0,1.0,3.0,,,,45.0,38.0,6.8,10.0,0.103822,0,,1.0,1.0,4.0,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,1.0,,,
12499540,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,8.0,6.0,,,0.0,1.0,3.0,5.0,5.0,,2.0,,,,16.0,16.0,6.5,6.0,0.0394463,2,,2.0,2.0,5.0,2.0,,,,1.0,,,,,,,1.0,0.2111,,,2.0,1.0,,,,,,,,,,2.0,,
12499540,away,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,True,3.0,2.0,2.0,1.0,0.0,,,2.0,3.0,,1.0,,,,10.0,6.0,6.9,2.0,0.0181673,0,,,2.0,1.0,2.0,,1.0,,1.0,Bence Dárdai,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12499540,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,4.0,3.0,,,0.0,,,3.0,5.0,,,,,,10.0,9.0,6.5,5.0,0.0122693,0,,2.0,,3.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12499540,away,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499540,away,VfL Wolfsburg,David Odogu,odogu-david,D. Odogu,D,27,190,1304,M,1424191,EUR,1149292800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499540,away,VfL Wolfsburg,Mathys Angely,mathys-angely,M. Angely,D,4,190,250,M,1606624,EUR,1177632000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499540,away,VfL Wolfsburg,Bennit Bröger,bennit-broger,B. Bröger,F,38,181,66,M,1518691,EUR,1151712000,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499540,away,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
