match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_keyPass,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,player_sofascoreId
14109693,home,Kocaelispor,Aleksandar Jovanović,,,aleksandar-jovanovic,A. Jovanović,G,1,191.0,617,M,800971,EUR,723600000,G,1,1,False,36.0,25.0,17.0,7.0,0.0,21.0,25.0,4.0,11.0,2.0,4.0,1.0,1.0,90.0,43.0,6.8,13.0,0.0028388,0.0001,0,0.0168,0.0,0.03,0.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109693,home,Kocaelispor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175.0,120,M,603902,EUR,727142400,D,22,22,False,51.0,33.0,15.0,3.0,0.0,19.0,25.0,14.0,26.0,6.0,2.0,,,90.0,81.0,7.2,25.0,0.01906,,2,,0.13,0.11,0.24,,True,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.028,0.0106,-0.07,,,,,,,,,,,,,,,,,
14109693,home,Kocaelispor,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189.0,1287,M,983510,EUR,1023321600,D,5,5,False,53.0,48.0,10.0,5.0,0.0,35.0,37.0,13.0,16.0,5.0,6.0,,,90.0,64.0,7.6,5.0,0.00663537,,1,,0.09,0.16,0.46,,,,1.0,5.0,,,1.0,,,1.0,2.0,2.0,,,0.1987,,-0.34,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
14109693,home,Kocaelispor,Anfernee Dijksteel,,,anfernee-dijksteel,A. Dijksteel,D,2,183.0,244,M,869199,EUR,846374400,D,2,2,False,53.0,50.0,11.0,8.0,0.0,39.0,40.0,11.0,13.0,7.0,2.0,,,90.0,69.0,7.1,4.0,0.00370611,,0,,0.05,0.11,0.17,,,,8.0,7.0,1.0,,,,,1.0,4.0,2.0,,2.0,,,,4.0,2.0,,,1.0,1.0,,,,,,,,,,,
14109693,home,Kocaelispor,Hrvoje Smolčić,,,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400,D,6,6,False,53.0,46.0,5.0,3.0,0.0,32.0,34.0,14.0,19.0,5.0,3.0,,,90.0,83.0,7.6,14.0,0.0277106,,1,,0.28,0.04,0.28,,,2.0,6.0,7.0,2.0,1.0,1.0,,,5.0,2.0,2.0,,4.0,0.0161,,-0.14,,4.0,,,,,1.0,1.0,,,,,,,,,
14109693,home,Kocaelispor,Habib Keita,Habib Keita,,habib-keita,H. Keita,M,8,182.0,539,M,1082953,EUR,1012867200,M,8,8,False,41.0,34.0,3.0,2.0,0.0,25.0,28.0,9.0,13.0,,7.0,,,89.0,49.0,6.9,11.0,0.00756549,,0,,-0.09,0.14,-0.12,,,1.0,3.0,4.0,1.0,,,,,,1.0,,2.0,,,,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,
14109693,home,Kocaelispor,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176.0,2100,M,189135,EUR,791683200,M,10,10,False,38.0,31.0,2.0,2.0,0.0,15.0,15.0,16.0,23.0,,3.0,,,90.0,52.0,6.8,15.0,0.15261,,0,,0.39,0.07,0.13,,,4.0,4.0,1.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,2.0,4.0,,1.0,1.0,,,,,,
14109693,home,Kocaelispor,Daniel Agyei,,,daniel-agyei,D. Agyei,F,7,183.0,368,M,793227,EUR,865123200,M,7,7,False,12.0,9.0,,,0.0,6.0,6.0,3.0,6.0,1.0,2.0,,,90.0,27.0,6.9,10.0,0.0217496,,4,,0.04,0.29,-0.01,,,4.0,3.0,5.0,2.0,,1.0,1.0,,,1.0,,2.0,,0.1557,0.1645,-0.43,1.0,3.0,1.0,,1.0,,,,,1.0,,2.0,,,,,
14109693,home,Kocaelispor,Joseph Nonge,Joseph Nonge Boende,,joseph-nonge-boende,J. Nonge,M,98,184.0,698,M,1149138,EUR,1116115200,M,98,98,False,19.0,16.0,2.0,1.0,0.0,8.0,9.0,8.0,10.0,1.0,3.0,,,57.0,28.0,6.1,10.0,0.00921394,,0,,-0.19,0.01,0.13,,,,8.0,,4.0,,,,,,,,2.0,3.0,,,,,,,,,,1.0,,,,,,1.0,,,,
14109693,home,Kocaelispor,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400,M,75,75,False,25.0,21.0,1.0,,0.0,12.0,13.0,9.0,12.0,,4.0,,,86.0,36.0,7.8,6.0,0.161664,,2,,0.02,0.33,-0.09,,,1.0,7.0,5.0,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,3.0,0.5045,0.9356,0.5,2.0,2.0,1.0,,1.0,2.0,,2.0,,1.0,,,2.0,1.0,,,
