match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_clearanceOffLine,stat_outfielderBlock,stat_ownGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,stat_punches
10389933,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,17.0,13.0,5.0,2.0,13.0,15.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,21.0,6.3,4.0,0.0,0.0,2.928e-05,0,-0.9278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389933,home,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,D,3,3,False,36.0,28.0,,,7.0,11.0,28.0,3.0,2.0,10.0,,,,,,90.0,59.0,7.2,12.0,0.0,0.0,0.0647244,0,,,,22.0,3.0,1.0,6.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10389933,home,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,24057,EUR,504489600,D,23,23,False,43.0,37.0,4.0,3.0,23.0,24.0,21.0,7.0,5.0,6.0,,,,,,90.0,54.0,6.3,7.0,0.0342,0.0,0.0405548,1,,,,16.0,2.0,2.0,5.0,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,
10389933,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,34.0,31.0,2.0,1.0,27.0,27.0,7.0,3.0,2.0,6.0,,,,,,90.0,45.0,7.3,3.0,0.0,0.0,0.00123054,0,,,,4.0,,,4.0,,,6.0,1.0,,,,,,,,,1.0,4.0,,,1.0,2.0,1.0,,,,,,,,,
10389933,home,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,61.0,51.0,5.0,1.0,25.0,28.0,33.0,1.0,1.0,1.0,,,,,,90.0,71.0,6.8,10.0,0.0886,0.1842,0.0103396,2,,,,26.0,,,4.0,,,2.0,,3.0,3.0,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,
10389933,home,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,39,39,False,37.0,32.0,1.0,1.0,14.0,16.0,24.0,4.0,,3.0,,,,,,69.0,56.0,6.4,14.0,0.0,0.0,0.0382841,0,,Yasser,Larouci,18.0,3.0,,2.0,3.0,,1.0,2.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,larouci.yasseroff,1.0,,,,,
10389933,home,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,11,11,False,30.0,23.0,1.0,,10.0,11.0,21.0,1.0,,7.0,,,,,,59.0,42.0,7.7,11.0,0.227,0.4266,0.180901,3,,,,14.0,2.0,1.0,3.0,4.0,3.0,,,,,1.0,,,,2.0,,,,1.0,,,,,,2.0,,,1.0,1.0,,,
10389933,home,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,58.0,51.0,4.0,3.0,25.0,27.0,31.0,1.0,1.0,8.0,,,,,,90.0,78.0,8.3,10.0,0.1514,0.0,0.490222,3,,,,26.0,,,8.0,3.0,3.0,,3.0,1.0,1.0,1.0,4.0,,,2.0,,,,3.0,,,,,,,,,1.0,1.0,,,
10389933,home,Troyes,Florian Tardieu,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,False,91.0,84.0,10.0,8.0,36.0,39.0,54.0,3.0,2.0,9.0,,,,,,84.0,104.0,7.6,9.0,0.1227,0.2179,0.0380155,2,,,,48.0,2.0,,8.0,1.0,1.0,,1.0,3.0,2.0,,2.0,1.0,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,
10389933,home,Troyes,Renaud Ripart,renaud-ripart,R. Ripart,F,20,181,136,M,247445,EUR,732067200,M,20,20,False,45.0,38.0,1.0,1.0,16.0,18.0,30.0,10.0,2.0,8.0,,,,,,69.0,64.0,7.3,14.0,0.3066,0.5174,0.0970013,3,,,,22.0,3.0,,8.0,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,2.0,2.0,1.0,,,,,1.0,2.0,,1.0,,,1.0,,
