match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_outfielderBlock,stat_wonTackle,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_lastManTackle
12499262,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,30.0,21.0,17.0,8.0,0.0,15.0,15.0,6.0,15.0,1.0,1.0,3.0,10.0,1.0,3.0,6.0,1.0,1.0,1.0,90.0,48.0,7.7,9.0,0.00209849,0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499262,home,Parma,Woyo Coulibaly,,,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,989894,EUR,927158400,D,26,26,False,25.0,20.0,4.0,1.0,0.0,11.0,12.0,9.0,14.0,,3.0,1.0,6.0,2.0,,,,,,90.0,47.0,6.5,13.0,0.00698815,0,,1.0,2.0,7.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12499262,home,Parma,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,False,13.0,11.0,1.0,,0.0,10.0,11.0,1.0,2.0,1.0,3.0,6.0,1.0,2.0,,,,,,90.0,25.0,6.4,3.0,0.00545466,0,,,2.0,5.0,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12499262,home,Parma,Alessandro Circati,,,alessandro-circati,A. Circati,D,39,190,800,M,1155423,EUR,1065744000,D,39,39,False,31.0,27.0,4.0,2.0,0.0,21.0,22.0,6.0,9.0,1.0,3.0,10.0,1.0,1.0,,,,,,90.0,46.0,7.0,5.0,0.00344022,0,,,1.0,2.0,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12499262,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,23.0,17.0,7.0,3.0,0.0,6.0,8.0,11.0,16.0,1.0,3.0,2.0,3.0,1.0,,,,,,90.0,40.0,6.7,11.0,0.00983995,0,,1.0,,2.0,,,,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
12499262,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,False,28.0,22.0,4.0,,0.0,12.0,13.0,10.0,18.0,1.0,2.0,3.0,5.0,2.0,,,,,,90.0,40.0,6.6,9.0,0.0140439,1,,3.0,,4.0,,,,1.0,,,1.0,2.0,1.0,2.0,,1.0,0.0232,,,,,,,,,,,,
12499262,home,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,17.0,8.0,1.0,,0.0,3.0,8.0,5.0,9.0,1.0,4.0,1.0,3.0,,,,,,,76.0,26.0,7.0,10.0,0.00903402,3,,,,,,1.0,1.0,2.0,1.0,,,,,,2.0,,0.4226,True,1.0,3.0,1.0,0.684,,,,,,,
12499262,home,Parma,Dennis Man,,,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,M,98,98,False,14.0,12.0,1.0,,0.0,4.0,4.0,9.0,14.0,,2.0,,3.0,,,,,,,65.0,25.0,8.1,7.0,0.165961,2,,4.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,0.1814,,,1.0,,0.5695,dennisman,1.0,1.0,1.0,,,
12499262,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,False,24.0,20.0,4.0,3.0,0.0,10.0,10.0,10.0,14.0,,2.0,,,2.0,,,,,,80.0,32.0,6.9,6.0,0.0129179,1,,,1.0,2.0,,,,1.0,2.0,1.0,1.0,,,2.0,1.0,,0.0112,,,,,,,,,,1.0,,
12499262,home,Parma,Valentin Mihăilă,,,valentin-mihaila,V. Mihăilă,M,7,177,3261,M,925242,EUR,949449600,M,28,28,False,12.0,7.0,1.0,,0.0,3.0,3.0,4.0,9.0,,7.0,,2.0,1.0,,,,,,65.0,29.0,7.2,9.0,0.00338114,4,,,3.0,4.0,,2.0,2.0,3.0,1.0,2.0,,,,,1.0,1.0,0.9563,,1.0,1.0,,0.2573,,,,,2.0,,
12499262,home,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,13.0,9.0,,,1.0,1.0,1.0,8.0,12.0,,1.0,,2.0,1.0,,,,,,65.0,21.0,7.1,8.0,0.0435334,1,,,1.0,5.0,1.0,1.0,1.0,,3.0,,4.0,2.0,,,,,0.039,,,1.0,,0.0554,,,,,,,
