match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,captain,stat_goalAssist,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_hitWoodwork,player_firstName,player_lastName,stat_punches,stat_bigChanceMissed
10408550,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,21.0,16.0,6.0,1.0,16.0,16.0,5.0,1.0,1.0,1.0,9.0,1.0,2.0,2.0,90.0,33.0,6.7,6.0,0.0,0.0,8.99e-05,0,0.0907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408550,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,82.0,75.0,1.0,1.0,24.0,26.0,59.0,1.0,2.0,2.0,9.0,,,,90.0,96.0,6.8,11.0,0.0525,0.0,0.0834347,1,,52.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10408550,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,False,64.0,57.0,7.0,5.0,27.0,28.0,36.0,2.0,3.0,6.0,6.0,,,,90.0,76.0,7.7,7.0,0.3425,0.2318,0.0311554,1,,30.0,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408550,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,False,48.0,46.0,2.0,2.0,22.0,23.0,25.0,1.0,3.0,3.0,2.0,,,,90.0,57.0,7.2,4.0,0.0,0.0,0.0707757,0,,24.0,,,5.0,,,1.0,,2.0,2.0,,,,True,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10408550,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,D,12,12,False,52.0,47.0,,,14.0,14.0,38.0,1.0,4.0,,5.0,,,,90.0,68.0,6.3,9.0,0.0619,0.039,0.0280342,1,,33.0,,,6.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,2.0,1.0,,,,2.0,,,,,,,
10408550,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,False,57.0,55.0,3.0,2.0,9.0,9.0,51.0,,2.0,,3.0,,,,72.0,66.0,6.9,6.0,0.0243,0.0,0.104077,1,,47.0,3.0,1.0,3.0,1.0,,1.0,,,2.0,,,,,,1.0,2.0,2.0,,,,1.0,1.0,,,,,,
10408550,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,18,18,False,61.0,58.0,2.0,2.0,18.0,20.0,42.0,2.0,9.0,1.0,2.0,,,,74.0,73.0,7.5,4.0,0.0118,0.0,0.458595,1,,41.0,1.0,1.0,7.0,1.0,1.0,,3.0,2.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,,,,,,,
10408550,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,88.0,82.0,13.0,13.0,9.0,11.0,82.0,,3.0,,4.0,,,,74.0,102.0,7.5,12.0,0.1409,0.0,0.0864686,4,,73.0,5.0,,3.0,,2.0,1.0,1.0,,3.0,,,,,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,
10408550,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,F,15,15,False,66.0,58.0,,,12.0,14.0,53.0,,3.0,1.0,3.0,,,,90.0,77.0,7.0,11.0,0.2615,0.1453,0.0833867,2,,46.0,1.0,,4.0,,1.0,,1.0,,2.0,1.0,,,,,1.0,2.0,,,2.0,1.0,1.0,,1.0,,,,,
10408550,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,21,21,False,26.0,23.0,1.0,1.0,4.0,4.0,22.0,,6.0,,1.0,,,,90.0,43.0,7.1,8.0,0.2582,0.0511,0.0316354,4,,19.0,,,3.0,,2.0,2.0,4.0,,1.0,1.0,,,,,,5.0,2.0,,,,,1.0,,1.0,,,,
