match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotOffTarget,stat_keyPass,captain,stat_aerialWon,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside
12448263,home,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,18.0,12.0,9.0,4.0,0.0,12.0,14.0,4.0,2.0,8.0,2.0,3.0,4.0,5.0,1.0,1.0,90.0,34.0,7.2,7.0,0.000586,0,-0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448263,home,Fortuna Sittard,Josip Mitrović,josip-mitrovic,J. Mitrović,M,11,174,184,M,880751,EUR,960681600,D,28,28,False,28.0,19.0,4.0,3.0,0.0,9.0,12.0,18.0,1.0,4.0,,,,,,,68.0,50.0,6.5,16.0,0.0267946,1,,Josip,Mitrović,11.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.1131,,,,,,,,,,,,,,
12448263,home,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,57.0,41.0,19.0,6.0,1.0,21.0,27.0,30.0,6.0,5.0,,,,,,,90.0,68.0,6.5,16.0,0.0275542,1,,,,20.0,,,2.0,4.0,2.0,2.0,,,,,2.0,2.0,,0.0171,1.0,1.0,,,,,,,,,,,,
12448263,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,50.0,47.0,5.0,4.0,0.0,27.0,27.0,23.0,12.0,3.0,,,,,,,90.0,73.0,7.4,4.0,0.488156,1,,Rodrigo,Guth,20.0,,,5.0,7.0,4.0,1.0,1.0,1.0,,2.0,,,,0.2476,1.0,1.0,True,3.0,1.0,1.0,1.0,2.0,,,,,,
12448263,home,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,False,33.0,21.0,4.0,,0.0,11.0,12.0,25.0,3.0,3.0,,,,,,,85.0,70.0,6.3,25.0,0.0107628,0,,,,10.0,4.0,,,9.0,9.0,3.0,10.0,5.0,,,3.0,3.0,1.0,,,,,,,,,,1.0,1.0,,,,
12448263,home,Fortuna Sittard,Samuel Bastien,samuel-bastien,S. Bastien,M,22,174,271,M,352964,EUR,843696000,M,22,22,False,36.0,31.0,3.0,2.0,0.0,17.0,19.0,20.0,3.0,5.0,,,,,,,90.0,56.0,6.8,11.0,0.0999496,1,,,,15.0,3.0,1.0,2.0,3.0,3.0,,1.0,1.0,,,2.0,1.0,2.0,0.0406,,,,,1.0,,,,,,1.0,0.1975,,
12448263,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,False,58.0,49.0,6.0,4.0,0.0,30.0,33.0,26.0,2.0,5.0,,,,,,,90.0,75.0,7.2,11.0,0.103387,0,,,,20.0,1.0,1.0,1.0,4.0,8.0,3.0,2.0,2.0,,2.0,2.0,2.0,1.0,,,,,4.0,,,,1.0,,,,,,
12448263,home,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,30.0,25.0,5.0,3.0,0.0,15.0,17.0,20.0,,8.0,,,,,,,68.0,47.0,7.2,13.0,0.2047,2,,,,11.0,7.0,1.0,1.0,3.0,3.0,,1.0,,1.0,,1.0,1.0,,0.1524,1.0,1.0,,,1.0,1.0,,,2.0,,,,,
12448263,home,Fortuna Sittard,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,33,33,False,27.0,17.0,,,1.0,5.0,5.0,22.0,2.0,2.0,,,,,,,90.0,44.0,8.1,15.0,0.278966,3,,,,12.0,,,,5.0,6.0,,3.0,1.0,,1.0,1.0,1.0,,1.2273,1.0,2.0,,4.0,3.0,1.0,1.0,,,,2.0,1.3156,1.0,
12448263,home,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,M,7,7,False,22.0,18.0,1.0,1.0,1.0,4.0,4.0,21.0,3.0,2.0,,,,,,,84.0,44.0,8.6,9.0,0.518769,4,,,,16.0,3.0,2.0,,2.0,7.0,,5.0,3.0,3.0,1.0,2.0,1.0,1.0,0.376,,4.0,,2.0,,2.0,1.0,,,,1.0,0.7782,1.0,
