match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_totalCross,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_totalKeeperSweeper
12421124,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,True,24.0,13.0,18.0,7.0,0.0,11.0,17.0,2.0,7.0,12.0,3.0,4.0,90.0,31.0,7.7,11.0,0.00094959,0,0.7946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421124,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,,27.0,22.0,7.0,4.0,1.0,16.0,17.0,6.0,10.0,1.0,,,90.0,51.0,7.5,9.0,0.00263137,1,,,,2.0,3.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,3.0,0.0672,1.0,,,,,,,,,,,,,,,,
12421124,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,,19.0,17.0,1.0,,0.0,16.0,17.0,1.0,2.0,6.0,,,90.0,36.0,7.8,3.0,0.00041349,0,,,,2.0,9.0,7.0,,,6.0,1.0,4.0,4.0,2.0,,,7.0,2.0,1.0,1.0,,,,,,,,,,,,
12421124,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,,27.0,18.0,4.0,1.0,0.0,9.0,13.0,9.0,14.0,2.0,,,90.0,36.0,6.5,11.0,0.00547914,0,,,,2.0,5.0,3.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,
12421124,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,M,5,5,False,,11.0,8.0,,,0.0,4.0,5.0,4.0,7.0,1.0,,,82.0,23.0,6.9,5.0,0.00573018,0,,,,,6.0,6.0,,,1.0,,5.0,4.0,1.0,,,3.0,,,1.0,2.0,,1.0,,,,,,,,,
12421124,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,33.0,26.0,1.0,,0.0,12.0,12.0,15.0,22.0,3.0,,,86.0,54.0,7.9,9.0,0.0611822,3,,,,1.0,1.0,8.0,,1.0,2.0,1.0,3.0,2.0,1.0,0.2761,1.0,,,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,0.1982,,,,,
12421124,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,False,,20.0,12.0,,,0.0,3.0,5.0,9.0,15.0,6.0,,,65.0,38.0,6.8,14.0,0.122073,1,,Jean Thierry Lazare,Amani,,8.0,3.0,,,,1.0,1.0,,1.0,0.033,3.0,1.0,,2.0,2.0,2.0,1.0,,,,,,jtl_amani_8,3.0,1.0,,
12421124,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,M,27,27,False,,15.0,14.0,,,0.0,2.0,3.0,12.0,12.0,6.0,,,90.0,27.0,7.0,6.0,0.172063,1,,,,,9.0,2.0,,,2.0,,1.0,1.0,2.0,0.1704,2.0,1.0,,,,2.0,5.0,,,1.0,1.0,0.8744,,1.0,,1.0,
12421124,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,94,94,False,,37.0,32.0,1.0,1.0,1.0,15.0,15.0,18.0,24.0,11.0,,,90.0,72.0,8.6,17.0,0.446465,3,,,,,7.0,4.0,1.0,,2.0,3.0,1.0,1.0,,0.1775,2.0,,,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,0.4065,,1.0,2.0,1.0,
12421124,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196,4992,M,1119328,EUR,994118400,F,12,12,False,,10.0,6.0,,,0.0,1.0,1.0,5.0,11.0,2.0,,,66.0,34.0,8.6,15.0,0.00952596,5,,Promise David,,2.0,7.0,6.0,,,,,1.0,1.0,1.0,1.4052,,1.0,,4.0,,,6.0,2.0,,3.0,2.0,1.8427,,2.0,3.0,2.0,
