match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_challengeLost,stat_errorLeadToAShot,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,player_sofascoreId,player_firstName,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_penaltyFaced,stat_penaltyConceded
14907281,home,Fulham,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907281,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907281,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907281,home,Fulham,Seth Ridgeon,seth-ridgeon,S. Ridgeon,M,38,171,146,M,1899771,EUR,1221177600,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seth,,,,,,Ridgeon,,
14907281,away,Nottingham Forest,John Victor,john-victor,John,G,12,197,3305,M,840103,EUR,824169600,G,13,13,False,31.0,23.0,14.0,6.0,0.0,19.0,19.0,4.0,12.0,,4.0,,,,90.0,32.0,6.4,8.0,0.00271304,30.18888273567,7.0,12.915,4.62,,0,-0.2531,0.13,-0.04,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14907281,away,Nottingham Forest,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2582,M,1010220,EUR,1048032000,D,37,37,False,42.0,33.0,7.0,1.0,0.0,18.0,20.0,15.0,22.0,2.0,,,,,81.0,61.0,6.5,14.0,0.00533676,65.717852530178,10.0,-37.59,4.62,,0,,0.01,-0.4,-0.04,,1.0,,,1.0,3.0,4.0,1.0,,,2.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14907281,away,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,31,31,False,56.0,52.0,6.0,4.0,0.0,34.0,35.0,18.0,21.0,4.0,7.0,,,,90.0,67.0,7.0,5.0,0.0193065,80.053754573765,14.0,19.635,11.445,,0,,0.22,0.03,0.13,,,,1.0,4.0,4.0,5.0,,,1.0,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,milenkovicn_4,,,,,,,,,
14907281,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,5,5,False,66.0,55.0,7.0,4.0,0.0,35.0,38.0,20.0,28.0,3.0,8.0,,,,90.0,79.0,6.6,14.0,0.0369947,150.48124457646,18.0,7.875,9.765,,1,,0.28,0.06,0.26,,,,2.0,,8.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,,1.0,,,,,,0.0217,-0.04,,murillosantiago40,Murillo,,,1.0,,0.0551,,,
14907281,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,3,3,False,40.0,26.0,8.0,1.0,0.0,12.0,14.0,14.0,26.0,3.0,5.0,,,,90.0,63.0,6.4,21.0,0.135481,135.56901016335,15.0,86.205,36.96,,1,,0.09,0.02,-0.05,,2.0,1.0,1.0,,3.0,2.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,38.149467938623,1.0,,0.0249,-0.06,,,,,,1.0,,0.022,,,
14907281,away,Nottingham Forest,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,12,12,False,51.0,49.0,2.0,1.0,0.0,22.0,22.0,27.0,29.0,1.0,6.0,,,,73.0,67.0,6.1,9.0,0.0323261,199.21189405108,25.0,45.15,27.3,,1,,0.06,0.12,-0.42,,5.0,,,,1.0,3.0,,,2.0,3.0,1.0,2.0,,1.0,1.0,,,,,,,,27.810473135134,1.0,1.0,0.0159,-0.09,,Douglas_Luiz,,,,,,,,,1.0
14907281,away,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,False,76.0,66.0,9.0,2.0,0.0,25.0,25.0,41.0,51.0,1.0,10.0,,,,90.0,95.0,6.7,19.0,0.0219312,187.24339805928,27.0,33.285,11.025,,1,,0.13,0.13,0.32,,3.0,,1.0,4.0,6.0,6.0,1.0,,1.0,1.0,1.0,4.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,1.0,0.0072,-0.18,,,,,,,,,,,
14907281,away,Nottingham Forest,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,1090963,EUR,1067385600,M,21,21,False,36.0,32.0,3.0,2.0,0.0,9.0,10.0,23.0,26.0,,3.0,,,,90.0,59.0,5.7,15.0,0.14798,165.78645479672,21.0,67.515,21.315,,1,,-0.07,0.14,-0.31,,6.0,1.0,2.0,,12.0,1.0,1.0,,2.0,,,,,1.0,2.0,,,6.0,1.0,3.0,1.0,,71.373763584738,4.0,,0.019,-0.15,1.0,,,,,,,,,,
14907281,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,28.0,23.0,1.0,1.0,0.0,6.0,6.0,17.0,22.0,,3.0,,,,73.0,41.0,6.0,12.0,0.0615826,41.461548552272,7.0,17.01,7.77,,2,,-0.05,0.18,-0.02,,,,6.0,,8.0,1.0,1.0,,,,,5.0,1.0,,2.0,True,1.0,1.0,,,,,,,2.0,0.1254,-0.45,,Morgangibbs27,,,,,,,,,
14907281,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,7,7,False,24.0,22.0,3.0,2.0,0.0,3.0,4.0,19.0,20.0,1.0,2.0,,,,89.0,37.0,6.6,9.0,0.0398649,150.93972101723,15.0,64.785,28.665,,1,,0.06,0.11,-0.04,,2.0,,,,1.0,,,,1.0,,,2.0,,,2.0,,,1.0,,,,,72.085703497965,4.0,,0.0145,-0.07,1.0,Calteck10,,,,,,,,,
14907281,away,Nottingham Forest,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20784,M,981619,EUR,983059200,F,19,19,False,13.0,11.0,2.0,2.0,0.0,4.0,4.0,7.0,9.0,,4.0,,,,72.0,25.0,7.0,6.0,0.00763169,46.900465048993,8.0,22.155,5.565,,4,,-0.2,0.49,0.14,,,,2.0,6.0,3.0,9.0,,,,,,4.0,3.0,1.0,,,,,,,,,7.829897125761,1.0,2.0,0.439,-0.7,2.0,igorjesus,,,,,,,,,
14907281,away,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,18.0,3.0,6.4,2.0,0.00518787,3.7716872882041,1.0,2.205,2.205,,0,,-0.17,0.21,0.0,,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14907281,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,14.0,14.0,2.0,2.0,0.0,6.0,6.0,8.0,8.0,,1.0,,,,17.0,15.0,6.7,,0.00466067,27.228246535868,3.0,14.49,12.285,,0,,0.08,0.03,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907281,away,Nottingham Forest,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,1003334,EUR,1034899200,M,24,24,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,17.0,8.0,6.4,6.0,0.00079434,21.663081343218,2.0,3.465,2.625,,0,,-0.07,0.02,-0.01,,1.0,,1.0,,4.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,jamesmcatee_,,,,,,,,,
14907281,away,Nottingham Forest,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,287643,EUR,850608000,D,35,35,True,10.0,9.0,1.0,,0.0,3.0,3.0,6.0,7.0,1.0,,,,,9.0,14.0,6.7,4.0,0.00160877,67.060232566322,6.0,48.09,27.3,,0,,-0.04,0.04,0.0,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,28.889968916563,1.0,,,,,OZinchenko,,,,,,,,,
14907281,away,Nottingham Forest,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,15,15,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907281,away,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907281,away,Nottingham Forest,Zach Abbott,abbott-zach,Z. Abbott,D,44,180,489,M,1390490,EUR,1147478400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907281,away,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907281,away,Nottingham Forest,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
