match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_errorLeadToAShot,player_firstName,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_lastName,captain,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced
12437730,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,False,24.0,15.0,17.0,8.0,0.0,10.0,10.0,5.0,14.0,1.0,1.0,1.0,14.0,1.0,3.0,3.0,4.0,1.0,1.0,90.0,41.0,7.6,10.0,0.00371442,0,1.0733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437730,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,35.0,22.0,7.0,3.0,0.0,15.0,19.0,7.0,17.0,5.0,11.0,8.0,2.0,,,,,,,90.0,61.0,6.7,17.0,0.00266332,0,,1.0,4.0,1.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437730,home,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,4,4,False,53.0,46.0,8.0,3.0,0.0,38.0,39.0,8.0,14.0,5.0,6.0,12.0,1.0,,,,,,,90.0,73.0,7.1,8.0,0.00389169,0,,,4.0,,,,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437730,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,6,6,False,41.0,32.0,8.0,4.0,0.0,27.0,29.0,5.0,14.0,2.0,2.0,10.0,3.0,,,,,,,90.0,59.0,6.8,12.0,0.00971004,0,,2.0,4.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437730,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,1396048,EUR,1004313600,D,22,22,False,16.0,8.0,6.0,1.0,0.0,4.0,8.0,4.0,10.0,1.0,3.0,1.0,5.0,,,,,,,85.0,33.0,6.5,13.0,0.0102379,2,,2.0,5.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,Carlos Romero,1.0,1.0,1.0,1.0,0.0372,2.0,,,,,,,,,,,,,,
12437730,home,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173,307,M,826679,EUR,837820800,M,12,12,False,21.0,20.0,2.0,1.0,2.0,12.0,12.0,9.0,11.0,,3.0,1.0,2.0,,,,,,,58.0,39.0,8.2,5.0,0.84906,1,,2.0,1.0,,2.0,,,,,,,1.0,,,,1.0,,,0.059,4.0,1.0,2.0,1.0,1.0,1.0,0.408,,,,,,,,
12437730,home,Espanyol,Alex Král,alex-kral,A. Král,M,33,185,664,M,825740,EUR,895536000,M,20,20,False,15.0,9.0,1.0,,0.0,4.0,5.0,5.0,10.0,1.0,7.0,2.0,4.0,,,,,,,90.0,33.0,6.6,14.0,0.00406231,0,,,8.0,,5.0,4.0,,3.0,2.0,1.0,,3.0,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,
12437730,home,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,916136,EUR,830908800,M,18,18,False,23.0,20.0,2.0,1.0,0.0,11.0,12.0,9.0,11.0,1.0,3.0,2.0,5.0,,,,,,,58.0,28.0,6.7,3.0,0.00867429,1,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,0.0234,,,,,,,,,,,,,,,
12437730,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,1019236,EUR,992736000,M,17,17,False,7.0,4.0,1.0,,0.0,1.0,2.0,4.0,8.0,1.0,4.0,1.0,2.0,,,,,,,74.0,20.0,6.3,10.0,0.00455388,0,,3.0,4.0,,,,1.0,1.0,1.0,,,3.0,,,1.0,,,,,,1.0,3.0,2.0,,,,,,,,,,,
12437730,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,F,7,7,False,13.0,11.0,,,0.0,5.0,5.0,6.0,8.0,,3.0,3.0,3.0,,,,,,,90.0,35.0,8.9,11.0,0.0146474,3,,,8.0,,2.0,1.0,1.0,1.0,2.0,,,2.0,,,3.0,,,,1.3303,1.0,,2.0,,3.0,,2.3826,,True,3.0,,,,,
