match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_clearanceOffLine,stat_interceptionWon,captain,stat_challengeLost,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAShot,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_blockedScoringAttempt,stat_ownGoals
12530833,home,Gaziantep FK,Sokratis Dioudis,sokratis-dioudis,S. Dioudis,G,13,189,266,M,173933,EUR,728697600,G,1,1,False,21.0,10.0,18.0,7.0,0.0,5.0,7.0,5.0,14.0,3.0,45.0,21.0,6.5,11.0,0.00069925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,22,177,65,M,940367,EUR,892944000,D,22,22,False,20.0,17.0,1.0,,0.0,9.0,10.0,8.0,10.0,5.0,90.0,38.0,6.9,9.0,0.00286773,0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,False,20.0,15.0,4.0,3.0,0.0,11.0,11.0,4.0,9.0,2.0,90.0,34.0,7.5,5.0,0.00125361,0,,,1.0,1.0,7.0,,,,7.0,3.0,,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,36,36,False,25.0,16.0,9.0,2.0,0.0,13.0,15.0,3.0,10.0,2.0,90.0,37.0,7.6,9.0,0.00097855,0,,,2.0,2.0,4.0,,,,7.0,3.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,D,7,7,False,29.0,21.0,5.0,,0.0,13.0,16.0,8.0,13.0,3.0,90.0,53.0,7.2,16.0,0.0387711,0,,,,5.0,8.0,,5.0,4.0,2.0,4.0,1.0,,,2.0,,,,True,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,25,25,False,23.0,21.0,1.0,,0.0,11.0,12.0,10.0,11.0,1.0,82.0,31.0,6.3,5.0,0.00431174,0,,,4.0,9.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,228342,EUR,656985600,M,20,20,False,23.0,15.0,3.0,1.0,0.0,8.0,11.0,7.0,12.0,11.0,90.0,40.0,7.4,12.0,0.367198,1,,,1.0,7.0,9.0,1.0,1.0,,1.0,4.0,2.0,1.0,,3.0,4.0,,1.0,,,5.0,3.0,1.0,1.0,0.0405,,,,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,M,18,18,False,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,,45.0,12.0,6.3,5.0,0.00194581,1,,,1.0,3.0,3.0,,1.0,,,,,3.0,,,1.0,,,,1.0,,,,,0.4715,1.0,1.0,0.3313,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,M,9,9,False,17.0,13.0,,,0.0,3.0,5.0,10.0,12.0,5.0,72.0,33.0,6.7,10.0,0.0180031,1,,,4.0,12.0,5.0,3.0,4.0,3.0,1.0,,1.0,2.0,,,,,2.0,,,4.0,,,1.0,0.0259,,,,,,,,,,,,,,,,,,
12530833,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180,197,M,883355,EUR,962668800,M,11,11,False,10.0,5.0,1.0,,0.0,1.0,3.0,5.0,10.0,3.0,90.0,35.0,7.1,13.0,0.054279,2,,,1.0,5.0,8.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,,1.0,2.0,,1.0,,1.0,,,,1.0,0.0405,,1.0,0.0833,3.0,1.0,,,,,,,,,,,,,
