match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_interceptionWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goals,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_clearanceOffLine
14109725,home,Trabzonspor,Danylo Sikan,,,sikan-danylo,D. Sikan,F,14,185,1357,M,,945479,EUR,987379200,F,14,14,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,18.0,8.0,6.3,3.0,0.0273179,11.439747383022,2.0,-5.985,0.52499999999999,,0,,-0.28,-0.2,0.14,,1.0,1.0,3.0,2.0,,1.0,,,,2.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
14109725,home,Trabzonspor,Arif Boşluk,Arif Bosluk,,arif-bosluk,A. Boşluk,D,24,183,173,M,,1138095,EUR,1054857600,D,77,77,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,,,,17.0,8.0,6.8,1.0,0.00166418,25.415596533708,2.0,21.63,19.11,,0,,-0.02,0.09,0.21,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109725,home,Trabzonspor,Rayyan Baniya,,,rayyan-baniya,R. Baniya,D,23,192,339,M,,929739,EUR,919296000,D,23,23,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,10.0,4.0,6.6,1.0,2.7e-07,,,,,,0,,0.0,,0.16,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14109725,home,Trabzonspor,Ozan Tufan,,,ozan-tufan,O. Tufan,M,11,182,2045,M,,251907,EUR,795916800,M,11,11,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,10.0,3.0,6.7,,1.2e-07,,,,,,0,,0.0,,0.25,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109725,home,Trabzonspor,Cihan Çanak,Cihan Canak,,cihan-canak,C. Çanak,M,99,175,582,M,,1127335,EUR,1106524800,F,61,61,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,1.0,1.0,,,2.31e-05,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14109725,home,Trabzonspor,Onuralp Çevikkan,Onuralp Cevikkan,,onuralp-cevikkan,O. Çevikkan,G,25,190,370,M,,1417078,EUR,1136160000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,home,Trabzonspor,Serdar Saatçı,Serdar Saatci,,serdar-saatci,S. Saatçı,D,15,190,431,M,,1084880,EUR,1045180800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,home,Trabzonspor,Tim Jabol-Folcarelli,Tim Jabol-Folcarelli,,tim-jabol-folcarelli,T. Jabol-Folcarelli,M,26,187,314,M,,1106446,EUR,944438400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,home,Trabzonspor,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187,1396,M,,1106681,EUR,1077062400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,home,Trabzonspor,Onuralp Çakıroğlu,Onuralp Çakıroğlu,,onuralp-cakiroglu,O. Çakıroğlu,F,17,177,195,M,,1823965,EUR,1196812800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,away,Konyaspor,Bahadır Han Güngördü,,,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,,807289,EUR,821750400,G,13,13,False,30.0,22.0,11.0,3.0,0.0,20.0,25.0,2.0,5.0,5.0,1.0,3.0,90.0,40.0,5.7,8.0,0.0004239,46.129610455207,7.0,-19.11,0.94500000000001,0.4219,0,-1.0475,0.01,-0.05,-0.98,0.37,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,
14109725,away,Konyaspor,Yhoan Andzouana,,,yhoan-andzouana,Y. Andzouana,D,23,179,261,M,,605548,EUR,850435200,D,23,23,False,36.0,33.0,2.0,2.0,0.0,22.0,23.0,11.0,13.0,6.0,,,90.0,60.0,6.8,9.0,0.132568,111.13967228716,12.0,-68.145,6.93,,4,,0.19,0.15,-0.28,,1.0,,4.0,2.0,2.0,,,,,2.0,1.0,0.1565,,-0.13,,1.0,,1.0,,3.0,,2.0,,,1.0,1.0,,1.0,3.0,,,,,,,,,,1.0,1.0
14109725,away,Konyaspor,Uğurcan Yazğılı,,,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,,904303,EUR,923616000,D,5,5,False,44.0,40.0,7.0,5.0,0.0,27.0,28.0,13.0,16.0,7.0,,,90.0,60.0,6.8,5.0,0.064876,4.8071301209765,1.0,-1.89,-1.89,,0,,0.12,0.01,-0.2,,,,2.0,6.0,,1.0,1.0,,5.0,4.0,3.0,,,,,2.0,,,,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,
14109725,away,Konyaspor,Muzaffer Utku Eriş,,,muzaffer-utku-eris,M. U. Eriş,D,37,186,38,M,,1981253,EUR,1153267200,D,37,37,False,41.0,34.0,8.0,4.0,0.0,31.0,36.0,3.0,5.0,2.0,,,57.0,47.0,5.9,7.0,0.00285411,23.678874314613,5.0,-2.625,2.205,,0,,-0.04,0.01,-0.52,,,,1.0,1.0,,,,,4.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
14109725,away,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,,224112,EUR,638928000,D,12,12,False,29.0,21.0,2.0,1.0,0.0,10.0,14.0,11.0,15.0,2.0,,,90.0,48.0,5.8,13.0,0.0540547,84.233276780183,4.0,-15.855,10.92,,1,,0.07,-0.02,-0.51,,4.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,0.019,,-0.01,True,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,
14109725,away,Konyaspor,Jo Jin-ho,,,jin-ho-jo,J. Jo,M,21,172,550,M,,1019710,EUR,1057795200,M,21,21,False,52.0,48.0,4.0,2.0,0.0,28.0,30.0,20.0,22.0,8.0,,,90.0,71.0,7.1,10.0,0.0284586,348.29657174927,25.0,-249.69,9.345,,2,,0.15,0.4,-0.14,,1.0,,6.0,7.0,1.0,3.0,2.0,2.0,,4.0,1.0,0.112,0.6039,-0.16,,,,1.0,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,
14109725,away,Konyaspor,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180,3687,M,,927649,EUR,938995200,M,40,40,False,29.0,18.0,1.0,,0.0,7.0,10.0,11.0,19.0,9.0,,,90.0,57.0,6.3,16.0,0.10348,181.26161643408,21.0,-113.4,13.23,,1,,-0.05,0.35,-0.21,,1.0,1.0,13.0,9.0,1.0,4.0,1.0,,1.0,3.0,3.0,0.0582,,-0.21,,4.0,,3.0,,,,1.0,5.0,2.0,3.0,,2.0,1.0,,,,,1.0,,,,,,,
14109725,away,Konyaspor,Melih İbrahimoğlu,,,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,,998462,EUR,963792000,M,77,77,False,35.0,30.0,3.0,1.0,0.0,16.0,17.0,14.0,18.0,4.0,,,87.0,49.0,6.3,9.0,0.0441936,106.47424640222,11.0,-55.02,14.595,,4,,0.07,0.29,-0.13,,1.0,,6.0,3.0,,2.0,1.0,1.0,,2.0,2.0,0.2594,0.0579,-0.46,,,,1.0,,1.0,,2.0,,4.0,,,,1.0,2.0,,,,,,,,,,,
14109725,away,Konyaspor,Morten Bjørlo,,,morten-bjorlo,M. Bjorlo,M,42,176,156,M,,921358,EUR,812764800,M,42,42,False,37.0,33.0,2.0,2.0,0.0,20.0,22.0,13.0,15.0,6.0,,,87.0,47.0,6.5,6.0,0.0742325,56.509986339095,7.0,-23.31,5.25,,1,,-0.15,0.29,-0.2,,,,5.0,5.0,,3.0,1.0,,,2.0,1.0,0.0302,,-0.21,,1.0,2.0,2.0,2.0,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,
14109725,away,Konyaspor,Enis Bardhi,,,enis-bardhi,E. Bardhi,M,10,172,1009,M,,355024,EUR,804643200,M,10,10,False,13.0,8.0,2.0,,0.0,2.0,3.0,6.0,10.0,4.0,,,57.0,18.0,6.0,7.0,0.00504692,23.854129933809,5.0,-20.475,-0.42,,2,,-0.08,0.05,-0.16,,,,1.0,,,,,1.0,,,,0.4594,0.3395,-0.57,,,,,,,,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
14109725,away,Konyaspor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,,284767,EUR,741225600,F,22,22,False,23.0,12.0,,,0.0,6.0,10.0,6.0,13.0,1.0,,,81.0,32.0,8.2,12.0,0.04262,57.813359203959,7.0,-19.635,7.245,,0,,-0.51,0.13,0.83,,,,,8.0,,,,,1.0,1.0,,,,,,,5.0,,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,1.0
14109725,away,Konyaspor,Yasir Subaşı,,,yasir-subasi,Y. Subaşı,D,3,180,51,M,,796555,EUR,820454400,D,3,3,True,12.0,10.0,1.0,1.0,0.0,7.0,7.0,3.0,5.0,,,,33.0,19.0,7.0,4.0,0.00788371,,,,,,0,,-0.04,,0.2,,1.0,,1.0,2.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
14109725,away,Konyaspor,Pedrinho,,,pedrinho,Pedrinho,M,8,173,205,M,,1015939,EUR,850953600,F,8,8,True,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,2.0,,,33.0,22.0,7.0,7.0,0.315924,80.375986487882,8.0,-7.875,10.185,,0,,0.33,0.05,0.0,,4.0,1.0,2.0,3.0,,1.0,,,,1.0,,,,,,,,,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
14109725,away,Konyaspor,Melih Bostan,,,melih-bostan,M. Bostan,F,91,173,184,M,,1133195,EUR,1081382400,F,17,17,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,9.0,6.0,6.6,,0.0219268,6.9367976246314,2.0,-6.195,-2.415,,1,,0.05,0.02,0.13,,,,,1.0,,,,,,1.0,1.0,0.5396,,-0.53,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,
14109725,away,Konyaspor,Ismail Esat Buga,,,esat-buga-ismail,I. E. Buga,M,30,188,21,M,,2166295,EUR,1154995200,M,30,30,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,8.0,4.0,6.7,2.0,0.00656673,15.366412752528,2.0,-10.185,-1.68,,0,,0.11,-0.22,0.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,away,Konyaspor,Kaan Akyazı,,,akyazi-kaan,K. Akyazı,F,70,182,101,M,,1476229,EUR,1125100800,F,70,70,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,,,8.0,7.0,6.7,2.0,1.608e-05,9.9787077820728,1.0,-9.975,-9.975,,0,,-0.01,-0.14,0.15,,1.0,,2.0,4.0,,1.0,,,,3.0,3.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14109725,away,Konyaspor,Deniz Ertaş,Deniz Ertas,,deniz-ertas,D. Ertaş,G,1,194,250,M,,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,away,Konyaspor,Josip Ćalušić,,,josip-calusic,J. Ćalušić,D,15,184,78,M,,172331,EUR,750297600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,away,Konyaspor,Mücahit Ibrahimoglu,Mücahit Ibrahimoglu,,mucahit-ibrahimoglu,M. Ibrahimoglu,M,61,172,49,M,,1149209,EUR,1110326400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109725,away,Konyaspor,Marius Ștefănescu,,,marius-stefanescu,M. Ștefănescu,M,15,168,495,M,,988637,EUR,903398400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
