match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork
11368629,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,31.0,16.0,23.0,8.0,12.0,15.0,4.0,16.0,1.0,1.0,2.0,9.0,5.0,1.0,1.0,1.0,90.0,43.0,7.1,16.0,0.00097984,0,-0.5931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368629,home,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,False,38.0,34.0,1.0,,20.0,22.0,14.0,19.0,,1.0,1.0,4.0,,,,,90.0,58.0,6.1,12.0,0.0196672,0,,youssouf_sabaly23,3.0,2.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368629,home,Real Betis,Sokratis Papastathopoulos,Sokratis,Papastathopoulos,sokratis-papastathopoulos,S. Papastathopoulos,D,3,187,628,,2322979,EUR,581817600,D,19,19,False,50.0,46.0,4.0,1.0,41.0,42.0,5.0,8.0,,2.0,4.0,6.0,,,,,90.0,56.0,6.4,4.0,0.00138934,0,,,,1.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368629,home,Real Betis,Chadi Riad,,,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,28,28,False,46.0,41.0,3.0,1.0,32.0,35.0,9.0,11.0,1.0,3.0,2.0,6.0,,,,,90.0,62.0,7.0,6.0,0.00433965,0,,chadiriad17,,,1.0,,,2.0,2.0,1.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
11368629,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,False,47.0,38.0,5.0,2.0,23.0,24.0,15.0,27.0,1.0,5.0,1.0,3.0,,,,,84.0,74.0,6.6,19.0,0.0142981,1,,,4.0,,5.0,1.0,1.0,2.0,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,0.0228,1.0,,,,,,,,,,,,,,
11368629,home,Real Betis,Guido Rodríguez,,,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,49.0,43.0,5.0,2.0,23.0,26.0,20.0,23.0,,11.0,,7.0,,,,,90.0,71.0,7.3,9.0,0.0195111,0,,guiido_rodriguez,,,3.0,3.0,1.0,9.0,3.0,,,,2.0,,1.0,,1.0,,1.0,True,,,,,,,,,,,,,
11368629,home,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,False,30.0,27.0,1.0,1.0,14.0,14.0,14.0,17.0,,6.0,1.0,4.0,,,,,60.0,47.0,7.1,6.0,0.0442472,0,,,1.0,1.0,3.0,,2.0,4.0,2.0,,1.0,,1.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
11368629,home,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,49.0,44.0,4.0,2.0,14.0,14.0,30.0,35.0,,3.0,,3.0,,,,,84.0,62.0,7.4,11.0,0.0587851,1,,,,,4.0,2.0,1.0,,,,2.0,,2.0,3.0,1.0,,2.0,0.0973,1.0,,,1.0,1.0,0.5243,,,,,,,,,
11368629,home,Real Betis,Isco,,,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,False,67.0,56.0,2.0,2.0,12.0,15.0,44.0,54.0,1.0,15.0,,9.0,,,,,90.0,106.0,8.8,25.0,0.155455,3,,iscoalarcon,2.0,5.0,13.0,7.0,7.0,4.0,3.0,,,,1.0,4.0,6.0,,4.0,0.2021,4.0,,,1.0,1.0,0.449,1.0,2.0,,,,,,,
11368629,home,Real Betis,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,M,10,10,False,27.0,22.0,2.0,2.0,9.0,10.0,13.0,19.0,2.0,4.0,,2.0,,,,,75.0,40.0,7.3,8.0,0.0081177,2,,,2.0,2.0,6.0,1.0,,1.0,,2.0,1.0,,2.0,,,,1.0,0.0965,,,,2.0,1.0,0.3444,,,1.0,,,,,,
11368629,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,False,10.0,9.0,1.0,1.0,3.0,3.0,7.0,8.0,,,,,,,,,60.0,13.0,7.2,1.0,0.0116035,1,,,1.0,,,,,,,,,,,,,,,0.027,2.0,,1.0,1.0,,0.0326,1.0,,,1.0,,,,,
11368629,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,True,26.0,25.0,3.0,2.0,6.0,6.0,19.0,20.0,1.0,1.0,1.0,2.0,,,,,30.0,29.0,6.5,2.0,0.00993296,0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11368629,home,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,7,7,True,11.0,6.0,,,,,6.0,11.0,2.0,4.0,1.0,1.0,,,,,30.0,33.0,6.9,11.0,0.00285393,4,,ez_abde,,1.0,4.0,2.0,,2.0,1.0,,1.0,,1.0,3.0,,1.0,,0.2297,,,,1.0,,0.1119,,2.0,,,,,,,
11368629,home,Real Betis,Nabil Fekir,,,nabil-fekir,N. Fekir,M,20,173,3513,M,337671,EUR,742953600,F,8,8,True,17.0,13.0,,,1.0,2.0,12.0,15.0,1.0,1.0,,1.0,,,,,15.0,18.0,6.8,4.0,0.0296956,1,,NabilFekir,,,,,,,,,,,,,,,,0.0316,1.0,,,,,,,1.0,1.0,,,,,,
11368629,home,Real Betis,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,12.0,7.0,6.6,,0.00136719,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11368629,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,12.0,4.0,6.9,1.0,0.0484451,1,,,,,,,,,,,,,,,,,,0.0617,1.0,,,1.0,,0.0245,,,,,,,,,
11368629,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368629,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368629,home,Real Betis,Ricardo Visus,Ricardo Visus,,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
