match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_gender,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_unsuccessfulTouch,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches
10408549,home,Real Valladolid,Óscar Plano,,,oscar-plano,Ó. Plano,F,180,117,255235,EUR,666230400,F,10,10,False,19.0,15.0,,,7.0,9.0,9.0,13.0,5.0,2.0,2.0,,,,,76.0,36.0,6.9,9.0,0.4441,0.1849,0.0300483,3,,20,M,3.0,1.0,2.0,2.0,5.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,1.0,,2.0,,,,
10408549,home,Real Valladolid,Álvaro Aguado,,,alvaro-aguado,Á. Aguado,M,174,148,916136,EUR,830908800,M,6,6,True,14.0,11.0,3.0,1.0,3.0,3.0,8.0,12.0,,3.0,,,,,,30.0,18.0,7.3,4.0,0.2514,0.2072,0.0828224,2,,,M,1.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,
10408549,home,Real Valladolid,Darwin Machís,,,darwin-machis,D. Machís,F,174,1580,252863,EUR,729043200,F,22,22,True,13.0,11.0,3.0,1.0,4.0,4.0,7.0,10.0,3.0,4.0,,,,,,25.0,21.0,6.4,4.0,0.053,0.0,0.00762875,2,,11,M,1.0,,,1.0,4.0,3.0,,3.0,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
10408549,home,Real Valladolid,Lucas Olaza,,,lucas-olaza,L. Olaza,D,175,372,333595,EUR,774748800,D,12,12,True,6.0,5.0,1.0,,1.0,1.0,4.0,5.0,1.0,,,,,,,14.0,11.0,6.4,2.0,0.0,0.0,0.0137665,0,,15,M,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10408549,home,Real Valladolid,Monchu,,,monchu,Monchu,M,173,615,859774,EUR,937180800,M,8,8,True,12.0,8.0,3.0,1.0,2.0,4.0,6.0,8.0,,3.0,,,,,,14.0,13.0,6.4,4.0,0.0,0.0,0.00473889,0,,6,M,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
10408549,home,Real Valladolid,Sergio León,Sergio,León,sergio-leon,S. León,F,178,108,111229,EUR,600048000,F,7,7,True,5.0,3.0,,,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,14.0,7.0,6.5,4.0,0.0,0.0,0.00076872,0,,7,M,,,4.0,1.0,4.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,
10408549,home,Real Valladolid,Alvaro Aceves Catalina,,,alvaro-aceves-catalina,A. A. Catalina,G,190,60,1112734,EUR,1059177600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,home,Real Valladolid,Luis Pérez,,,luis-perez,L. Pérez,D,173,199,843180,EUR,791856000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,home,Real Valladolid,David Torres,,,david-torres,D. Torres,D,182,147,1214359,EUR,1046822400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,4,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,home,Real Valladolid,Lucas Rosa,,,lucas-rosa,L. Rosa,D,177,706,970860,EUR,954720000,D,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,Fernando Pacheco,,,fernando-pacheco,F. Pacheco,G,186,220,144501,EUR,706147200,G,13,13,False,32.0,20.0,19.0,7.0,13.0,15.0,7.0,17.0,,8.0,,2.0,3.0,,,90.0,40.0,6.5,12.0,0.0,0.0,0.00994874,0,-1.2587,1,M,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,3.0,1.0
10408549,away,Espanyol,Óscar Gil,,,oscar-gil,Ó. Gil,D,175,90,959820,EUR,893548800,D,2,2,False,15.0,13.0,1.0,,7.0,7.0,6.0,9.0,5.0,3.0,1.0,,,,,45.0,36.0,6.2,6.0,0.0261,0.0,0.00185406,1,,27,M,1.0,,2.0,,6.0,2.0,1.0,1.0,1.0,,3.0,1.0,,,,1.0,1.0,,,,1.0,,,,,2.0,,,,
10408549,away,Espanyol,César Montes,,,cesar-montes,C. Montes,D,195,1738,818406,EUR,856742400,D,23,23,False,54.0,42.0,12.0,5.0,24.0,27.0,18.0,27.0,3.0,6.0,,,,,,90.0,67.0,6.7,12.0,0.0227,0.0,0.0943391,1,,23,M,,,4.0,3.0,6.0,,,,,6.0,,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,
10408549,away,Espanyol,Sergi Gómez,,,sergi-gomez,S. Gómez,D,185,195,125625,EUR,701740800,D,24,24,False,51.0,37.0,7.0,4.0,25.0,31.0,12.0,20.0,8.0,4.0,,,,,,90.0,58.0,6.8,14.0,0.0183,0.0,0.00389705,1,,5,M,,,,5.0,,,,,,2.0,3.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,
10408549,away,Espanyol,Brian Oliván,,,brian-olivan,B. Oliván,D,179,147,351500,EUR,765158400,D,14,14,False,1.0,,,,,1.0,,,,,,,,,,9.0,2.0,6.5,1.0,0.0,0.0,2.757e-05,0,,12,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,Sergi Darder,,,sergi-darder,S. Darder,M,180,979,110783,EUR,756518400,M,10,10,False,49.0,40.0,5.0,2.0,17.0,17.0,24.0,37.0,7.0,2.0,,,,,,90.0,71.0,7.3,19.0,0.1111,0.0357,0.144695,2,,10,M,5.0,1.0,,1.0,5.0,2.0,,5.0,4.0,,2.0,2.0,,,,2.0,2.0,1.0,,,1.0,,1.0,,,4.0,,1.0,,
10408549,away,Espanyol,Vinícius Souza,,,vinicius-souza,Vinicius,M,187,1714,979290,EUR,929577600,M,12,12,False,63.0,52.0,3.0,3.0,27.0,29.0,25.0,34.0,6.0,7.0,,,,,,90.0,70.0,6.7,13.0,0.0654,0.0,0.0530122,1,,5,M,,,4.0,5.0,9.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,,
10408549,away,Espanyol,Javi Puado,,,javi-puado,J. Puado,M,178,1352,891511,EUR,896054400,M,7,7,False,23.0,19.0,2.0,1.0,8.0,9.0,11.0,15.0,4.0,5.0,,,,,,81.0,40.0,6.9,9.0,0.3614,0.0,0.0242124,3,,7,M,1.0,,1.0,,3.0,1.0,,4.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,1.0,1.0,3.0,,,,
10408549,away,Espanyol,Denis Suárez,,,denis-suarez,D. Suárez,M,176,1456,138383,EUR,757814400,M,6,6,False,28.0,25.0,2.0,1.0,10.0,10.0,16.0,20.0,4.0,4.0,1.0,,,,,71.0,43.0,6.8,9.0,0.0,0.0,0.080383,0,,4,M,2.0,1.0,1.0,,4.0,1.0,,2.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,4.0,,,,
10408549,away,Espanyol,Martin Braithwaite,,,martin-braithwaite,M. Braithwaite,F,180,6808,66471,EUR,676080000,M,17,17,False,11.0,4.0,,,2.0,3.0,2.0,10.0,4.0,2.0,1.0,,,,,90.0,22.0,7.2,10.0,0.3274,0.7704,0.0067581,1,,22,M,2.0,,2.0,1.0,3.0,,,,,,2.0,,,,1.0,1.0,,1.0,1.0,,,braithwaite,,,,1.0,,,,
10408549,away,Espanyol,Joselu,,,joselu,Joselu,F,191,18060,69418,EUR,638496000,F,9,9,False,26.0,20.0,2.0,1.0,6.0,6.0,14.0,20.0,6.0,,1.0,,,,,90.0,34.0,6.8,8.0,0.3146,0.0,0.04423,2,,9,M,,,3.0,4.0,6.0,,,3.0,1.0,1.0,,,2.0,,,1.0,1.0,,,True,,joselumato,,,,,,,,
10408549,away,Espanyol,Ronaël Pierre-Gabriel,,,ronael-pierre-gabriel,R. Pierre-Gabriel,D,175,899,826293,EUR,897696000,D,18,18,True,23.0,18.0,2.0,,9.0,14.0,10.0,11.0,5.0,3.0,,,,,,72.0,45.0,6.0,10.0,0.0,0.0,0.022147,0,,18,M,2.0,1.0,,1.0,6.0,3.0,1.0,4.0,2.0,4.0,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,
10408549,away,Espanyol,Rubén Sánchez,,,sanchez-saez-ruben,R. Sánchez,D,184,124,1021165,EUR,981244800,D,27,27,True,16.0,15.0,,,5.0,5.0,11.0,18.0,4.0,3.0,,,,,,45.0,42.0,6.6,13.0,0.0,0.0,0.0190879,0,,2,M,7.0,1.0,,,5.0,1.0,2.0,3.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10408549,away,Espanyol,Nicolás Melamed,,,nicolas-melamed,N. Melamed,M,173,234,989878,EUR,986947200,M,21,21,True,16.0,13.0,,,1.0,1.0,12.0,16.0,1.0,1.0,,,,,,19.0,19.0,6.6,4.0,0.0,0.0,0.015464,0,,10,M,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,José Carlos Lazo,,,jose-carlos-lazo,J. C. Lazo,M,177,91,605510,EUR,824428800,M,16,16,True,4.0,3.0,1.0,,,1.0,3.0,3.0,,,,,,,,9.0,9.0,6.5,1.0,0.0,0.0,0.00287866,0,,16,M,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10408549,away,Espanyol,Edu Expósito,,,edu-exposito,E. Expósito,M,175,1017,877262,EUR,838857600,M,20,20,True,14.0,12.0,1.0,,1.0,1.0,11.0,17.0,,1.0,,,,,,9.0,18.0,6.6,6.0,0.0,0.0,0.00947037,0,,8,M,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,Álvaro Fernández,,,alvaro-fernandez,Á. Fernández,G,186,269,852412,EUR,892425600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,25,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,Joan García,,,joan-garcia,J. García,G,193,111965,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,13,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,Aleix Vidal,,,aleix-vidal,A. Vidal,D,178,364,41218,EUR,619660800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,Leandro Cabrera,,,leandro-cabrera,L. Cabrera,D,190,819,81992,EUR,677116800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,6,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,Fernando Calero,,,fernando-calero,F. Calero,D,183,302,857205,EUR,811036800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408549,away,Espanyol,José Gragera,,,jose-gragera,J. Gragera,M,186,129,966940,EUR,958262400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,16,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
