match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyConceded,stat_totalOffside,player_firstName,player_lastName,player_sofascoreId,captain,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_penaltyWon
11396274,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,49.0,42.0,13.0,6.0,35.0,36.0,7.0,13.0,5.0,1.0,90.0,51.0,6.8,7.0,0.00828111,0,-0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396274,home,FC Augsburg,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,780,M,227900,EUR,798249600,D,43,43,False,47.0,34.0,3.0,1.0,13.0,22.0,22.0,28.0,5.0,,90.0,76.0,6.6,28.0,0.13081,0,,3.0,1.0,4.0,6.0,7.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396274,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,72.0,62.0,7.0,5.0,40.0,44.0,22.0,28.0,1.0,,90.0,81.0,6.9,10.0,0.0109809,0,,,,5.0,5.0,7.0,,,,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11396274,home,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,85.0,70.0,10.0,3.0,44.0,49.0,26.0,36.0,7.0,,90.0,98.0,7.8,15.0,0.023965,2,,,,7.0,6.0,9.0,,1.0,1.0,2.0,2.0,,,,1.0,1.0,6.0,,,1.0,1.0,1.0,1.0,0.3952,0.9889,,,,,,,,,,,,,,,,
11396274,home,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,39.0,35.0,6.0,5.0,14.0,14.0,25.0,30.0,4.0,,90.0,62.0,7.2,10.0,0.302475,4,,5.0,4.0,,5.0,3.0,1.0,2.0,,,,1.0,,,1.0,1.0,2.0,,,2.0,1.0,1.0,,0.2535,0.0294,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11396274,home,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,False,20.0,17.0,1.0,,9.0,9.0,10.0,17.0,4.0,,56.0,33.0,6.5,8.0,0.126454,0,,6.0,2.0,1.0,3.0,2.0,,1.0,,2.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
11396274,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,67.0,58.0,9.0,6.0,29.0,31.0,29.0,36.0,2.0,,90.0,79.0,6.7,13.0,0.0809084,0,,,,2.0,6.0,4.0,3.0,,,1.0,1.0,1.0,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396274,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,23.0,18.0,1.0,1.0,7.0,8.0,11.0,15.0,3.0,,56.0,27.0,6.2,9.0,0.0400784,0,,,,,8.0,,1.0,1.0,,,,,,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
11396274,home,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,False,30.0,25.0,1.0,1.0,4.0,5.0,22.0,28.0,1.0,,84.0,49.0,7.4,11.0,0.137013,4,,3.0,1.0,1.0,3.0,7.0,,2.0,2.0,,,2.0,,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,0.1271,0.4741,1.0,,1.0,,,,,,,,,,,,,
11396274,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,16.0,9.0,1.0,,,1.0,10.0,16.0,1.0,,79.0,28.0,7.4,11.0,0.320666,2,,1.0,1.0,2.0,4.0,6.0,1.0,,,,,2.0,2.0,3.0,1.0,2.0,2.0,,,2.0,1.0,1.0,,0.2079,0.2991,,,,,,,,,,,,,,,,
