match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_interceptionWon,stat_ownGoals,captain,stat_shotOffTarget,stat_dispossessed,stat_errorLeadToAShot,player_sofascoreId,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,stat_goals
14053603,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,804,M,35193,EUR,601862400,F,9,9,False,26.0,15.0,1.0,,0.0,8.0,9.0,7.0,17.0,1.0,3.0,,,,,90.0,37.0,6.5,14.0,0.0204279,,1,,-0.19,0.22,0.29,,,,2.0,,5.0,3.0,11.0,6.0,4.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,0.0236,2.0,-0.15,,,,,,,,,1.0,0.0572,,,,
14053603,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1157,M,954317,EUR,1055462400,F,37,37,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,27.0,16.0,6.8,7.0,0.03937,,1,,0.05,-0.23,-0.02,,,,3.0,,,,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,3.0,1.0,,0.0515,,-0.02,,,,,1.0,,,,,,,,,
14053603,home,FC Twente,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181,293,M,945233,EUR,992822400,M,20,20,True,18.0,11.0,1.0,,0.0,5.0,6.0,6.0,12.0,,4.0,,,,,27.0,26.0,6.6,10.0,0.00260161,,1,,-0.13,0.07,-0.04,,,,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,0.0221,,-0.21,1.0,,,1.0,,,,,,,,,,
14053603,home,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,150,M,1634542,EUR,1142294400,F,25,25,True,6.0,2.0,,,0.0,1.0,2.0,1.0,4.0,,,,,,,19.0,10.0,6.1,5.0,0.00088663,,2,,-0.15,0.1,-0.07,,,,,,1.0,,5.0,,1.0,,,2.0,,,,,,2.0,0.1067,,-0.21,,,,,1.0,,,,,,,,,
14053603,home,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,32,32,True,15.0,10.0,1.0,,0.0,3.0,4.0,7.0,11.0,,2.0,,,,,18.0,17.0,6.4,5.0,0.0106948,,1,,-0.09,-0.54,-0.05,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.0262,,-0.14,,,,1.0,,,,,,,,,,
14053603,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,461,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186,88,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,118,M,974203,EUR,914976000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,home,FC Twente,Guilherme Peixoto,guilherme-peixoto,G. Peixoto,D,12,181,136,M,1470065,EUR,1148515200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Guilherme Peixoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,home,FC Twente,Stav Lemkin,stav-lemkin,S. Lemkin,D,23,190,315,M,1091923,EUR,1049241600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,148,M,339879,EUR,777081600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,away,PSV Eindhoven,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2094,M,927366,EUR,958521600,G,32,32,False,41.0,26.0,21.0,8.0,0.0,24.0,28.0,2.0,13.0,3.0,11.0,4.0,2.0,4.0,2.0,90.0,60.0,7.6,15.0,0.00037965,0.3857,0,0.7075,0.08,0.01,-0.01,0.35,,,,,,2.0,,4.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
14053603,away,PSV Eindhoven,Sergiño Dest,sergino-dest,S. Dest,D,8,173,6149,M,906021,EUR,973209600,D,8,8,False,48.0,41.0,1.0,1.0,0.0,18.0,20.0,23.0,28.0,3.0,5.0,,,,,90.0,87.0,7.6,18.0,0.0305768,,0,,-0.32,0.51,0.26,,,,2.0,,,,5.0,10.0,,10.0,7.0,,1.0,1.0,1.0,3.0,2.0,1.0,,1.0,,,,,,1.0,,sergino,,,,,,,
14053603,away,PSV Eindhoven,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1610,M,1046960,EUR,1041292800,D,6,6,False,54.0,49.0,8.0,6.0,0.0,25.0,27.0,24.0,27.0,10.0,,,,,,90.0,77.0,7.9,6.0,0.0356057,,2,,0.34,0.16,0.4,,Ryan Flamingo,,,,1.0,4.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.2195,,-0.41,2.0,,,,1.0,,,,1.0,0.0178,1.0,,,
14053603,away,PSV Eindhoven,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,1184317,EUR,1105488000,D,3,3,False,51.0,48.0,4.0,3.0,0.0,25.0,26.0,23.0,25.0,11.0,2.0,,,,,90.0,75.0,7.7,5.0,0.0117347,,0,,0.25,0.1,0.65,,Yarek Gasiorowski,,,,2.0,3.0,5.0,5.0,1.0,,,,2.0,,,1.0,2.0,1.0,,,,2.0,,,,1.0,,,,,,,,,
14053603,away,PSV Eindhoven,Mauro Júnior,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,43.0,36.0,3.0,1.0,1.0,15.0,18.0,21.0,25.0,5.0,8.0,,,,,74.0,83.0,7.6,13.0,0.171425,,1,,-0.16,0.25,0.3,,,,,,2.0,1.0,4.0,9.0,1.0,6.0,5.0,,,3.0,3.0,1.0,,,0.0646,4.0,0.2,2.0,,,,,,,,1.0,0.36,,1.0,,
14053603,away,PSV Eindhoven,Ismael Saibari,ismael-saibari,I. Saibari,M,34,185,23473,M,1063767,EUR,980640000,M,34,34,False,23.0,19.0,,,0.0,7.0,9.0,12.0,14.0,,9.0,,,,,90.0,37.0,7.2,9.0,0.602853,,3,,0.27,0.52,0.14,,,,1.0,,,1.0,2.0,5.0,,4.0,3.0,1.0,,,,2.0,1.0,1.0,0.1946,1.0,-0.51,,,,2.0,,,ismaelsaibari,1.0,,,,1.0,1.0,
14053603,away,PSV Eindhoven,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1247,M,844234,EUR,853027200,M,22,22,False,50.0,41.0,4.0,2.0,0.0,20.0,22.0,21.0,28.0,2.0,5.0,,,,,90.0,66.0,7.5,13.0,0.0428827,,2,,0.25,0.1,0.37,,,,,,2.0,,8.0,2.0,1.0,2.0,2.0,,2.0,,,2.0,,3.0,0.1733,1.0,0.48,1.0,,True,1.0,2.0,,,,1.0,0.4892,,,,1.0
14053603,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185,3785,M,850816,EUR,911433600,M,23,23,False,53.0,42.0,11.0,7.0,0.0,16.0,23.0,26.0,30.0,5.0,4.0,,,,,90.0,80.0,7.3,20.0,0.207955,,2,,0.33,0.23,0.38,,,,6.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,,,2.0,2.0,1.0,1.0,,1.0,0.0662,2.0,-0.18,1.0,,,1.0,,,,,1.0,0.0137,,,,
14053603,away,PSV Eindhoven,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,38710,EUR,602380800,F,5,5,False,38.0,31.0,5.0,5.0,0.0,14.0,15.0,17.0,23.0,3.0,1.0,,,,,90.0,56.0,7.2,10.0,0.00842485,,1,,-0.31,0.24,0.18,,,,,,,1.0,4.0,7.0,4.0,,,1.0,,6.0,4.0,2.0,,,0.031,,-0.31,,,,,,,ivanperisic444,,,,,,,
14053603,away,PSV Eindhoven,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1826,M,192308,EUR,731721600,F,14,14,False,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,,,,22.0,8.0,6.4,1.0,0.00185326,,2,,-0.04,-0.04,0.14,,,,,,,,,,,,,1.0,,,,,,,0.3995,,-0.51,1.0,,,1.0,,,,,,,,,,
14053603,away,PSV Eindhoven,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2041,M,1212550,EUR,1091491200,F,7,7,False,20.0,14.0,2.0,,0.0,2.0,4.0,12.0,16.0,5.0,3.0,,,,,74.0,39.0,7.3,10.0,0.585469,,0,,0.4,0.25,0.32,,,,3.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,4.0,,3.0,,,,1.0,,,,,,,1.0,,
14053603,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183,2283,M,845798,EUR,882748800,M,20,20,True,18.0,13.0,,,0.0,4.0,7.0,9.0,11.0,2.0,3.0,,,,,68.0,33.0,6.2,8.0,0.0166075,,2,,-0.28,0.12,0.15,,,,,,3.0,3.0,6.0,4.0,,1.0,,,,,,1.0,1.0,1.0,0.5693,2.0,-0.69,,,,2.0,1.0,,,2.0,,,2.0,,1.0,
14053603,away,PSV Eindhoven,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,664,M,1014222,EUR,1021507200,D,25,25,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,1.0,,,,,,16.0,16.0,6.8,1.0,0.0009612,,0,,0.0,-0.08,0.22,,,,,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
14053603,away,PSV Eindhoven,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4649,M,1047395,EUR,1019001600,F,11,11,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,16.0,7.0,6.3,4.0,0.00122001,,0,,-0.1,-0.02,-0.01,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14053603,away,PSV Eindhoven,Niek Schiks,niek-schiks,N. Schiks,G,24,188,220,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,away,PSV Eindhoven,Nick Olij,nick-olij,N. Olij,G,1,185,556,M,227192,EUR,807235200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,away,PSV Eindhoven,Adamo Nagalo,adamo-nagalo,A. Nagalo,D,39,185,3457,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adamo Nagalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,away,PSV Eindhoven,Tygo Land,land-tygo,T. Land,M,18,180,847,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,away,PSV Eindhoven,Joel Van Den Berg,joel-van-den-berg,J. v. d. Berg,M,8,187,292,M,1540010,EUR,1171152000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053603,away,PSV Eindhoven,Dennis Man,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dennisman,,,,,,,
14053603,away,PSV Eindhoven,Esmir Bajraktarević,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6841,M,1136110,EUR,1110412800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Esmir Bajraktarevic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
