match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_interceptionWon,stat_wonTackle,player_sofascoreId,captain,stat_dispossessed,stat_outfielderBlock,stat_penaltyConceded,stat_wasFouled,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_goalAssist,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_punches
11067470,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,22.0,16.0,10.0,4.0,13.0,13.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,90.0,29.0,6.4,6.0,0.1006,0.00287408,1,-0.1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,False,27.0,18.0,5.0,2.0,5.0,6.0,13.0,22.0,1.0,4.0,3.0,5.0,,1.0,3.0,,,,,,45.0,42.0,6.6,13.0,,0.0171297,0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,False,34.0,26.0,5.0,2.0,17.0,17.0,9.0,17.0,4.0,3.0,6.0,7.0,1.0,4.0,7.0,,,,,,90.0,45.0,6.5,8.0,0.2891,0.0101148,1,,,2.0,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,57.0,49.0,11.0,7.0,23.0,24.0,26.0,33.0,1.0,5.0,2.0,6.0,2.0,4.0,6.0,,,,,,90.0,71.0,6.6,10.0,0.1896,0.0181964,2,,,,1.0,2.0,,,,,,4.0,,leortiz33,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,False,14.0,12.0,,,8.0,8.0,4.0,6.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,40.0,22.0,6.6,3.0,0.035,0.0011233,1,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,38.0,35.0,2.0,2.0,12.0,13.0,28.0,44.0,5.0,2.0,9.0,9.0,1.0,1.0,6.0,,,,,,90.0,73.0,7.4,20.0,0.1439,0.587387,1,,19.0,3.0,,,3.0,1.0,,,1.0,,1.0,,,3.0,,,4.0,,5.0,2.0,,,,,,,,,
11067470,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,False,50.0,42.0,3.0,1.0,15.0,19.0,28.0,33.0,,,5.0,5.0,,1.0,3.0,,,,,,90.0,65.0,6.8,11.0,,0.0499533,0,,2.0,4.0,1.0,2.0,,2.0,,,,1.0,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,
11067470,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,M,29,29,False,40.0,33.0,3.0,2.0,15.0,17.0,19.0,26.0,2.0,,8.0,4.0,,3.0,6.0,,,,,,90.0,65.0,6.4,16.0,0.0303,0.0751083,1,,3.0,,3.0,2.0,,2.0,4.0,2.0,,1.0,,,,1.0,,,2.0,,1.0,,1.0,,,,,,,,
11067470,home,Red Bull Bragantino,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,25,25,False,24.0,20.0,1.0,,4.0,5.0,16.0,19.0,,1.0,9.0,4.0,,1.0,5.0,,,,,,45.0,43.0,6.3,15.0,,0.0255569,0,,,2.0,1.0,1.0,,,5.0,1.0,,,2.0,,,4.0,,,,,,,,Matheus Gonçalves,,,,,,,
11067470,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,17.0,11.0,1.0,1.0,2.0,4.0,9.0,13.0,2.0,2.0,5.0,3.0,3.0,2.0,5.0,,,,,,76.0,31.0,6.1,10.0,0.9963,0.0325399,4,,,,3.0,1.0,,1.0,,,2.0,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,
11067470,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,False,8.0,8.0,,,2.0,2.0,6.0,9.0,,,1.0,1.0,,,,,,,,,45.0,15.0,6.5,5.0,,0.0180998,0,,3.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,15.0,10.0,,,,,10.0,15.0,4.0,1.0,7.0,2.0,,,,,,,,,50.0,21.0,6.6,9.0,,0.0381113,0,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,
11067470,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,True,25.0,24.0,1.0,1.0,10.0,11.0,17.0,21.0,2.0,,3.0,,,,4.0,,,,,,45.0,42.0,6.9,7.0,,0.264939,0,,7.0,,1.0,,3.0,,,,,,,,,1.0,,,,,3.0,1.0,,,,,,,,,
11067470,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,F,11,11,True,18.0,12.0,3.0,1.0,1.0,1.0,12.0,22.0,,,3.0,,,1.0,2.0,,,,,,45.0,29.0,6.4,14.0,,0.0415238,0,,5.0,,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,
11067470,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,M,16,16,True,17.0,13.0,1.0,,2.0,3.0,12.0,16.0,,,5.0,6.0,,1.0,3.0,,,,,,45.0,34.0,6.5,12.0,,0.14527,0,,2.0,,1.0,,1.0,,7.0,3.0,,,,,,1.0,,,3.0,,1.0,,,Henry Mosquera,,,,,,,
11067470,home,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,1463902,EUR,1021939200,F,21,21,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,,2.0,,,,,,14.0,11.0,7.3,4.0,0.1449,0.00326131,2,,,,,1.0,,,4.0,2.0,,,,,,1.0,,,,,,,1.0,Talisson,,,,1.0,,,
11067470,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Luan Patrick,luan-patrick,Luan Patrick,D,30,190,250,M,1002565,EUR,1011484800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Yani Quintero,yani-quintero,Yani Quintero,M,13,182,72,M,1000298,EUR,1013904000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Sorriso,,,,,,,
11067470,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,870760,EUR,837043200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067470,home,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067470,away,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,27.0,12.0,24.0,9.0,6.0,9.0,6.0,18.0,,1.0,,2.0,,3.0,8.0,2.0,,2.0,,,90.0,39.0,7.0,16.0,,0.00086623,0,0.0908,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0
11067470,away,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,23.0,16.0,5.0,2.0,9.0,12.0,7.0,12.0,1.0,1.0,8.0,5.0,1.0,3.0,6.0,,,,,,90.0,44.0,6.4,13.0,0.0192,0.00686875,1,,1.0,4.0,2.0,4.0,,3.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,
11067470,away,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,25.0,16.0,7.0,3.0,12.0,16.0,4.0,9.0,1.0,1.0,2.0,5.0,,7.0,6.0,,,,,,86.0,40.0,6.9,10.0,,0.057654,0,,,3.0,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11067470,away,Atlético Mineiro,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,34,34,False,26.0,20.0,9.0,5.0,13.0,14.0,7.0,12.0,2.0,5.0,4.0,7.0,,8.0,4.0,,,,,,90.0,40.0,7.0,6.0,,0.00322891,0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,
11067470,away,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,False,49.0,34.0,13.0,4.0,15.0,22.0,19.0,28.0,,,1.0,2.0,,3.0,6.0,,,,,,90.0,76.0,6.4,20.0,,0.0230024,0,,1.0,2.0,1.0,,,,,,,,2.0,guiarana,True,1.0,,,,,,,,,,,,,,,
11067470,away,Atlético Mineiro,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,9,9,False,28.0,23.0,1.0,1.0,11.0,12.0,12.0,19.0,2.0,,7.0,5.0,,,4.0,,,,,,90.0,42.0,7.0,8.0,0.0562,0.0508626,2,,3.0,3.0,,1.0,1.0,4.0,1.0,1.0,,1.0,3.0,,,,,,1.0,2.0,,,,,,,1.0,,,,
11067470,away,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,23,23,False,22.0,14.0,4.0,1.0,6.0,9.0,8.0,13.0,1.0,2.0,8.0,6.0,,2.0,5.0,,,,,,90.0,38.0,6.9,10.0,,0.0207175,0,,,3.0,1.0,5.0,1.0,1.0,,,,5.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
11067470,away,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,31.0,27.0,3.0,1.0,15.0,17.0,12.0,14.0,1.0,2.0,3.0,6.0,1.0,1.0,5.0,,,,,,90.0,42.0,7.0,5.0,0.0128,0.00813851,1,,,3.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
11067470,away,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,False,30.0,21.0,5.0,3.0,10.0,14.0,11.0,18.0,5.0,6.0,7.0,17.0,,5.0,6.0,,,,,,75.0,59.0,8.1,16.0,0.202,0.00861139,1,,2.0,8.0,2.0,,1.0,,2.0,1.0,,1.0,7.0,,,1.0,,,2.0,,,1.0,1.0,Rubens,,,,,,,
