match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,captain,stat_interceptionWon,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_totalOffside
10408280,home,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,home,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,home,Almería,Marciano Sanca Tchami,sanca-tchami-marciano,M. S. Tchami,M,23,185,152,M,1493213,EUR,1080950400,F,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,away,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,,180,189,M,128600,EUR,599788800,G,1,1,False,38.0,22.0,24.0,8.0,16.0,21.0,6.0,17.0,12.0,,5.0,7.0,90.0,51.0,8.4,16.0,0.0,0.0,0.00122843,0,0.8721,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
10408280,away,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,27,27,False,17.0,14.0,3.0,1.0,8.0,10.0,6.0,11.0,4.0,,,,73.0,42.0,6.4,13.0,0.0,0.0,0.00256389,0,,,,4.0,,,,4.0,3.0,2.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,2.0,,,,,
10408280,away,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,943713,EUR,858297600,D,5,5,False,44.0,35.0,11.0,6.0,25.0,30.0,10.0,14.0,4.0,,,,90.0,58.0,7.5,9.0,0.0,0.0,0.00304811,0,,,,,,3.0,4.0,5.0,10.0,,,,6.0,4.0,3.0,2.0,2.0,,,,,1.0,,,,,,,,,
10408280,away,Real Valladolid,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,D,20,20,False,39.0,36.0,4.0,2.0,21.0,22.0,15.0,18.0,8.0,,,,90.0,49.0,6.9,6.0,0.0,0.0,0.0268352,0,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,,5.0,,,,1.0,,,1.0,,,2.0,1.0,,,,,,,
10408280,away,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,15,175,372,M,333595,EUR,774748800,D,12,12,False,23.0,18.0,3.0,1.0,7.0,9.0,11.0,14.0,2.0,,,,90.0,40.0,7.4,9.0,0.0,0.0,0.00575545,0,,,,,,1.0,2.0,1.0,5.0,,,,1.0,1.0,1.0,2.0,,,,3.0,,,1.0,,,,,,,,
10408280,away,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,20,180,117,M,255235,EUR,666230400,M,10,10,False,20.0,17.0,3.0,2.0,1.0,3.0,16.0,18.0,5.0,,,,74.0,33.0,6.7,7.0,0.0683,0.0,0.0154537,1,,,,1.0,,2.0,,5.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,
10408280,away,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,,171,180,M,182243,EUR,613180800,M,17,17,False,46.0,39.0,5.0,3.0,18.0,20.0,21.0,26.0,10.0,,,,65.0,53.0,6.4,11.0,0.0205,0.0,0.0109417,1,,,,,,1.0,,5.0,1.0,3.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,
10408280,away,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,916136,EUR,830908800,M,6,6,False,50.0,41.0,5.0,4.0,24.0,28.0,17.0,23.0,3.0,,,,65.0,62.0,7.0,14.0,0.0,0.0,0.15653,0,,,,1.0,,,1.0,4.0,7.0,2.0,1.0,,,3.0,2.0,2.0,,1.0,,1.0,,,1.0,2.0,,1.0,,,,,
10408280,away,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20323,M,937937,EUR,973036800,F,11,11,False,25.0,15.0,2.0,,2.0,4.0,13.0,24.0,4.0,,,,90.0,54.0,6.0,27.0,0.0209,0.0,0.0178757,1,,,,3.0,,3.0,2.0,15.0,8.0,9.0,3.0,1.0,,2.0,,1.0,1.0,1.0,,,,,5.0,4.0,,1.0,,,,gonzaloplata,1.0
10408280,away,Real Valladolid,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,25,25,False,13.0,7.0,,,1.0,1.0,6.0,12.0,2.0,,,,90.0,22.0,6.6,9.0,0.1663,0.4176,0.0634926,2,,,,,,5.0,3.0,9.0,4.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,1.0,,1.0,2.0,,,,,6.0
10408280,away,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,22,22,False,15.0,11.0,1.0,,1.0,2.0,10.0,17.0,3.0,,,,58.0,31.0,6.6,15.0,0.0154,0.2744,0.0239225,1,,,,4.0,,1.0,,4.0,1.0,3.0,1.0,,,,,,1.0,,,,,,4.0,,1.0,,,,,,
10408280,away,Real Valladolid,Monchu,monchu,Monchu,M,6,173,615,M,859774,EUR,937180800,M,8,8,True,16.0,13.0,1.0,,8.0,8.0,5.0,9.0,5.0,,,,32.0,23.0,6.6,5.0,0.0296,0.0,0.00745356,1,,,,1.0,,,,2.0,2.0,,,1.0,,2.0,2.0,,2.0,,,,,,1.0,,,,,,,,
10408280,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182,147,M,1214359,EUR,1046822400,D,32,32,True,18.0,16.0,1.0,,12.0,13.0,4.0,5.0,2.0,,,,25.0,19.0,6.6,2.0,0.0,0.0,0.00198604,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10408280,away,Real Valladolid,Kenedy,kenedy,Kenedy,M,29,182,1421,M,801391,EUR,823737600,M,19,19,True,8.0,6.0,,,1.0,1.0,5.0,7.0,1.0,,,,25.0,13.0,6.3,4.0,0.1508,0.0,0.00632306,1,,,,,,,1.0,5.0,2.0,1.0,,,,,,1.0,3.0,,1.0,,,,1.0,1.0,,,,,,,
10408280,away,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,706,M,970860,EUR,954720000,D,39,39,True,5.0,3.0,1.0,1.0,,2.0,5.0,7.0,1.0,,,,17.0,20.0,6.8,7.0,0.0,0.0,0.0558686,0,,,,4.0,2.0,2.0,1.0,4.0,2.0,,,,2.0,1.0,1.0,,1.0,2.0,,,,,1.0,,,1.0,,,,,
10408280,away,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,4,4,True,11.0,11.0,,,4.0,4.0,7.0,8.0,5.0,,,,16.0,14.0,6.2,3.0,0.0,0.0,0.00767642,0,,,,1.0,,1.0,,4.0,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,
10408280,away,Real Valladolid,Sergio Asenjo,sergio-asenjo,S. Asenjo,G,,189,121,,41011,EUR,614995200,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,away,Real Valladolid,Sergio Escudero,sergio-escudero,S. Escudero,D,18,176,182,M,88859,EUR,620697600,D,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,away,Real Valladolid,Victor Rofino,rofino-victor,V. Rofino,D,5,185,109,M,1493319,EUR,1027814400,D,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,Víctor Rofino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,away,Real Valladolid,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,F,46,46,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,away,Real Valladolid,Sergio León,sergio-leon,S. León,F,7,178,108,M,111229,EUR,600048000,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,Sergio,León,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408280,away,Real Valladolid,Iván Cédric,ivan-cedric,I. Cédric,F,19,187,565,M,1514612,EUR,1008979200,F,45,45,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
