match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_errorLeadToAShot,stat_fouls,stat_outfielderBlock,stat_keyPass,captain,player_sofascoreId,stat_dispossessed,stat_totalOffside,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim
12499449,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,19.0,18.0,2.0,1.0,0.0,17.0,18.0,1.0,1.0,1.0,7.0,3.0,3.0,1.0,1.0,58.0,26.0,6.6,1.0,0.00018421,0,-0.9365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499449,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,31.0,27.0,1.0,,0.0,13.0,15.0,15.0,20.0,1.0,2.0,,,,,67.0,52.0,6.8,11.0,0.0197544,1,,,,4.0,1.0,2.0,2.0,3.0,8.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0723,,,,,,,,,,,,,,,,,
12499449,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,80.0,69.0,6.0,2.0,0.0,31.0,34.0,39.0,47.0,7.0,1.0,,,,,90.0,99.0,6.5,13.0,0.163663,1,,,,1.0,1.0,4.0,3.0,7.0,7.0,2.0,1.0,,,,,3.0,0.0154,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12499449,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,105.0,96.0,8.0,4.0,0.0,49.0,49.0,47.0,56.0,7.0,4.0,,,,,90.0,117.0,7.2,9.0,0.0169454,0,,,,,,2.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
12499449,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,25.0,20.0,2.0,,0.0,11.0,13.0,11.0,16.0,2.0,1.0,,,,,67.0,44.0,6.3,10.0,0.146821,0,,,,4.0,2.0,,,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,,1.0,True,,,,,,,,,,
12499449,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,37.0,30.0,2.0,2.0,0.0,5.0,5.0,25.0,38.0,2.0,7.0,,,,,90.0,64.0,6.7,19.0,0.0506509,0,,,,6.0,,1.0,,13.0,6.0,2.0,2.0,,,2.0,2.0,2.0,,3.0,,,3.0,,,,doanritsu,6.0,1.0,,,,,,,
12499449,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,67.0,56.0,3.0,2.0,0.0,16.0,21.0,40.0,46.0,2.0,6.0,,,,,86.0,79.0,6.7,13.0,0.0859591,1,,,,,,4.0,6.0,8.0,8.0,1.0,,,1.0,2.0,,,0.0571,1.0,1.0,,1.0,,,,,1.0,,,,,,,,
12499449,home,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,58.0,52.0,3.0,1.0,0.0,21.0,22.0,31.0,39.0,1.0,5.0,,,,,90.0,73.0,6.5,13.0,0.0245671,0,,,,3.0,,1.0,1.0,5.0,4.0,,,,,2.0,,1.0,,1.0,,,,,,,,3.0,,1.0,,,,,,
12499449,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,58.0,46.0,11.0,4.0,1.0,16.0,16.0,32.0,48.0,,2.0,,,,,90.0,73.0,7.3,19.0,0.326864,2,,,,6.0,2.0,3.0,,3.0,3.0,3.0,3.0,,,,,,0.4488,,,,,,1.0,,,,,3.0,1.0,1.0,2.0,0.5081,,
12499449,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,21.0,17.0,,,0.0,9.0,10.0,8.0,11.0,1.0,1.0,,,,,58.0,26.0,7.4,4.0,0.0165564,1,,,,,,1.0,3.0,1.0,4.0,,,,,,,1.0,0.5572,,,,,,,,,,,,,,1.0,0.93,1.0,
