match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_penaltyWon
12240634,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,36.0,35.0,2.0,1.0,0.0,35.0,35.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,90.0,44.0,7.2,1.0,7.8e-05,0,0.7192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240634,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,63.0,50.0,6.0,3.0,0.0,24.0,31.0,34.0,3.0,7.0,,,,,,90.0,90.0,5.9,22.0,0.0150101,0,,26.0,2.0,8.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12240634,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,52.0,48.0,,,0.0,38.0,40.0,12.0,3.0,4.0,,,,,,90.0,67.0,6.9,5.0,0.00450922,1,,10.0,,4.0,7.0,1.0,,,,3.0,4.0,2.0,1.0,,3.0,,,2.0,1.0,1.0,1.0,0.0609,,,,,,,,,,,,,
12240634,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,False,77.0,67.0,4.0,2.0,0.0,57.0,64.0,13.0,,6.0,,,,,,90.0,88.0,6.7,12.0,0.00366418,0,,10.0,,2.0,7.0,,,1.0,,2.0,4.0,2.0,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,
12240634,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,53.0,46.0,2.0,1.0,0.0,32.0,36.0,17.0,1.0,4.0,,,,,,90.0,69.0,6.4,12.0,0.00406797,0,,14.0,,4.0,4.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,
12240634,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,41.0,37.0,1.0,1.0,0.0,24.0,26.0,16.0,,4.0,,,,,,55.0,51.0,6.5,9.0,0.0294243,1,,13.0,1.0,8.0,2.0,,4.0,2.0,2.0,1.0,,,,,4.0,,,,,,,0.1284,,1.0,0.1031,,,,,,,,,,
12240634,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,91.0,78.0,9.0,6.0,0.0,41.0,47.0,45.0,2.0,6.0,,,,,,85.0,104.0,6.7,18.0,0.0371479,0,,37.0,1.0,5.0,4.0,2.0,1.0,1.0,,,4.0,2.0,2.0,,,,,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,
12240634,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,False,58.0,52.0,1.0,,0.0,19.0,20.0,42.0,,3.0,,,,,,89.0,76.0,7.5,11.0,0.0874463,0,,34.0,4.0,1.0,7.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,4.0,,,,,,,4.0,1.0,,,,,,
12240634,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,54.0,52.0,1.0,1.0,0.0,31.0,31.0,23.0,,5.0,,,,,,85.0,62.0,6.8,3.0,0.0687172,1,,21.0,,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,2.0,0.0516,1.0,,,,,,,1.0,,,,,
12240634,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,False,31.0,24.0,,,0.0,6.0,8.0,25.0,,,,,,,,90.0,40.0,7.6,9.0,0.217523,0,,19.0,2.0,,4.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,2.0,,3.0,1.0,,,,,,
