match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_errorLeadToAGoal,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_blockedScoringAttempt,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_outfielderBlock,stat_lastManTackle,player_sofascoreId
12421193,home,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188.0,952,M,982523,EUR,1012262400,F,9,9,False,9.0,5.0,,0.0,3.0,3.0,6.0,,,1.0,,2.0,,,,,,70.0,16.0,6.3,7.0,0.00448519,1,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,0.1062,,,,1.0,0.4102,1.0,1.0,,,,
12421193,home,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176.0,162,M,45990,EUR,572832000,M,24,24,True,31.0,28.0,6.0,0.0,6.0,6.0,31.0,,,1.0,,,,,,,,29.0,42.0,7.7,9.0,0.66976,2,,4.0,22.0,6.0,,,2.0,,,,,,,,,,,,,,0.1412,1.0,,,1.0,0.673,,,1.0,,,
12421193,home,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188.0,1075,M,1019125,EUR,958435200,M,6,6,True,10.0,5.0,1.0,0.0,1.0,2.0,8.0,,,1.0,,,,,,,,29.0,11.0,6.6,5.0,0.00312554,0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,home,KAA Gent,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189.0,432,M,108736,EUR,643334400,D,13,13,True,13.0,12.0,1.0,0.0,5.0,5.0,8.0,1.0,1.0,,,,,,,,,19.0,14.0,6.7,1.0,0.00551758,0,,1.0,7.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,home,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184.0,273,M,1092662,EUR,1020556800,F,19,19,True,6.0,5.0,,0.0,,,6.0,,,1.0,,3.0,,,,,,20.0,10.0,6.5,4.0,0.00553868,0,,,5.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
12421193,home,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,186.0,141,M,1082541,EUR,1041206400,D,12,12,True,8.0,7.0,1.0,0.0,4.0,4.0,4.0,,,,,,,,,,,1.0,9.0,,1.0,0.00308316,0,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,home,KAA Gent,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188.0,78,M,1048440,EUR,1017705600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,home,KAA Gent,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168.0,202,M,783478,EUR,912384000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,home,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182.0,175,M,1396529,EUR,1131148800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,home,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176.0,599,M,1094395,EUR,1020384000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,False,24.0,12.0,16.0,0.0,9.0,14.0,10.0,,,9.0,,,2.0,1.0,2.0,,,90.0,33.0,6.8,13.0,0.00080245,0,0.2229,4.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Žan Rogelj,,,zan-rogelj,Ž. Rogelj,D,21,175.0,87,M,888605,EUR,943488000,D,29,29,False,30.0,25.0,1.0,0.0,14.0,17.0,15.0,2.0,3.0,5.0,,,,,,,,90.0,55.0,6.8,6.0,0.0508295,0,,,12.0,2.0,,2.0,7.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
12421193,away,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,False,17.0,15.0,5.0,0.0,10.0,10.0,7.0,,,,,,,,,,,90.0,26.0,6.8,2.0,0.00137049,0,,3.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12421193,away,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186.0,1246,M,965265,EUR,947376000,D,4,4,False,42.0,34.0,12.0,0.0,22.0,25.0,17.0,1.0,2.0,5.0,,1.0,,,,,,90.0,58.0,7.2,10.0,0.00846304,3,,6.0,12.0,,,1.0,6.0,3.0,,,1.0,,,,,,,,2.0,1.0,0.2166,,,,1.0,0.1346,,,,1.0,,
12421193,away,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,15,15,False,29.0,22.0,1.0,0.0,12.0,15.0,17.0,,4.0,4.0,,,,,,,,90.0,61.0,7.4,14.0,0.0621739,0,,1.0,11.0,3.0,,2.0,9.0,,3.0,3.0,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,
12421193,away,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,42.0,36.0,2.0,0.0,14.0,16.0,28.0,1.0,6.0,9.0,,2.0,,,,,,90.0,63.0,7.5,12.0,0.123532,0,,1.0,22.0,2.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,,,,1.0,,,,3.0,,,,1.0,,,,,,,,
12421193,away,RC Sporting Charleroi,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,6,6,False,71.0,63.0,10.0,0.0,25.0,27.0,53.0,,2.0,10.0,,,,,,,,90.0,96.0,7.3,17.0,0.10191,0,,6.0,39.0,9.0,2.0,4.0,5.0,2.0,2.0,,1.0,,True,,,1.0,1.0,,,,,,,,,,,,,1.0,,AdemZorgane
12421193,away,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183.0,120,M,910937,EUR,885945600,M,98,98,False,28.0,22.0,1.0,0.0,10.0,11.0,18.0,1.0,7.0,9.0,,2.0,,,,,,89.0,46.0,7.4,11.0,0.0112951,3,,1.0,12.0,1.0,,3.0,,,3.0,3.0,1.0,1.0,,2.0,,,,,1.0,3.0,0.2637,,,1.0,2.0,0.3545,1.0,1.0,,,,
12421193,away,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,18,18,False,48.0,31.0,2.0,0.0,10.0,15.0,35.0,6.0,9.0,4.0,,1.0,,,,,,89.0,65.0,6.4,22.0,0.0316096,2,,,21.0,2.0,3.0,5.0,2.0,1.0,3.0,1.0,,1.0,,,,1.0,,,2.0,,0.1768,,1.0,,,,2.0,,,,,
12421193,away,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,M,7,7,False,20.0,13.0,,0.0,8.0,10.0,13.0,1.0,1.0,8.0,,2.0,,,,,,73.0,32.0,7.2,12.0,0.0839999,1,,,7.0,3.0,1.0,3.0,1.0,1.0,,,,2.0,,2.0,,,2.0,,,,0.0864,,,,1.0,0.2588,,,1.0,,,
12421193,away,RC Sporting Charleroi,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,9.0,7.0,,0.0,2.0,2.0,7.0,1.0,3.0,,,2.0,,,,,,78.0,18.0,6.8,4.0,0.00213866,0,,,5.0,,8.0,8.0,2.0,1.0,,,,1.0,,,,,,,,2.0,,,,1.0,,,,1.0,,,,
12421193,away,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178.0,111,M,990726,EUR,951350400,D,24,24,True,4.0,3.0,1.0,0.0,1.0,1.0,4.0,,1.0,2.0,,,,,,,,17.0,9.0,6.7,1.0,0.0579508,0,,,3.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,98,182.0,6574,M,920458,EUR,912643200,F,9,9,True,6.0,5.0,,0.0,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,,,,,,12.0,10.0,6.9,2.0,0.0478176,3,,,4.0,,2.0,2.0,,,,,,,,,,,,,2.0,,0.0907,,,,1.0,0.0335,,,,,,
12421193,away,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,True,3.0,2.0,,0.0,1.0,1.0,2.0,,,,,,,,,,,1.0,3.0,,1.0,0.00011044,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Quentin Benaets,,,quentin-benaets,Q. Benaets,F,43,,30,M,1396504,EUR,1061769600,F,43,43,True,2.0,1.0,,0.0,,,3.0,,1.0,,,,,,,,,1.0,4.0,,2.0,0.00118321,0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187.0,339,M,994282,EUR,1027468800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Alexis Flips,,,flips-alexis,A. Flips,M,70,173.0,227,M,879672,EUR,948153600,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Amine Boukamir,Amine Boukamir,,amine-boukamir,A. Boukamir,M,56,172.0,456,M,1469056,EUR,1161475200,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421193,away,RC Sporting Charleroi,Raymond Asante,,,raymond-asante,R. Asante,F,20,186.0,138,M,1414276,EUR,1085616000,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
