match_id,competition_slug,season,lineups_ok,stats_ok,incidents_ok,managers_ok,graph_ok,status,error_detail
12624850,saudi-pro-league,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
12499586,germany-bundesliga,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
12624850,saudi-pro-league,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
12499586,germany-bundesliga,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
14600119,netherlands-knvb-beker,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14599521,netherlands-knvb-beker,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14597904,netherlands-knvb-beker,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14597907,netherlands-knvb-beker,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14597909,netherlands-knvb-beker,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14600057,netherlands-knvb-beker,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
10611262,portugal-taca-de-portugal,2022-23,False,False,False,False,False,failed,lineups:RuntimeError
10611248,portugal-taca-de-portugal,2022-23,False,False,False,False,False,failed,lineups:RuntimeError
10611272,portugal-taca-de-portugal,2022-23,False,False,False,False,False,failed,lineups:RuntimeError
10611244,portugal-taca-de-portugal,2022-23,False,False,False,False,False,failed,lineups:RuntimeError
10611242,portugal-taca-de-portugal,2022-23,False,False,False,False,False,failed,lineups:RuntimeError
10611256,portugal-taca-de-portugal,2022-23,False,False,False,False,False,failed,lineups:RuntimeError
11532762,portugal-taca-de-portugal,2023-24,False,False,False,False,False,failed,lineups:RuntimeError
11532852,portugal-taca-de-portugal,2023-24,False,False,False,False,False,failed,lineups:RuntimeError
11532781,portugal-taca-de-portugal,2023-24,False,False,False,False,False,failed,lineups:RuntimeError
11532841,portugal-taca-de-portugal,2023-24,False,False,False,False,False,failed,lineups:RuntimeError
11532850,portugal-taca-de-portugal,2023-24,False,False,False,False,False,failed,lineups:RuntimeError
11532766,portugal-taca-de-portugal,2023-24,False,False,False,False,False,failed,lineups:RuntimeError
12650075,portugal-taca-de-portugal,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
12650051,portugal-taca-de-portugal,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
12650059,portugal-taca-de-portugal,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
12650078,portugal-taca-de-portugal,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
12650064,portugal-taca-de-portugal,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
12650079,portugal-taca-de-portugal,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
14410742,portugal-taca-de-portugal,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14410733,portugal-taca-de-portugal,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14410722,portugal-taca-de-portugal,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14410739,portugal-taca-de-portugal,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14410724,portugal-taca-de-portugal,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
14410734,portugal-taca-de-portugal,2025-26,False,False,False,False,False,failed,lineups:RuntimeError
12624850,saudi-pro-league,2024-25,False,False,False,False,False,failed,lineups:RuntimeError
10739447,spain-copa-del-rey,2022-23,False,False,False,False,False,failed,lineups:RuntimeError
10739451,spain-copa-del-rey,2022-23,False,False,False,False,False,failed,lineups:RuntimeError
