match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_bigChanceMissed,stat_penaltyWon
12530836,home,Sivasspor,Đorđe Nikolić,,,dorde-nikolic,Đ. Nikolić,G,195,79,M,797144,EUR,860889600,G,13,13,False,12.0,6.0,10.0,4.0,0.0,4.0,4.0,2.0,8.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,45.0,20.0,6.4,6.0,0.00119931,0,-0.0352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Murat Paluli,,,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,7,7,False,20.0,16.0,2.0,1.0,0.0,7.0,9.0,9.0,12.0,3.0,,3.0,1.0,,,,,,,,,90.0,44.0,6.7,8.0,0.00666941,0,,7,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Noah Sonko Sundberg,,,noah-sonko-sundberg,N. S. Sundberg,D,186,238,M,279541,EUR,834019200,D,27,27,False,40.0,32.0,8.0,3.0,1.0,22.0,26.0,10.0,14.0,3.0,,2.0,6.0,,2.0,,,,,,,90.0,46.0,6.7,8.0,0.0882205,1,,20,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.085,0.4114,1.0,,,,,,,,,,,,
12530836,home,Sivasspor,Uroš Radaković,,,uros-radakovic,U. Radaković,D,194,313,M,151900,EUR,765072000,D,26,26,False,21.0,18.0,3.0,2.0,0.0,14.0,15.0,4.0,6.0,3.0,2.0,7.0,2.0,,1.0,,,,,,,73.0,31.0,6.5,3.0,0.00114206,0,,26,,,1.0,3.0,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Emirhan Başyiğit,Emirhan Basyigit,,emirhan-basyigit,E. Başyiğit,D,190,94,M,1149004,EUR,1114387200,D,53,53,False,19.0,16.0,3.0,2.0,0.0,10.0,12.0,6.0,7.0,,,3.0,2.0,,,,,,,,,58.0,27.0,6.3,4.0,0.00167716,0,,5,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Uğur Çiftçi,,,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,45.0,39.0,5.0,2.0,0.0,13.0,14.0,27.0,36.0,6.0,,,7.0,,1.0,,,,,,,90.0,78.0,6.5,16.0,0.172357,1,,58,5.0,,,5.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,0.0208,,1.0,True,1.0,1.0,,,,,,,,,
12530836,home,Sivasspor,Bengali-Fodé Koita,,,bengali-fode-koita,B. Koita,M,186,217,M,51407,EUR,656467200,M,55,55,False,24.0,19.0,1.0,1.0,0.0,6.0,8.0,13.0,17.0,6.0,,2.0,2.0,,1.0,,,,,,,90.0,38.0,6.5,14.0,0.114328,1,,55,1.0,2.0,3.0,3.0,1.0,2.0,,,,,5.0,,,1.0,,0.0983,0.1736,2.0,,,,,,,,,,,,
12530836,home,Sivasspor,Achilleas Poungouras,Achilleas,Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,M,44,44,False,46.0,39.0,3.0,3.0,0.0,14.0,14.0,25.0,32.0,5.0,1.0,2.0,3.0,,4.0,,,,,,,90.0,61.0,7.1,8.0,0.0440007,0,,15,,,1.0,6.0,,,,1.0,4.0,3.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,
12530836,home,Sivasspor,Charis Charisis,,,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,8,8,False,37.0,31.0,4.0,4.0,0.0,14.0,14.0,17.0,23.0,4.0,2.0,,4.0,,1.0,,,,,,,64.0,54.0,6.9,10.0,0.0726539,2,,8,,,,8.0,,2.0,1.0,,6.0,2.0,3.0,1.0,,,1.0,0.1292,,,,,2.0,,,,,,,,,
12530836,home,Sivasspor,Garry Rodrigues,,,garry-rodrigues,G. Rodrigues,M,173,946,M,787429,EUR,659664000,M,24,24,False,22.0,18.0,,,0.0,3.0,3.0,16.0,23.0,2.0,,1.0,1.0,,1.0,,,,,,,73.0,32.0,6.7,9.0,0.0718632,1,,10,4.0,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,0.9107,0.9919,1.0,,1.0,,1.0,1.0,,,,,,,
12530836,home,Sivasspor,Rey Manaj,,,rey-manaj,R. Manaj,F,182,2059,M,587882,EUR,856742400,F,9,9,False,16.0,7.0,2.0,,0.0,4.0,4.0,3.0,13.0,11.0,,2.0,3.0,,3.0,,,,,,,90.0,39.0,6.5,19.0,0.0045371,4,,9,1.0,3.0,1.0,3.0,3.0,3.0,,,1.0,,2.0,1.0,,1.0,,0.3472,0.0467,,,,2.0,,,1.0,2.0,2.0,,,,
12530836,home,Sivasspor,Ali Şaşal Vural,,,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,True,10.0,6.0,8.0,4.0,0.0,4.0,4.0,2.0,6.0,,,1.0,6.0,,,2.0,,2.0,,,,45.0,15.0,7.0,4.0,0.00024354,0,0.3621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Alex Pritchard,,,alex-pritchard,A. Pritchard,M,171,97,M,180009,EUR,736387200,M,10,10,True,34.0,26.0,6.0,3.0,0.0,5.0,5.0,21.0,30.0,2.0,,,3.0,,,,,,,,,32.0,41.0,6.6,12.0,0.0151179,0,,,1.0,,,2.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Özkan Yigiter,,,ozkan-yigiter,Ö. Yigiter,M,190,13,M,1131626,EUR,947203200,M,6,6,True,24.0,22.0,1.0,,0.0,7.0,7.0,15.0,17.0,1.0,1.0,,1.0,,,,,,,,,26.0,28.0,6.7,3.0,0.0143423,0,,6,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Bekir Turaç Böke,,,turac-boke,B. T. Böke,F,190,68,M,997681,EUR,929923200,F,46,46,True,1.0,1.0,,,0.0,,,1.0,1.0,4.0,,,,,1.0,,,,,,,17.0,2.0,7.2,,0.00082985,1,,14,,3.0,,,,,,,,,,,,1.0,,0.1361,0.0867,,,,,1.0,,,,1.0,,,,
12530836,home,Sivasspor,Keita Baldé,,,keita-balde,K. Baldé,F,178,2085,M,317699,EUR,794620800,F,77,77,True,10.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,9.0,,,,,,,,,,,,,17.0,13.0,6.8,4.0,0.0105156,0,,17,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12530836,home,Sivasspor,Ziya Erdal,,,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Samba Camara,,,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Azizbek Turgunboev,,,azizbek-turgunboev,A. Turgunboev,M,173,1143,M,971572,EUR,780969600,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Queensy Menig,,,queensy-menig,Q. Menig,F,174,209,M,232318,EUR,808790400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530836,home,Sivasspor,Emre Gökay,Emre Gökay,,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530836,away,Galatasaray,Fernando Muslera,,,fernando-muslera,F. Muslera,G,190,9264,M,28381,EUR,519264000,G,1,1,False,21.0,12.0,14.0,5.0,0.0,9.0,9.0,3.0,12.0,,,1.0,11.0,,,2.0,,3.0,,,,90.0,33.0,6.9,9.0,0.00088787,0,-0.2898,16,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,Muslera,2.0,,
12530836,away,Galatasaray,Roland Sallai,,,roland-sallai,R. Sallai,F,182,8501,M,355088,EUR,864259200,D,7,7,False,28.0,26.0,2.0,1.0,0.0,15.0,16.0,12.0,16.0,5.0,1.0,6.0,5.0,,2.0,,,,,,,90.0,55.0,7.0,8.0,0.107213,0,,7,4.0,,1.0,10.0,1.0,1.0,,,8.0,4.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,rolandsallai,,,
12530836,away,Galatasaray,Metehan Baltacı,,,metehan-baltaci,M. Baltacı,D,189,2121,M,997155,EUR,1036281600,D,90,90,False,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,,,,,,,15.0,4.0,3.0,,0.00070699,0,,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530836,away,Galatasaray,Davinson Sánchez,,,davinson-sanchez,D. Sánchez,D,187,12299,M,566102,EUR,834537600,D,6,6,False,41.0,34.0,9.0,3.0,0.0,24.0,24.0,10.0,17.0,1.0,,4.0,8.0,,,,,,,,,90.0,52.0,6.9,7.0,0.0105697,0,,6,,1.0,2.0,5.0,,,,1.0,2.0,1.0,,1.0,,,3.0,,,,,,,,,,,,DAVINSON,,,
12530836,away,Galatasaray,Berkan Kutlu,,,berkan-kutlu,B. Kutlu,M,186,2127,M,992912,EUR,885686400,D,18,18,False,42.0,36.0,7.0,2.0,1.0,14.0,15.0,24.0,31.0,1.0,,2.0,6.0,,,,,,,,,90.0,57.0,6.5,10.0,0.494653,1,,18,4.0,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,0.0667,,2.0,,2.0,,,1.0,1.0,,,,,,
12530836,away,Galatasaray,Lucas Torreira,,,lucas-torreira,L. Torreira,M,168,8760,M,754794,EUR,823996800,M,34,34,False,52.0,48.0,3.0,2.0,0.0,23.0,25.0,25.0,27.0,2.0,2.0,3.0,7.0,,,,,,,,,89.0,66.0,7.4,4.0,0.180387,1,,34,,,,7.0,,,,,3.0,2.0,,4.0,,,1.0,0.038,,1.0,,,,,,1.0,,,ltorreira34,,,
12530836,away,Galatasaray,Gabriel Sara,,,gabriel-sara,G. Sara,M,178,11687,M,913593,EUR,930355200,M,20,20,False,77.0,66.0,5.0,2.0,0.0,27.0,31.0,39.0,51.0,3.0,1.0,1.0,7.0,,,,,,,,,89.0,94.0,7.2,19.0,0.154334,3,,8,5.0,,,3.0,1.0,2.0,1.0,,,,1.0,2.0,,,,0.1748,,2.0,,,3.0,,,,,,gabrielsara,,,
12530836,away,Galatasaray,Yunus Akgün,,,yunus-akgun,Y. Akgün,M,173,9047,M,857738,EUR,962928000,M,11,11,False,27.0,22.0,1.0,,1.0,5.0,7.0,17.0,20.0,9.0,1.0,1.0,4.0,,1.0,,,,,,,74.0,47.0,8.2,14.0,0.349241,2,,11,,,1.0,6.0,3.0,6.0,2.0,,2.0,1.0,2.0,1.0,,2.0,1.0,0.3958,0.64,1.0,,,,1.0,,,,,yunusakgun17,,,
12530836,away,Galatasaray,Dries Mertens,,,dries-mertens,D. Mertens,M,169,10127,M,32493,EUR,547257600,M,10,10,False,32.0,21.0,2.0,1.0,0.0,4.0,6.0,17.0,30.0,1.0,,1.0,2.0,,1.0,,,,,,,64.0,42.0,7.2,16.0,0.303776,2,,,4.0,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,0.2188,0.5916,2.0,,,1.0,,,,,,driesmertens,,,
12530836,away,Galatasaray,Barış Alper Yılmaz,,,baris-alper-yilmaz,B. A. Yılmaz,M,186,13210,M,904096,EUR,959040000,M,53,53,False,28.0,23.0,,,0.0,7.0,9.0,16.0,24.0,12.0,1.0,,1.0,,2.0,,,,,,,90.0,58.0,7.3,18.0,0.049915,3,,53,5.0,4.0,2.0,6.0,1.0,4.0,,,2.0,1.0,3.0,2.0,,2.0,2.0,0.3615,0.325,,,,,1.0,,1.0,,,barisalperyilmaz,,,
12530836,away,Galatasaray,Victor Osimhen,,,victor-osimhen,V. Osimhen,F,186,229308,M,822471,EUR,914889600,F,45,45,False,8.0,5.0,1.0,,0.0,1.0,1.0,5.0,8.0,1.0,,1.0,3.0,,,,,,,,,74.0,22.0,8.1,7.0,0.123638,3,,45,1.0,,,5.0,1.0,3.0,3.0,,,,3.0,2.0,,2.0,,0.9941,1.052,1.0,,1.0,1.0,1.0,,,,,Osimhen9,,2.0,1.0
12530836,away,Galatasaray,Elias Jelert,Elias,Jelert,elias-jelert,E. Jelert,D,178,2410,M,1126433,EUR,1055376000,D,24,24,True,6.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,2.0,1.0,,,,,,,,,26.0,15.0,6.6,3.0,0.00807776,0,,38,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12530836,away,Galatasaray,Victor Nelsson,,,victor-nelsson,V. Nelsson,D,187,2642,M,846148,EUR,908323200,D,25,25,True,9.0,7.0,2.0,1.0,0.0,3.0,4.0,4.0,5.0,,,,,,,,,,,,,16.0,10.0,6.5,2.0,0.00102155,0,,15,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,Nelsson,,,
12530836,away,Galatasaray,Michy Batshuayi,,,michy-batshuayi,M. Batshuayi,F,185,6844,M,147745,EUR,749520000,F,44,44,True,9.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,7.0,5.0,,,1.0,,,,,,,,,16.0,16.0,6.4,8.0,0.0695432,0,,22,,2.0,,,3.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,mbatshuayi,,,
12530836,away,Galatasaray,Efe Akman,,,efe-akman,E. Akman,M,175,1340,M,1215206,EUR,1142812800,M,83,83,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,1.0,,,,,,,,,10.0,3.0,6.7,,6.588e-05,1,,8,,,,,,,,,,,,,,1.0,,0.1851,0.7182,,,,,,,,,,,,,
