match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_bigChanceCreated,stat_accurateCross,stat_dispossessed,stat_goals,stat_totalOffside,captain,stat_bigChanceMissed,stat_punches
11406805,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,823984,EUR,872208000,F,10,10,False,21.0,16.0,1.0,1.0,5.0,7.0,15.0,,,,,77.0,39.0,7.3,10.0,0.139039,3,,LautaroM,11.0,1.0,,1.0,4.0,5.0,2.0,,,,,1.0,1.0,,3.0,1.0,1.0,0.4141,,3.0,2.0,3.0,,0.2998,4.0,,,,,,,,True,1.0,
11406805,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,929199,EUR,915667200,D,30,30,True,14.0,13.0,1.0,1.0,9.0,9.0,5.0,,,,,21.0,15.0,6.4,1.0,0.00144005,0,,,4.0,,1.0,,3.0,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11406805,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,21,21,True,37.0,35.0,1.0,1.0,23.0,24.0,15.0,1.0,,,,21.0,43.0,7.1,5.0,0.0106227,1,,KristjanAsllani,12.0,2.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,0.024,,,,1.0,,0.0131,1.0,,,,,,,,,,
11406805,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,759520,EUR,829785600,D,2,2,True,6.0,5.0,,,2.0,2.0,5.0,1.0,,,,13.0,7.0,7.2,1.0,0.139176,0,,ddumfries2,4.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,
11406805,home,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,True,10.0,10.0,1.0,1.0,4.0,4.0,7.0,1.0,,,,13.0,18.0,7.5,4.0,0.115777,1,,AlexisS,6.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,0.825,,3.0,1.0,1.0,,0.5264,1.0,,,,,,1.0,,,,
11406805,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,835600,EUR,937958400,M,16,16,True,6.0,5.0,,,3.0,3.0,3.0,,,,,11.0,10.0,6.6,2.0,0.00077708,1,,davidefrrattesi_22,2.0,,1.0,,2.0,,,1.0,,,1.0,,,,,,,0.1286,,1.0,,,,,,,,,,,,,,,
11406805,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,16206,EUR,598320000,G,1,1,True,,,,,,,,,,,,,,,,,0,,yannsommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,home,Inter,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,home,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1578,M,97410,EUR,730252800,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,home,Inter,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,294313,EUR,807580800,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,25.0,17.0,13.0,6.0,12.0,16.0,9.0,12.0,2.0,4.0,5.0,90.0,44.0,7.6,9.0,0.00058897,0,-0.6164,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11406805,away,Empoli,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,False,52.0,47.0,4.0,3.0,21.0,24.0,28.0,1.0,,,,90.0,68.0,6.9,8.0,0.00929618,0,,,26.0,,1.0,1.0,2.0,3.0,,,,2.0,2.0,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,
11406805,away,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,35.0,30.0,3.0,3.0,26.0,28.0,7.0,3.0,,,,90.0,47.0,6.6,9.0,0.00148744,0,,,4.0,,1.0,,4.0,2.0,1.0,,,3.0,2.0,,1.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,
11406805,away,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,44.0,42.0,2.0,1.0,27.0,27.0,17.0,2.0,,,,90.0,62.0,7.1,3.0,0.0107219,1,,,15.0,,2.0,2.0,2.0,6.0,,1.0,,4.0,2.0,1.0,,,1.0,2.0,1.0,0.0201,,2.0,2.0,,,,,,,,,,,,True,,
11406805,away,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,23.0,20.0,,,7.0,9.0,14.0,1.0,,,,82.0,30.0,6.6,4.0,0.0241888,0,,,13.0,,,,2.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,55.0,52.0,10.0,8.0,21.0,21.0,42.0,3.0,,,,90.0,75.0,8.1,7.0,0.14466,1,,,36.0,8.0,,,1.0,9.0,,,,,,,7.0,1.0,1.0,2.0,1.0,0.0262,,,,1.0,,0.0427,5.0,,,,5.0,,,,,,
11406805,away,Empoli,Simone Bastoni,simone-bastoni,S. Bastoni,M,10,183,168,M,385330,EUR,847152000,M,30,30,False,32.0,21.0,5.0,1.0,9.0,15.0,20.0,1.0,,,,73.0,45.0,6.6,16.0,0.0119276,1,,,13.0,3.0,1.0,,6.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,3.0,1.0,3.0,0.0239,,1.0,1.0,,,,1.0,,,,1.0,,,,,,
11406805,away,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,26.0,22.0,1.0,1.0,12.0,14.0,20.0,1.0,,,,73.0,47.0,6.8,14.0,0.179639,0,,,11.0,8.0,,1.0,2.0,3.0,,,,,,,,,,1.0,2.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,
11406805,away,Empoli,Szymon Żurkowski,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,860435,EUR,875145600,F,27,27,False,29.0,25.0,,,15.0,16.0,15.0,3.0,,,,90.0,38.0,6.8,6.0,0.0300433,2,,,11.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,0.1221,,,,,,,,,,,1.0,1.0,,,,,
11406805,away,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,False,19.0,18.0,1.0,1.0,4.0,4.0,21.0,,,,,90.0,36.0,6.8,12.0,0.0914932,2,,,16.0,6.0,3.0,1.0,8.0,1.0,1.0,1.0,,,,,,,4.0,1.0,2.0,0.0325,,,,1.0,,0.0279,2.0,,,,2.0,3.0,,,,,
11406805,away,Empoli,M'Baye Niang,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,10,10,False,16.0,11.0,2.0,1.0,3.0,3.0,13.0,3.0,,,,82.0,32.0,7.1,8.0,0.0210592,4,,,8.0,,5.0,2.0,9.0,5.0,3.0,1.0,2.0,3.0,,,,,3.0,3.0,2.0,0.179,,,,1.0,,0.2034,3.0,,,,,,,,,,
11406805,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,True,7.0,6.0,1.0,1.0,4.0,4.0,3.0,,,,,17.0,11.0,6.4,2.0,0.00145826,1,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,0.0151,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,21,21,True,6.0,4.0,,,,,7.0,,,,,17.0,16.0,6.7,5.0,0.00930816,2,,,4.0,1.0,,1.0,2.0,4.0,,,2.0,1.0,,,,,,1.0,,0.0702,,3.0,2.0,,,,,,,,,1.0,,,,,
11406805,away,Empoli,Mattia Destro,mattia-destro,M. Destro,F,,181,199,M,100570,EUR,669427200,F,23,23,True,2.0,1.0,,,1.0,1.0,1.0,,,,,8.0,4.0,6.3,2.0,1.391e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11406805,away,Empoli,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,20,20,True,,,,,,,1.0,1.0,,,,8.0,2.0,6.6,1.0,,0,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406805,away,Empoli,Stiven Shpendi,stiven-shpendi,S. Shpendi,F,11,181,395,M,1142825,EUR,1053302400,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
