match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_interceptionWon,captain,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_lastManTackle,stat_bigChanceMissed,stat_bigChanceCreated
10629308,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,36.0,26.0,15.0,5.0,25.0,26.0,1.0,10.0,1.0,1.0,2.0,9.0,1.0,4.0,5.0,2.0,2.0,90.0,49.0,8.5,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,False,48.0,42.0,4.0,2.0,21.0,22.0,21.0,27.0,,2.0,,3.0,,,,,,90.0,63.0,6.2,11.0,0,Rico Lewis,,1.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10629308,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,False,70.0,67.0,4.0,2.0,50.0,52.0,17.0,18.0,2.0,5.0,4.0,3.0,,,,,,90.0,83.0,7.3,3.0,1,,,,,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
10629308,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,14,14,False,60.0,57.0,1.0,,40.0,41.0,17.0,19.0,,1.0,,3.0,,,,,,81.0,68.0,7.0,3.0,0,,,,2.0,4.0,2.0,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,
10629308,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4433,M,sergiogm_10,855835,EUR,968025600,D,21,21,False,59.0,51.0,4.0,1.0,26.0,26.0,25.0,39.0,,2.0,1.0,5.0,,,,,,90.0,85.0,7.2,16.0,0,,,6.0,2.0,3.0,1.0,,,,,,1.0,,,1.0,,3.0,,,,,,,,,,
10629308,home,Manchester City,Rodri,rodri,Rodri,M,16,191,87652,M,Rodri,827606,EUR,835401600,M,16,16,False,47.0,40.0,7.0,4.0,16.0,18.0,24.0,29.0,,3.0,,3.0,,,,,,50.0,54.0,6.7,10.0,0,,,,,3.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
10629308,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,IGunny,45853,EUR,656726400,M,8,8,False,50.0,47.0,1.0,,24.0,24.0,23.0,26.0,,,,3.0,,,,,,50.0,56.0,6.5,5.0,2,,,,,3.0,1.0,1.0,1.0,,,,,,2.0,,,,True,3.0,,,,,,,,
10629308,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70718,M,RMahrez,158213,EUR,667094400,M,26,26,False,44.0,40.0,,,13.0,14.0,28.0,36.0,,1.0,,4.0,,,,,,90.0,59.0,7.5,13.0,4,,,6.0,1.0,6.0,,2.0,1.0,,,1.0,1.0,2.0,2.0,,,,,3.0,1.0,2.0,1.0,1.0,,,,
10629308,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,364912,M,ColdPalmer,982780,EUR,1020643200,M,80,80,False,27.0,24.0,,,9.0,9.0,15.0,18.0,,4.0,1.0,3.0,,,,,,90.0,40.0,7.2,6.0,2,,,,,3.0,1.0,,,,,3.0,1.0,2.0,,3.0,1.0,1.0,,,,2.0,,,,,,
10629308,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,M,10,10,False,43.0,37.0,2.0,2.0,13.0,14.0,25.0,32.0,,3.0,1.0,4.0,,,,,,90.0,64.0,7.4,11.0,6,,,3.0,,3.0,,,1.0,,,2.0,3.0,2.0,2.0,,,1.0,,1.0,1.0,3.0,,1.0,1.0,,,
10629308,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,17.0,17.0,1.0,1.0,6.0,6.0,11.0,11.0,,1.0,1.0,2.0,,,,,,90.0,29.0,7.5,3.0,3,,,,2.0,4.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,,,,
10629308,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9230,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,38.0,36.0,4.0,3.0,24.0,25.0,12.0,13.0,,3.0,,2.0,,,,,,40.0,44.0,7.0,4.0,0,,,,,,,,,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,
10629308,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,True,40.0,37.0,2.0,,17.0,17.0,20.0,23.0,,,,2.0,,,,,,40.0,45.0,6.4,6.0,0,,,,,4.0,,2.0,,,,,,2.0,,,,,,2.0,,,,,,,,
10629308,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,True,10.0,7.0,1.0,,7.0,7.0,,3.0,1.0,1.0,2.0,,,,,,,9.0,12.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,away,Chelsea,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,39.0,33.0,11.0,7.0,31.0,37.0,2.0,2.0,1.0,1.0,,14.0,3.0,6.0,7.0,,,90.0,60.0,8.1,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14433,M,yungchalobah,826134,EUR,931132800,D,14,14,False,25.0,21.0,4.0,1.0,18.0,21.0,3.0,4.0,1.0,1.0,4.0,4.0,,,,,,69.0,37.0,6.7,4.0,0,,,,1.0,3.0,,,,,3.0,,,2.0,,,,1.0,,,,,,,,,,
10629308,away,Chelsea,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26133,M,kkoulibaly26,126071,EUR,677376000,D,26,26,False,76.0,67.0,11.0,5.0,60.0,63.0,7.0,13.0,1.0,2.0,4.0,6.0,,,,,,90.0,88.0,6.8,9.0,0,,,,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,4.0,,,,,,,,,,
10629308,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37144,M,cucurella3,794939,EUR,901065600,D,32,32,False,75.0,70.0,6.0,4.0,44.0,44.0,26.0,31.0,1.0,8.0,1.0,5.0,,,,,,90.0,95.0,7.7,5.0,0,,,,,,,,,,2.0,,1.0,,,6.0,3.0,,,1.0,,,,,,1.0,,
10629308,away,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7204,M,rlc,284441,EUR,822355200,M,12,12,False,45.0,36.0,4.0,2.0,19.0,20.0,17.0,25.0,3.0,6.0,3.0,4.0,,,,,,90.0,63.0,6.7,15.0,1,,,,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,
10629308,away,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33771,M,Kova8,136710,EUR,768182400,M,8,8,False,52.0,47.0,5.0,4.0,24.0,26.0,23.0,26.0,,3.0,,5.0,,,,,,90.0,61.0,6.9,6.0,0,,,,,3.0,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,1.0,True,2.0,,,,,,,,
10629308,away,Chelsea,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3240,M,,770677,EUR,848448000,M,20,20,False,15.0,13.0,2.0,1.0,10.0,12.0,3.0,3.0,,2.0,1.0,3.0,,,,,,68.0,28.0,6.9,3.0,0,,,,,1.0,,1.0,,,1.0,,2.0,,,,,4.0,,1.0,,,,,,,,
10629308,away,Chelsea,Lewis Hall,lewis-hall,L. Hall,D,3,179,4180,M,lewishall_10,1136730,EUR,1094601600,M,67,67,False,27.0,21.0,5.0,1.0,12.0,14.0,9.0,14.0,,6.0,,4.0,,,,,,75.0,41.0,6.3,7.0,2,Lewis Hall,,1.0,,1.0,1.0,,3.0,3.0,1.0,,3.0,,,,,1.0,,,,2.0,,,,,2.0,
10629308,away,Chelsea,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,61036,M,HZiyech,249437,EUR,732499200,F,22,22,False,14.0,12.0,,,6.0,6.0,6.0,13.0,,3.0,,2.0,,,,,,68.0,28.0,7.3,7.0,2,,,5.0,,2.0,,,1.0,1.0,,,,2.0,1.0,2.0,1.0,,,2.0,,,,1.0,1.0,,,2.0
10629308,away,Chelsea,Armando Broja,armando-broja,A. Broja,F,27,191,8695,M,armando.broja,996985,EUR,1000080000,F,18,18,False,8.0,6.0,2.0,1.0,4.0,5.0,2.0,3.0,,3.0,2.0,2.0,,,,,,68.0,22.0,6.5,6.0,1,,,,1.0,4.0,,1.0,3.0,2.0,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,
10629308,away,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37634,M,CMPulisic,817957,EUR,906076800,F,10,10,False,33.0,25.0,,,15.0,18.0,11.0,19.0,,1.0,1.0,2.0,,,,,,90.0,49.0,6.9,16.0,4,,,4.0,,4.0,,2.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,3.0,1.0,2.0,,2.0,1.0,,1.0,1.0
10629308,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16542,M,conorgallagher92,904970,EUR,949795200,M,23,23,True,22.0,21.0,3.0,2.0,11.0,11.0,10.0,11.0,,2.0,,2.0,,,,,,22.0,27.0,6.9,1.0,1,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,
10629308,away,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41150,M,MMount,836694,EUR,915926400,M,19,19,True,11.0,8.0,1.0,1.0,,1.0,8.0,10.0,,,,,,,,,,22.0,14.0,6.6,4.0,1,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,
10629308,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36860,M,Sterling7,138534,EUR,786844800,F,17,17,True,3.0,2.0,,,,,2.0,3.0,,1.0,,,,,,,,22.0,11.0,6.5,6.0,1,,,,,3.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,
10629308,away,Chelsea,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4626,M,Dave,21555,EUR,620265600,D,28,28,True,22.0,19.0,1.0,,11.0,12.0,9.0,12.0,,2.0,,3.0,,,,,,21.0,28.0,6.7,4.0,0,,,2.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,
10629308,away,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67509,M,KaiHav,836705,EUR,929059200,M,29,29,True,8.0,7.0,1.0,,1.0,1.0,6.0,7.0,1.0,1.0,,,,,,,,15.0,10.0,6.8,1.0,2,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,
10629308,away,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7719,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42324,M,ThiagoSilva,33541,EUR,464659200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,away,Chelsea,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3679,M,,1090963,EUR,1067385600,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629308,away,Chelsea,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49593,M,Auba,51498,EUR,614131200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
