match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,stat_shotOffTarget,stat_lastManTackle,stat_blockedScoringAttempt,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_clearanceOffLine,stat_errorLeadToAShot
11977248,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186.0,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,19.0,17.0,,,5.0,5.0,12.0,14.0,4.0,8.0,,2.0,,,,,,,89.0,37.0,7.7,11.0,0.0405352,3,,,,4.0,9.0,2.0,5.0,3.0,,,5.0,1.0,,4.0,,1.0,,,1.0,1.0,,0.4383,0.1111,,2.0,,,,,,,
11977248,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178.0,1762,M,,895576,EUR,922060800,M,16,16,True,,17.0,14.0,,,5.0,6.0,10.0,15.0,,2.0,,6.0,,,,,,,45.0,33.0,6.9,9.0,0.0537303,2,,4.0,1.0,1.0,3.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,,0.0301,,,,,2.0,,,,,
11977248,home,Bournemouth,Enes Ünal,enes-unal,E. Ünal,F,26,185.0,3634,M,EnesUnal16,336655,EUR,863222400,F,26,26,True,,8.0,4.0,1.0,,1.0,1.0,3.0,7.0,,3.0,1.0,3.0,,,,,,,45.0,21.0,7.2,8.0,0.00856168,4,,,,2.0,7.0,1.0,1.0,1.0,,,3.0,2.0,4.0,1.0,1.0,,1.0,,3.0,,,0.4154,0.4415,,1.0,,,,1.0,1.0,,
11977248,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175.0,2918,M,,800419,EUR,918950400,M,18,18,True,,13.0,10.0,2.0,,4.0,4.0,6.0,9.0,,1.0,,1.0,,,,,,,19.0,15.0,6.5,3.0,0.00245671,0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11977248,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184.0,554,M,,1156586,EUR,1010620800,D,23,23,True,,4.0,,3.0,,,2.0,,2.0,,,,,,,,,,,1.0,4.0,,4.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977248,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193.0,1790,M,,548660,EUR,834451200,M,29,29,True,,5.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,,,,,,,,,10.0,5.0,7.1,,0.0603516,0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11977248,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191.0,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977248,home,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180.0,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Milos,,,,Kerkez,,,,
11977248,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171.0,6976,M,justinkluivert,851596,EUR,925862400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977248,home,Bournemouth,Romain Faivre,romain-faivre,R. Faivre,M,28,180.0,1033,M,,913942,EUR,900374400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977248,away,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190.0,545,M,,45959,EUR,719798400,G,24,24,False,,45.0,17.0,35.0,7.0,12.0,15.0,5.0,30.0,,,,12.0,,3.0,5.0,,2.0,2.0,90.0,53.0,6.6,28.0,0.00092433,0,-1.1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977248,away,Luton Town,Reece Burke,reece-burke,R. Burke,D,32,189.0,102,M,,372342,EUR,841622400,D,16,16,False,,27.0,23.0,3.0,1.0,18.0,19.0,5.0,8.0,4.0,9.0,7.0,2.0,,,,,,,90.0,45.0,7.1,4.0,0.00231238,1,,,,5.0,7.0,,,,5.0,3.0,,,2.0,,,,,2.0,,,2.0,0.0159,,,1.0,1.0,,,,,,
11977248,away,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183.0,754,M,,979233,EUR,1020124800,D,15,15,False,,29.0,20.0,10.0,4.0,14.0,18.0,6.0,11.0,2.0,5.0,13.0,5.0,,,,,,,90.0,46.0,6.4,9.0,0.00271928,0,,,,,2.0,,,,1.0,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
11977248,away,Luton Town,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185.0,1033,M,,897334,EUR,926899200,D,27,27,False,,18.0,12.0,3.0,1.0,9.0,12.0,3.0,6.0,3.0,5.0,3.0,1.0,,,,,,,68.0,27.0,6.1,7.0,0.0004305,0,,,,3.0,7.0,1.0,,,1.0,1.0,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,
11977248,away,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180.0,16736,M,issa_kabore_29,1006189,EUR,989625600,M,12,12,False,,31.0,20.0,3.0,,9.0,13.0,12.0,21.0,2.0,7.0,5.0,4.0,,,,,,,90.0,59.0,7.2,17.0,0.236987,0,,3.0,1.0,2.0,6.0,,2.0,1.0,2.0,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11977248,away,Luton Town,Jordan Clark,jordan-clark,J. Clark,M,18,183.0,134,M,,150477,EUR,748656000,M,18,18,False,,21.0,14.0,3.0,2.0,8.0,10.0,7.0,12.0,3.0,7.0,2.0,5.0,,,,,,,90.0,43.0,6.5,13.0,0.420943,0,,1.0,1.0,3.0,12.0,,6.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,,,1.0,,,,,,,,,,,
11977248,away,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188.0,2411,M,,98435,EUR,755049600,M,6,6,False,,30.0,24.0,3.0,2.0,17.0,17.0,8.0,15.0,1.0,3.0,,4.0,,,,,,,88.0,40.0,6.7,9.0,0.0394598,2,,2.0,1.0,,5.0,1.0,1.0,,1.0,,,1.0,,1.0,,3.0,,,1.0,1.0,1.0,0.3705,0.7666,,1.0,,,,1.0,,,
11977248,away,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183.0,521,M,,945792,EUR,945734400,M,45,45,False,,27.0,17.0,6.0,1.0,9.0,13.0,10.0,21.0,1.0,2.0,,4.0,,,,,,,90.0,55.0,7.2,19.0,0.664354,0,,7.0,2.0,,7.0,,1.0,,1.0,1.0,,,1.0,3.0,1.0,5.0,2.0,1.0,,,1.0,,,,,,,,,,1.0,1.0
11977248,away,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181.0,757,M,,849309,EUR,862444800,F,7,7,False,,19.0,16.0,,,9.0,11.0,7.0,9.0,2.0,5.0,2.0,5.0,,,,,,,88.0,40.0,6.9,14.0,0.0114779,1,,1.0,,2.0,8.0,1.0,4.0,,2.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,0.5274,0.9029,,,,,,,,,
11977248,away,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185.0,1632,M,,825845,EUR,944265600,F,14,14,False,,15.0,12.0,,,3.0,4.0,9.0,11.0,,3.0,,1.0,,,,,,,73.0,25.0,7.8,6.0,0.0964678,1,,,,,1.0,,,,2.0,2.0,3.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,0.5569,0.7117,,,,,,,1.0,,
11977248,away,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185.0,1069,M,,358222,EUR,819072000,F,9,9,False,True,30.0,22.0,,,10.0,12.0,12.0,18.0,7.0,13.0,2.0,2.0,,,,,,,90.0,48.0,7.2,12.0,0.0130477,3,,,,7.0,12.0,2.0,1.0,1.0,,,1.0,5.0,3.0,1.0,,,1.0,,1.0,,,0.5858,0.1042,,1.0,,1.0,,1.0,,,
11977248,away,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175.0,298,M,,387116,EUR,742867200,M,17,17,True,,6.0,3.0,2.0,,1.0,2.0,2.0,4.0,1.0,2.0,,1.0,,,,,,,22.0,7.0,6.3,3.0,0.00100817,0,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11977248,away,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184.0,112,M,,140487,EUR,786326400,F,10,10,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,17.0,6.0,6.5,,0.00259247,0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11977248,away,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177.0,75,M,,97465,EUR,710899200,M,8,8,True,,4.0,2.0,,,,1.0,2.0,4.0,,1.0,,,,,,,,,13.0,6.0,6.5,3.0,0.00140736,0,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11977248,away,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181.0,590,M,,47992,EUR,679622400,M,30,30,True,,4.0,4.0,,,3.0,3.0,1.0,2.0,,,,,,,,,,,13.0,5.0,6.5,1.0,0.00127274,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977248,away,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193.0,418,M,,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977248,away,Luton Town,James Shea,james-shea,J. Shea,G,1,180.0,47,M,,137789,EUR,677030400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977248,away,Luton Town,Zack Nelson,zack-nelson,Z. Nelson,M,37,183.0,86,M,,1394950,EUR,1095984000,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Zack Nelson,,,,,,,,
11977248,away,Luton Town,Dominic Martins,martins-dominic,D. Martins,M,,179.0,12,M,,1820835,EUR,1129161600,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Dominic Martins,,,,,,,,
11977248,away,Luton Town,Axel Piesold,axel-piesold,A. Piesold,M,6,,13,M,,1468580,EUR,1112227200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Axel Piesold,,,,,,,,
