match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wonContest,stat_challengeLost,stat_unsuccessfulTouch,captain,stat_keyPass,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
12437013,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,21.0,16.0,6.0,1.0,0.0,16.0,17.0,4.0,1.0,11.0,1.0,5.0,8.0,1.0,1.0,90.0,39.0,8.5,6.0,9.98e-05,0,0.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437013,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,79.0,70.0,10.0,5.0,0.0,25.0,27.0,58.0,1.0,2.0,,,,,,90.0,99.0,7.3,15.0,0.128101,3,,46.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1015,0.0277,,,,,,,,,,,,,,,,,,
12437013,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,29,29,False,76.0,66.0,2.0,1.0,0.0,33.0,38.0,38.0,7.0,2.0,,,,,,90.0,89.0,6.9,11.0,0.0220303,0,,33.0,,,2.0,4.0,8.0,,,,,1.0,1.0,1.0,,,,,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12437013,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,78.0,73.0,9.0,6.0,0.0,46.0,47.0,31.0,2.0,2.0,,,,,,89.0,88.0,7.0,6.0,0.0127445,0,,27.0,,,1.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,,3.0,,,,1.0,,,,,,,,,
12437013,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,52.0,51.0,2.0,1.0,0.0,27.0,27.0,27.0,1.0,6.0,,,,,,90.0,65.0,6.6,4.0,0.0198086,0,,24.0,2.0,,4.0,8.0,4.0,,,,,,,1.0,,,,,2.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,,
12437013,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,67.0,59.0,3.0,,0.0,17.0,19.0,48.0,1.0,6.0,,,,,,90.0,77.0,7.0,10.0,0.0572587,1,,42.0,,,,5.0,4.0,,1.0,,,1.0,,3.0,0.0288,,,,1.0,1.0,,3.0,3.0,,,1.0,1.0,,,,,,,
12437013,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,43.0,37.0,3.0,3.0,0.0,7.0,10.0,37.0,2.0,7.0,,,,,,81.0,60.0,7.4,10.0,0.242097,1,,30.0,4.0,,2.0,6.0,5.0,1.0,,1.0,,,2.0,1.0,0.0614,0.0778,,,1.0,,1.0,1.0,,,1.0,3.0,,True,2.0,,,,,
12437013,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,32.0,27.0,2.0,1.0,0.0,3.0,4.0,31.0,,3.0,,,,,,89.0,57.0,8.7,12.0,0.429156,7,,25.0,3.0,1.0,,6.0,8.0,5.0,4.0,2.0,1.0,,1.0,2.0,0.3484,0.3661,,,1.0,1.0,1.0,3.0,2.0,,3.0,2.0,1.0,,3.0,1.0,,,,
12437013,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,59.0,50.0,4.0,3.0,1.0,7.0,7.0,59.0,,3.0,,,,,,90.0,81.0,8.8,18.0,0.103102,6,,43.0,7.0,,,1.0,5.0,1.0,2.0,2.0,2.0,,3.0,,0.6956,0.3631,,,,1.0,,1.0,1.0,,1.0,,1.0,,6.0,,1.0,1.0,,
12437013,home,Chelsea,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,19,19,False,38.0,30.0,1.0,,0.0,5.0,5.0,34.0,,4.0,,,,,,89.0,47.0,7.6,10.0,0.308035,0,,25.0,1.0,,,1.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,1.0,,3.0,,,,,
12437013,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,15.0,13.0,,,0.0,3.0,4.0,11.0,1.0,,,,,,,81.0,30.0,6.7,8.0,0.0380706,1,,10.0,,,3.0,6.0,4.0,2.0,,1.0,,,,1.0,0.4962,0.2997,Nicolas Jackson,,1.0,2.0,,1.0,1.0,,2.0,,4.0,,,,,,1.0,1.0
12437013,home,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,14,14,True,9.0,8.0,,,0.0,,,9.0,,,,,,,,9.0,15.0,6.5,1.0,0.0194335,2,,8.0,,,,,2.0,,1.0,,1.0,,1.0,,0.2137,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,
12437013,home,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,49218,M,Nkunku,769333,EUR,879465600,F,18,18,True,5.0,3.0,,,0.0,,,5.0,1.0,,,,,,,9.0,9.0,6.4,3.0,0.00514355,1,,3.0,,,1.0,1.0,,,,1.0,,1.0,,,0.5148,0.8485,,,,,,,,,,,1.0,,,,,,1.0,
12437013,home,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,8.0,8.0,,,0.0,6.0,6.0,2.0,,1.0,,,,,,11.0,8.0,6.5,,0.00107818,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437013,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,True,3.0,2.0,,,0.0,,,5.0,,1.0,,,,,,14.0,7.0,6.8,3.0,0.192935,0,,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,
12437013,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,7,7,True,6.0,6.0,,,0.0,,,10.0,,,,,,,,14.0,11.0,6.9,3.0,0.11606,0,,8.0,4.0,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,
12437013,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437013,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437013,home,Chelsea,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
